condition,sign,model_cohort,receiver_scope,evaluation_split,specification,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_query_biophysics,delta_auroc_from_ordinary_structure,delta_auroc_full_minus_specification
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without_rsa,7948,192,0.9116019773024463,0.9244074927879922,0.9115990941638867,-0.006497715674535942,-0.007935981771746925,0.007140610615320564
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__geometry,7948,192,0.9184059118220166,0.9290788283809474,0.9109315763520884,0.00030621884503434504,-0.0011320472521766378,0.0003366760957502768
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__contact_network,7948,192,0.9184383320140468,0.9290571828973038,0.9104260157147323,0.00033863903706454757,-0.0010996270601464353,0.00030425590372007427
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__community_domain,7948,192,0.918031116672356,0.9284940147176213,0.910143495150847,-6.857630462620001e-05,-0.0015068424018371829,0.0007114712454108219
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__putative_polar_contacts,7948,192,0.9188484601073653,0.9292715878002555,0.9109229741196971,0.0007487671303830767,-0.0006894989668279061,-0.0001058721895984549
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21,test,full_without__water_network,7948,192,0.9195379590741932,0.9297347841334753,0.9119182744694644,0.0014382660972109829,0.0,-0.000795371156426361
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_biophysics,4836,169,0.9600388287515509,0.9589113084439663,0.9437252223846432,0.0,-2.3613466040961484e-05,0.00041597344888200105
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_ordinary_structure,4836,169,0.9600624422175918,0.9591342815815292,0.9449051530950149,2.3613466040961484e-05,0.0,0.00039235998284103957
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,query_plus_structure_and_water,4836,169,0.9604548022004329,0.9601795060082314,0.944924716200974,0.00041597344888200105,0.00039235998284103957,0.0
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without_rsa,4836,169,0.9613794918416331,0.9591513665490277,0.9449265201416259,0.0013406630900821837,0.0013170496240412222,-0.0009246896412001826
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__geometry,4836,169,0.9600838312266871,0.9598916405729667,0.9443533710516001,4.500247513616884e-05,2.1389009095207356e-05,0.0003709709737458322
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__contact_network,4836,169,0.9603839618023098,0.9601394818204817,0.9455484543883433,0.00034513305075889456,0.00032151958471793307,7.08403981231065e-05
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__community_domain,4836,169,0.9607740973282047,0.9602900227052883,0.9446904959293907,0.0007352685766538469,0.0007116551106128854,-0.0003192951277718459
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__putative_polar_contacts,4836,169,0.9602445054630095,0.9598545484368867,0.9427543917599236,0.00020567671145865773,0.00018206324541769625,0.00021029673742334332
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__water_network,4836,169,0.9600624422175918,0.9591342815815292,0.9449051530950149,2.3613466040961484e-05,0.0,0.00039235998284103957
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_biophysics,4576,171,0.9557984471242759,0.9580213817209786,0.9366625313718195,0.0,0.00017194736118109066,-0.00025257156831270944
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_ordinary_structure,4576,171,0.9556264997630948,0.9563548267062453,0.9377540667292427,-0.00017194736118109066,0.0,-8.062420713161877e-05
