condition,split,sign,mechanism_class,receiver_scope,feature,n_proteins,n_bands,high_minus_low_macro_protein_mean,ci95_low,ci95_high,inference_eligible,protein_sign_p_two_sided,protein_sign_q_bh
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,nonlocal_contact_path_exists,125,317,0.00011441376407940743,-0.010859403040072857,0.011088230568231673,True,0.00012111663818359375,0.0004313315114667339
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,normalized_query_position,125,317,-0.004902072109028171,-0.034972718427758474,0.025168574209702133,True,0.4744215734409512,0.7227618450949542
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,one_water_bridge,125,317,0.0019884415258262407,-0.00354077481509642,0.0075176578667489015,True,1.0,1.0
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,ordinary_contact_path_exists,125,317,0.0,0.0,0.0,True,1.0,1.0
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,query_distance_to_band_domain_boundary_sequence,125,317,2.142867140217295,-1.381118040087841,5.66685232052243,True,0.4744215734409512,0.7227618450949542
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,query_distance_to_community_boundary_edges,125,317,-0.33989713951757444,-0.4334034277451708,-0.24639085128997806,True,1.992019573556286e-10,1.1952117441337718e-09
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,query_distance_to_ecod_boundary_sequence,125,317,1.642793212053511,-1.7046835613479958,4.990269985455018,True,0.4744215734409512,0.7227618450949542
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,query_in_any_band,125,317,0.42157190426237523,0.35756728682351535,0.4855765217012351,True,1.649105582505255e-14,1.1822159500557153e-13
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,query_to_band_contact_count,125,317,0.0,0.0,0.0,True,1.0,1.0
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,query_to_band_contact_fraction,125,317,0.0,0.0,0.0,True,1.0,1.0
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,query_water_contact_count,125,317,-0.22733635473872477,-0.30834547326974465,-0.14632723620770488,True,1.3391625040993677e-06,5.642883223380542e-06
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,reachable_query_water_entry_count,125,317,-0.0028113989308054415,-0.014295704572880166,0.008672906711269284,True,0.6075913612730801,0.8512447498039092
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,relative_backbone_orientation_cosine,125,316,0.009851737217365309,-0.04323632287042882,0.06293979730515943,True,0.7206725161126963,0.9479219115827047
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,rsa,125,317,-0.12412043199592442,-0.142222774428376,-0.10601808956347285,True,9.630639599627373e-23,9.061556350558484e-22
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,same_community_as_band_apex,125,317,0.0021588575892729214,-0.024342625603609197,0.02866034078215504,True,0.9211910492538722,1.0
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,same_community_as_band_majority,122,296,-0.023752003721212243,-0.05350313050186903,0.005999123059444542,True,0.2712530240738354,0.47074224004196413
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,same_ecod_domain_as_band_apex,125,317,-0.0036470481443374304,-0.020826107795801546,0.013532011507126684,True,0.4613911821367651,0.7100964661881812
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,shared_water_count,125,317,0.0019380434644638346,-0.0035933545213187993,0.007469441450246469,True,1.0,1.0
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,shared_water_fraction_of_band_contacts,125,317,0.0010010974966511033,-0.0011965082073015334,0.00319870320060374,True,1.0,1.0
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,shared_water_fraction_of_query_contacts,125,317,0.00133035433745673,-0.0014080697646361784,0.004068778439549638,True,1.0,1.0
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,shares_any_ecod_domain_with_band,125,317,-0.0036470481443374304,-0.020826107795801546,0.013532011507126684,True,0.4613911821367651,0.7100964661881812
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,shortest_nonlocal_contact_path_edges,125,317,-0.2588521151333488,-0.43190080227701244,-0.08580342798968521,True,0.005161224901988052,0.013690373993188945
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,shortest_ordinary_contact_path_edges,125,317,-0.21811881272206804,-0.3869189495294353,-0.049318675914700766,True,0.005161224901988052,0.013690373993188945
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,torsion_change_from_previous,125,317,-38.424616168065064,-44.002127339112455,-32.847104997017674,True,5.928488920821206e-26,7.012555466342797e-25
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,water_path_at_most_1,125,317,0.0019884415258262407,-0.00354077481509642,0.0075176578667489015,True,1.0,1.0
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,water_path_at_most_2,125,317,-0.0030084245734529535,-0.014084090196199682,0.008067241049293773,True,0.720100131817162,0.9479219115827047
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,water_path_at_most_3,125,317,-0.002553004379880114,-0.013806328486987885,0.008700319727227656,True,0.7283324808813632,0.9496996758579035
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,water_path_exists,125,317,-0.003069467859889388,-0.014353069459612405,0.008214133739833629,True,0.6075913612730801,0.8512447498039092
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,water_path_without_direct_ca_contact,125,317,-0.003069467859889388,-0.014353069459612405,0.008214133739833629,True,0.6075913612730801,0.8512447498039092
esm2_frozen_bilstm_attn,test,-1,evidence_dominated,sequence_distal_ge21_no_direct_ca,water_path_without_direct_polar_contact,125,317,-0.002994058034246484,-0.01351429007292258,0.007526174004429612,True,0.47312965989112854,0.7227618450949542
esm2_frozen_bilstm_attn,test,1,combined,all_eligible_queries,absolute_backbone_orientation_cosine,179,727,0.0024854979551913203,-0.01863630232272643,0.023607298233109072,True,0.17833858983964682,0.33718872812317596
esm2_frozen_bilstm_attn,test,1,combined,all_eligible_queries,absolute_sequence_separation,186,788,-2.285046577020454,-4.382303272624888,-0.18778988141602015,True,0.02276760335388077,0.05363179396020847
esm2_frozen_bilstm_attn,test,1,combined,all_eligible_queries,band_water_contact_count,180,733,0.0,0.0,0.0,True,1.0,1.0
esm2_frozen_bilstm_attn,test,1,combined,all_eligible_queries,direct_ca_contact,180,733,0.03876993874024338,0.02089518519436935,0.056644692286117404,True,3.293875658895251e-05,0.00012425189273645868
esm2_frozen_bilstm_attn,test,1,combined,all_eligible_queries,direct_putative_polar_contact,180,733,0.049852045450402956,0.035980778684428956,0.06372331221637696,True,1.1612274833072096e-09,6.563115059238018e-09
esm2_frozen_bilstm_attn,test,1,combined,all_eligible_queries,direct_putative_polar_contact_count,180,733,0.08346024707629017,0.057345822554512677,0.10957467159806766,True,3.5019249165122216e-10,2.0419674865296617e-09
esm2_frozen_bilstm_attn,test,1,combined,all_eligible_queries,disorder,186,788,-0.026658906349417373,-0.04184879068097173,-0.01146902201786302,True,0.123379929345684,0.24265696317868493
esm2_frozen_bilstm_attn,test,1,combined,all_eligible_queries,mean_query_contact_water_degree,168,693,0.03643607825020118,-0.014273495349826158,0.08714565185022852,True,0.5233007934374067,0.7637545883918123
esm2_frozen_bilstm_attn,test,1,combined,all_eligible_queries,minimum_ca_distance_angstrom,180,733,0.7126142502254806,-0.0007943189877293033,1.4260228194386906,True,0.008900553941770712,0.022400178309380396
