condition,sign,evaluation_split,feature,feature_type,n_pairs,n_proteins,baseline_auroc,single_feature_auroc,delta_auroc_single_from_baseline,full_query_auroc,without_feature_auroc,delta_auroc_full_minus_without,baseline_macro_protein_auroc,single_feature_macro_protein_auroc,delta_macro_auroc_single_from_baseline,full_query_macro_protein_auroc,without_feature_macro_protein_auroc,delta_macro_auroc_full_minus_without,baseline_average_precision,single_feature_average_precision,full_query_average_precision,without_feature_average_precision
esm2_frozen_bilstm_attn,-1,test,torsion_change_from_previous,numeric,5378,177,0.5167190231800147,0.8864937622376695,0.3697747390576548,0.9508592871851919,0.9281894908839089,0.022669796301282963,0.5291708175860304,0.8776274244346398,0.34845660684860946,0.9342869931934988,0.8985963699686821,0.03569062322481675,0.5184879068851178,0.8215952276412319,0.9535009557681469,0.9342032364193911
esm2_frozen_bilstm_attn,-1,test,query_amino_acid_class,categorical,5378,177,0.5167190231800147,0.5979432624407748,0.08122423926076006,0.9508592871851919,0.9501074446107369,0.0007518425744549306,0.5291708175860304,0.6027414237585789,0.07357060617254851,0.9342869931934988,0.9392347866041454,-0.00494779341064655,0.5184879068851178,0.576760777291729,0.9535009557681469,0.9533103616192945
esm2_frozen_bilstm_attn,-1,test,normalized_query_position,numeric,5378,177,0.5167190231800147,0.5171127862060401,0.00039376302602533997,0.9508592871851919,0.9510003613989417,-0.00014107421374986995,0.5291708175860304,0.5185739729149574,-0.010596844671072914,0.9342869931934988,0.9330388778610795,0.0012481153324193084,0.5184879068851178,0.5119963029032666,0.9535009557681469,0.9536048534206243
esm2_frozen_bilstm_attn,-1,test,query_in_any_band,numeric,5378,177,0.5167190231800147,0.8153436740732012,0.29862465089318646,0.9508592871851919,0.9162851784803181,0.03457410870487376,0.5291708175860304,0.749641885887365,0.22047106830133467,0.9342869931934988,0.9198626285298155,0.014424364663683353,0.5184879068851178,0.8226611911456414,0.9535009557681469,0.8841923433411105
esm2_frozen_bilstm_attn,1,validation,neq,numeric,9590,203,0.5148489313142275,0.7967079237257266,0.28185899241149914,0.9232709602568717,0.8823945694213537,0.04087639083551797,0.5135997799239193,0.8197362497955222,0.3061364698716029,0.9204020844588823,0.8734381269853132,0.04696395747356907,0.5074504637231015,0.7758921392429288,0.9345633556351787,0.9080383991818819
esm2_frozen_bilstm_attn,1,validation,rsa,numeric,9590,203,0.5148489313142275,0.6550114224388675,0.14016249112463997,0.9232709602568717,0.9172497420301169,0.006021218226754832,0.5135997799239193,0.6159441992646947,0.10234441934077543,0.9204020844588823,0.916957156736729,0.0034449277221533237,0.5074504637231015,0.5973493395461602,0.9345633556351787,0.9313438966874366
esm2_frozen_bilstm_attn,1,validation,disorder,numeric,9590,203,0.5148489313142275,0.5314746308774455,0.01662569956321802,0.9232709602568717,0.919145573302047,0.0041253869548246724,0.5135997799239193,0.5036126444939253,-0.009987135429993965,0.9204020844588823,0.9147575171408678,0.005644567318014437,0.5074504637231015,0.5223606737603627,0.9345633556351787,0.9316289705237023
esm2_frozen_bilstm_attn,1,validation,torsion_change_from_previous,numeric,9590,203,0.5148489313142275,0.5729065621666644,0.05805763085243687,0.9232709602568717,0.9230239180759416,0.00024704218093007935,0.5135997799239193,0.5904587051047563,0.07685892518083703,0.9204020844588823,0.920411805465623,-9.721006740681659e-06,0.5074504637231015,0.5715906100626502,0.9345633556351787,0.9340491415122768
esm2_frozen_bilstm_attn,1,validation,query_amino_acid_class,categorical,9590,203,0.5148489313142275,0.5962845812841626,0.08143564996993513,0.9232709602568717,0.9215310091216411,0.0017399511352306218,0.5135997799239193,0.6041965011341774,0.09059672121025819,0.9204020844588823,0.919368918810676,0.0010331656482063245,0.5074504637231015,0.5892231709278704,0.9345633556351787,0.9333509262024278
esm2_frozen_bilstm_attn,1,validation,normalized_query_position,numeric,9590,203,0.5148489313142275,0.5175858150815337,0.0027368837673061863,0.9232709602568717,0.9232398625175469,3.109773932485904e-05,0.5135997799239193,0.5329500096996537,0.019350229775734418,0.9204020844588823,0.920372679020503,2.9405438379259685e-05,0.5074504637231015,0.5067323772343844,0.9345633556351787,0.9345401493943801
esm2_frozen_bilstm_attn,1,validation,query_in_any_band,numeric,9590,203,0.5148489313142275,0.8452432310768625,0.330394299762635,0.9232709602568717,0.8142896069397976,0.10898135331707415,0.5135997799239193,0.8280588693766144,0.3144590894526952,0.9204020844588823,0.8284458529085137,0.09195623155036858,0.5074504637231015,0.8818525599516644,0.9345633556351787,0.7985321534060652
esm2_frozen_bilstm_attn,1,test,neq,numeric,9726,202,0.4989750630965417,0.7915164672617909,0.2925414041652492,0.9184049498726863,0.8819978700358186,0.03640707983686764,0.4834800270019829,0.813859515420079,0.33037948841809606,0.9136327720105213,0.8599866480791588,0.05364612393136248,0.4963116007545829,0.7652893119389365,0.9275363493859268,0.9070682268308121
esm2_frozen_bilstm_attn,1,test,rsa,numeric,9726,202,0.4989750630965417,0.6689909225975584,0.17001585950101672,0.9184049498726863,0.9076664121732294,0.010738537699456874,0.4834800270019829,0.6377293828830304,0.1542493558810475,0.9136327720105213,0.9053675079555463,0.008265264054974963,0.4963116007545829,0.6046225565652188,0.9275363493859268,0.9205998206007464
esm2_frozen_bilstm_attn,1,test,disorder,numeric,9726,202,0.4989750630965417,0.5145737629599778,0.015598699863436094,0.9184049498726863,0.9113363188916236,0.007068630981062696,0.4834800270019829,0.4954620835341745,0.011982056532191587,0.9136327720105213,0.9041692553307259,0.009463516679795392,0.4963116007545829,0.5002184644973495,0.9275363493859268,0.9230795887596778
esm2_frozen_bilstm_attn,1,test,torsion_change_from_previous,numeric,9726,202,0.4989750630965417,0.5836815227827303,0.08470645968618862,0.9184049498726863,0.9170188874161488,0.0013860624565374957,0.4834800270019829,0.5790124524947561,0.09553242549277319,0.9136327720105213,0.9117668169843387,0.0018659550261825864,0.4963116007545829,0.5762996053106848,0.9275363493859268,0.9262544799489458
esm2_frozen_bilstm_attn,1,test,query_amino_acid_class,categorical,9726,202,0.4989750630965417,0.5956253275871802,0.09665026449063852,0.9184049498726863,0.9180336333057555,0.0003713165669307905,0.4834800270019829,0.5865415769394923,0.10306154993750938,0.9136327720105213,0.9141582562386285,-0.0005254842281071648,0.4963116007545829,0.580342663709082,0.9275363493859268,0.9275016227059475
esm2_frozen_bilstm_attn,1,test,normalized_query_position,numeric,9726,202,0.4989750630965417,0.5021437495361715,0.003168686439629753,0.9184049498726863,0.9184229215776112,-1.7971704924901744e-05,0.4834800270019829,0.5003256872869952,0.01684566028501233,0.9136327720105213,0.9137810487937131,-0.00014827678319184745,0.4963116007545829,0.49382445517462814,0.9275363493859268,0.927565632922247
esm2_frozen_bilstm_attn,1,test,query_in_any_band,numeric,9726,202,0.4989750630965417,0.8306250326397876,0.3316499695432459,0.9184049498726863,0.8129905826151874,0.10541436725749886,0.4834800270019829,0.7858467845491776,0.30236675754719466,0.9136327720105213,0.8222169128693834,0.09141585914113792,0.4963116007545829,0.8750399877889394,0.9275363493859268,0.7970999007636137
