condition,split,sign,structural_cohort,q8,feature,feature_group,n_proteins,n_selected_segments,n_control_segments,selected_macro_protein_mean,control_macro_protein_mean,selected_minus_control_macro_mean,ci95_low,ci95_high,inference_eligible,wilcoxon_p_two_sided,wilcoxon_q_bh,reference_80_effect,effect_difference_from_reference,effect_direction_preserved
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,H,mean_closeness,contact_network,52,55,269,0.17917892694433235,0.1856610517947804,-0.006482124850448052,-0.013488241343183771,0.0005239916422876663,True,0.058193336644863744,0.076180367971458,-0.005842514555957449,-0.0006396102944906026,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,H,mean_ca_curvature_degrees,experimental_pdb_geometry,51,54,268,80.88128211590232,84.22175924978845,-3.34047713388612,-5.447835884827439,-1.233118382944801,True,0.0032476651347208706,0.005170983850064191,-3.331481783104376,-0.008995350781743738,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,H,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,51,54,268,68.15724192586931,62.74676433216332,5.410477593705995,-1.315811320628879,12.136766508040868,True,0.032585757035245785,0.04441829811695753,5.377577406862831,0.03290018684316376,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,H,ca_end_to_end_ratio,experimental_pdb_geometry,44,47,208,0.45854725026428617,0.4896708215441647,-0.031123571279878512,-0.08935277477085476,0.027105632211097734,True,0.3505023156759478,0.39729481625737156,-0.031123571279878512,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,S,mean_contact_degree,contact_network,373,619,2568,3.157469200817056,5.219910587801701,-2.062441386984646,-2.2718538013645095,-1.853028972604782,True,3.707446494734515e-44,6.325501128456992e-43,-2.062441386984646,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,S,mean_inverse_distance_weighted_degree,contact_network,373,619,2568,0.4952327977244192,0.8382724479106609,-0.3430396501862418,-0.377273315857683,-0.30880598451480057,True,4.541900798743418e-45,8.054602401712465e-44,-0.3430396501862418,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,S,mean_betweenness,contact_network,373,619,2568,0.003852451750407787,0.012080517191080319,-0.00822806544067253,-0.009740964295473059,-0.006715166585872,True,1.5047527176103878e-34,1.887494698047873e-33,-0.00822806544067253,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,S,mean_closeness,contact_network,373,619,2568,0.15208022251130685,0.1804356150758587,-0.028355392564551864,-0.03326273434529065,-0.02344805078381308,True,4.993899376834058e-29,5.256736186141114e-28,-0.028355392564551864,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,S,mean_ca_curvature_degrees,experimental_pdb_geometry,373,616,2565,69.02309300048927,71.5024704028497,-2.479377402360425,-4.028650061288754,-0.9301047434320957,True,0.007532205545085526,0.011345581574187403,-2.479377402360425,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,S,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,373,613,2564,80.77413506184845,92.565113082424,-11.790978020575547,-16.041365306490437,-7.540590734660657,True,9.533652724372554e-07,2.31274594391787e-06,-11.790978020575547,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,G,mean_contact_degree,contact_network,86,94,453,4.197286821705426,5.252162502925585,-1.054875681220158,-1.602372431329043,-0.507378931111273,True,0.00010736048445637895,0.0002135337553302003,-1.054875681220158,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,G,mean_inverse_distance_weighted_degree,contact_network,86,94,453,0.657174728058184,0.8328037673988911,-0.17562903934070714,-0.2616605401465291,-0.08959753853488517,True,5.828512171476769e-05,0.00012008389394963995,-0.17562903934070714,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,G,mean_betweenness,contact_network,86,94,453,0.008817455926964658,0.012102178504793327,-0.003284722577828672,-0.006567341875053067,-2.103280604276187e-06,True,0.0004041231484397046,0.0007460735048117624,-0.003284722577828672,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,G,mean_closeness,contact_network,86,94,453,0.14925019430896871,0.15802844398630797,-0.008778249677339244,-0.018718925556076592,0.0011624262013981042,True,0.3534374791963679,0.40016081199339637,-0.008778249677339244,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,G,mean_ca_curvature_degrees,experimental_pdb_geometry,86,94,453,79.2343251790536,84.14933194141504,-4.915006762361441,-7.817581490116268,-2.012432034606613,True,0.0009502634311025715,0.0016614610742929855,-4.915006762361441,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,G,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,85,93,452,77.34569509175677,73.00203426750534,4.343660824251435,-3.6681446050875213,12.355466253590391,True,0.3495273937369221,0.39643938798138617,4.343660824251435,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,G,ca_end_to_end_ratio,experimental_pdb_geometry,64,68,222,0.7934624893512525,0.7835549160440975,0.00990757330715493,-0.03454537283828309,0.054360519452592945,True,0.6637802300382329,0.6956648699090652,0.00990757330715493,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,E,mean_contact_degree,contact_network,106,112,1251,5.6214719102398725,7.268996403774171,-1.6475244935342979,-2.0273303138397147,-1.267718673228881,True,2.255788994194947e-12,9.083714070583678e-12,-1.6503210107582755,0.002796517223977668,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,E,mean_inverse_distance_weighted_degree,contact_network,106,112,1251,0.91985222866044,1.203219211212362,-0.28336698255192205,-0.34692177241462296,-0.21981219268922114,True,1.3702685200231545e-12,5.6312404932458405e-12,-0.2838806268476879,0.000513644295765836,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,E,mean_betweenness,contact_network,106,112,1251,0.01732846206680021,0.02625559516905932,-0.008927133102259113,-0.012105016170450424,-0.005749250034067801,True,3.0343002673646735e-08,8.164036593806297e-08,-0.008959442415685923,3.230931342681001e-05,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,E,mean_closeness,contact_network,106,112,1251,0.186872570052716,0.20192533684394845,-0.015052766791232497,-0.021260458244722166,-0.008845075337742828,True,1.1553139423529045e-05,2.5657805012155804e-05,-0.015086810980988298,3.4044189755801785e-05,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,E,mean_ca_curvature_degrees,experimental_pdb_geometry,106,112,1251,61.261675880798805,58.5776871915534,2.6839886892453966,1.2969854862361305,4.070991892254662,True,0.00019612390489098588,0.00037796483931818326,2.682934468274249,0.0010542209711474904,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,E,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,106,112,1251,118.92457252324272,137.93520226881523,-19.010629745572484,-23.71820364415045,-14.30305584699452,True,2.185849866868611e-11,7.783441662440157e-11,-18.982344243997094,-0.02828550157538956,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,E,ca_end_to_end_ratio,experimental_pdb_geometry,105,111,1168,0.7028387700747512,0.837135672617498,-0.1342969025427469,-0.17379043474968922,-0.09480337033580458,True,9.919376289890058e-10,2.975812886967017e-09,-0.1342969025427469,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,S,ca_end_to_end_ratio,experimental_pdb_geometry,159,244,449,0.9276402459041716,0.9876811785216317,-0.06004093261746014,-0.0789536664422178,-0.04112819879270248,True,1.3042736972956615e-07,3.3828424425535886e-07,-0.06004093261746014,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,B,mean_contact_degree,contact_network,3,3,3,6.666666666666667,6.0,0.6666666666666666,,,False,,,0.6666666666666666,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,B,mean_inverse_distance_weighted_degree,contact_network,3,3,3,1.0823546096924448,1.0849316530548372,-0.002577043362392543,,,False,,,-0.002577043362392543,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,B,mean_betweenness,contact_network,3,3,3,0.016491697331572467,0.0071439967469104,0.009347700584662066,,,False,,,0.009347700584662066,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,B,mean_closeness,contact_network,3,3,3,0.18579471950263415,0.16156304461546353,0.024231674887170585,,,False,,,0.024231674887170585,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,B,mean_ca_curvature_degrees,experimental_pdb_geometry,3,3,3,60.61347760784454,60.970869548461714,-0.35739194061718393,,,False,,,-0.35739194061718393,0.0,True
esm3_frozen_bilstm_attn,train,1,fully_resolved_local,B,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,3,3,3,82.05737190629576,111.36917140578147,-29.31179949948572,,,False,,,-29.31179949948572,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,C,mean_contact_degree,contact_network,168,461,3051,3.993359161983383,5.790670288935594,-1.7973111269522113,-2.020808312281269,-1.5738139416231538,True,7.526379859183655e-24,6.1579471575139e-23,-1.8053235042022129,0.00801237725000159,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,C,mean_inverse_distance_weighted_degree,contact_network,168,461,3051,0.6357683562639233,0.9363177790757337,-0.30054942281181035,-0.3372358463784816,-0.2638629992451391,True,3.354237394429109e-24,2.8682315011745354e-23,-0.30114654406432145,0.0005971212525111014,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,C,mean_betweenness,contact_network,168,461,3051,0.008584433996392894,0.016671533238531107,-0.008087099242138213,-0.009744507335762036,-0.006429691148514389,True,5.053959044764684e-18,2.9157456027488566e-17,-0.008160093727684963,7.299448554675021e-05,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,C,mean_closeness,contact_network,168,461,3051,0.17512152742814746,0.20100452015645875,-0.025882992728311304,-0.030937135777298473,-0.020828849679324135,True,7.339263979463483e-20,4.6598501456911005e-19,-0.02656510159957089,0.000682108871259586,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,C,mean_ca_curvature_degrees,experimental_pdb_geometry,168,461,3047,67.92287191478226,65.5407379487445,2.3821339660377614,0.9978023504855231,3.7664655815899994,True,1.1573835507833987e-05,2.5673868240872075e-05,2.3193125745744947,0.06282139146326671,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,C,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,168,461,3014,105.37651708818257,115.95504432035857,-10.578527232175983,-14.09239655247421,-7.064657911877757,True,2.0639568100115664e-08,5.620457273859031e-08,-10.137712041587712,-0.4408151905882711,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,C,ca_end_to_end_ratio,experimental_pdb_geometry,160,414,1493,0.6456495837597276,0.8765785631772622,-0.23092897941753487,-0.2633524919658303,-0.19850546686923942,True,5.90457856153403e-23,4.541983508872331e-22,-0.23092897941753487,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,T,mean_contact_degree,contact_network,142,284,1485,2.842801251956182,3.9930485574103396,-1.1502473054541589,-1.4456902039818194,-0.8548044069264984,True,1.4090385373008542e-11,5.1602632088332397e-11,-1.1502473054541589,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,T,mean_inverse_distance_weighted_degree,contact_network,142,284,1485,0.4393873092680024,0.6365305879098261,-0.1971432786418237,-0.24576073454520092,-0.1485258227384465,True,3.2223404674854245e-12,1.2705833168617226e-11,-0.1971432786418237,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,T,mean_betweenness,contact_network,142,284,1485,0.004148889311099569,0.009176981377171456,-0.005028092066071886,-0.006737003877833786,-0.003319180254309987,True,1.0641719828841149e-10,3.5050495319147426e-10,-0.005028092066071886,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,T,mean_closeness,contact_network,142,284,1485,0.15084290887526355,0.17868066297369442,-0.02783775409843083,-0.03643650563099998,-0.019239002565861675,True,5.722281785038002e-10,1.7502306224415298e-09,-0.02783775409843083,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,T,mean_ca_curvature_degrees,experimental_pdb_geometry,142,284,1484,77.66135113841706,81.47610729319688,-3.8147561547798263,-5.7104420394918085,-1.9190702700678441,True,0.00011148154926249712,0.0002211204282892505,-3.8147561547798263,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,T,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,142,284,1482,75.3083224614606,87.20776497610268,-11.899442514642073,-16.39033105479937,-7.408553974484779,True,2.5607303031421796e-07,6.482861526942227e-07,-11.899442514642073,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,T,ca_end_to_end_ratio,experimental_pdb_geometry,132,247,990,0.9614936722607615,0.9680498738971,-0.006556201636338515,-0.02323946277370322,0.01012705950102619,True,0.04115620383909902,0.05530508914548581,-0.006556201636338515,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,S,mean_contact_degree,contact_network,101,166,530,3.0304475090366183,5.0239869237139185,-1.9935394146773004,-2.4420361760837572,-1.5450426532708434,True,6.70779453996961e-12,2.539228217023196e-11,-1.9935394146773004,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,S,mean_inverse_distance_weighted_degree,contact_network,101,166,530,0.4732273186231556,0.8055962176765862,-0.33236889905343053,-0.4045329144644092,-0.26020488364245187,True,3.0926106094014824e-12,1.2221073758337362e-11,-0.33236889905343053,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,S,mean_betweenness,contact_network,101,166,530,0.0037299759385486424,0.01206081443498555,-0.008330838496436907,-0.011312927404738472,-0.005348749588135342,True,2.002690859360052e-11,7.180963240733255e-11,-0.008330838496436907,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,S,mean_closeness,contact_network,101,166,530,0.1664172399506971,0.19061654138807338,-0.024199301437376336,-0.032501458078156534,-0.015897144796596138,True,1.8172200171839996e-08,4.986274437395121e-08,-0.024199301437376336,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,S,mean_ca_curvature_degrees,experimental_pdb_geometry,101,166,530,68.0495441873167,70.12692733405031,-2.077383146733618,-5.325891523457575,1.1711252299903396,True,0.3979906097859719,0.443032218685683,-2.077383146733618,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,S,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,101,166,530,85.1167743330365,91.9822973158532,-6.8655229828166995,-14.772797329043037,1.041751363409639,True,0.0412457470118715,0.05538406909464282,-6.8655229828166995,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,S,ca_end_to_end_ratio,experimental_pdb_geometry,40,59,77,0.9259282690308706,0.957756748416608,-0.03182847938573744,-0.07344168676675525,0.009784727995280365,True,0.1718643428656449,0.2063059800988068,-0.03182847938573744,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,E,mean_contact_degree,contact_network,28,33,282,5.928020170465438,7.546213447211135,-1.6181932767456966,-2.2847988980709637,-0.9515876554204294,True,0.00035007602697437976,0.000655709519827142,-1.6181932767456966,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,E,mean_inverse_distance_weighted_degree,contact_network,28,33,282,0.9831707023804876,1.2496950335197483,-0.2665243311392608,-0.38266970959310587,-0.1503789526854157,True,0.0006361513664445838,0.001139375581691792,-0.2665243311392608,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,E,mean_betweenness,contact_network,28,33,282,0.019797072615046422,0.026006087722790887,-0.006209015107744472,-0.010645737095047358,-0.0017722931204415867,True,0.013061605886398396,0.019029454144489772,-0.006209015107744472,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,E,mean_closeness,contact_network,28,33,282,0.21433178198766692,0.22633043872183636,-0.01199865673416946,-0.019453521652443694,-0.004543791815895225,True,0.005096266424780682,0.007847116821732444,-0.01199865673416946,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,E,mean_ca_curvature_degrees,experimental_pdb_geometry,28,33,282,58.333737973492,57.040962121446306,1.2927758520456734,-0.933206375252603,3.5187580793439497,True,0.18658721888641716,0.22286462773427398,1.2927758520456734,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,E,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,28,33,282,129.48641505534303,139.88611433185375,-10.399699276510697,-18.29729841008351,-2.502100142937884,True,0.017873515819031526,0.025412581733220176,-10.399699276510697,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,E,ca_end_to_end_ratio,experimental_pdb_geometry,27,31,262,0.7046183473670354,0.8337250789898704,-0.12910673162283495,-0.22136197203160518,-0.03685149121406471,True,0.00882590938459905,0.013189403812601322,-0.12910673162283495,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,G,mean_contact_degree,contact_network,10,11,44,3.2,4.779444444444445,-1.579444444444444,-2.734146964116805,-0.42474192477208295,True,0.009344113002204883,0.013883122908764993,-1.579444444444444,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,G,mean_inverse_distance_weighted_degree,contact_network,10,11,44,0.5019345570206025,0.7497343640939504,-0.24779980707334803,-0.4369990028692586,-0.05860061127743749,True,0.009344113002204883,0.013883122908764993,-0.24779980707334803,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,G,mean_betweenness,contact_network,10,11,44,0.00424094869294718,0.009720422322053723,-0.005479473629106542,-0.010227475815325692,-0.0007314714428873935,True,0.04685328478814715,0.06230950322767999,-0.005479473629106542,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,G,mean_closeness,contact_network,10,11,44,0.16349739929400992,0.17492968257752764,-0.011432283283517725,-0.028325700102739607,0.005461133535704158,True,0.1688069535565081,0.2034499607644557,-0.011432283283517725,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,G,mean_ca_curvature_degrees,experimental_pdb_geometry,10,11,44,82.83207557507535,83.16106370449236,-0.3289881294170144,-8.802681982290911,8.144705723456882,True,0.3862707203664827,0.43065177866811327,-0.3289881294170144,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,G,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,10,11,44,62.13392484069357,68.17678036210526,-6.042855521411682,-42.452759792100274,30.36704874927691,True,0.5750621301739497,0.6143096939543676,-6.042855521411682,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,H,mean_contact_degree,contact_network,7,7,49,5.11967291967292,5.6962820465874975,-0.5766091269145779,,,False,,,-0.5766091269145779,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,H,mean_inverse_distance_weighted_degree,contact_network,7,7,49,0.8178825372514199,0.9376169337407255,-0.11973439648930574,,,False,,,-0.11973439648930574,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,H,mean_betweenness,contact_network,7,7,49,0.011049498763599742,0.011871617849663356,-0.0008221190860636127,,,False,,,-0.0008221190860636127,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,H,mean_closeness,contact_network,7,7,49,0.14746174737994666,0.15935307527064987,-0.011891327890703213,,,False,,,-0.011891327890703213,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,H,mean_ca_curvature_degrees,experimental_pdb_geometry,7,7,49,81.41579868537886,86.61385762562045,-5.19805894024159,,,False,,,-5.19805894024159,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,H,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,7,7,49,69.92969196367876,55.423835305078114,14.505856658600639,,,False,,,14.505856658600639,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,H,ca_end_to_end_ratio,experimental_pdb_geometry,7,7,45,0.4644741140797226,0.46566785852030873,-0.0011937444405861117,,,False,,,-0.0011937444405861117,0.0,True
esm3_frozen_bilstm_attn,validation,1,fully_resolved_local,G,ca_end_to_end_ratio,experimental_pdb_geometry,5,5,15,0.8287664969612925,0.7650138690528702,0.06375262790842229,,,False,,,0.06375262790842229,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,C,mean_contact_degree,contact_network,186,526,3308,4.038231644095979,5.739951188424922,-1.701719544328944,-1.9003925663203054,-1.5030465223375824,True,4.984311686650669e-27,4.889243071373953e-26,-1.712425564858123,0.010706020529179128,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,C,mean_inverse_distance_weighted_degree,contact_network,186,526,3308,0.6422774905370748,0.9298221235121804,-0.2875446329751057,-0.3198874769655343,-0.25520178898467705,True,1.4325250529935145e-27,1.4405279862504616e-26,-0.2890315850612544,0.0014869520861487406,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,C,mean_betweenness,contact_network,186,526,3308,0.011210581562950945,0.018468358510320186,-0.0072577769473692435,-0.009459896808092972,-0.005055657086645515,True,1.4816449977464972e-13,6.536669107705135e-13,-0.007340515926550032,8.273897918078827e-05,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,C,mean_closeness,contact_network,186,526,3308,0.1707581413905166,0.19768428366118831,-0.026926142270671714,-0.0321681821496024,-0.021684102391741025,True,4.055662763070005e-22,2.931804407038558e-21,-0.028206024125816288,0.0012798818551445733,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,C,mean_ca_curvature_degrees,experimental_pdb_geometry,186,526,3303,67.41784004121368,65.84567634268424,1.572163698529431,0.49211852608753026,2.6522088709713314,True,0.0028506464125976337,0.004582274575099647,1.725483146332268,-0.15331944780283702,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,C,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,186,526,3279,105.60394554698826,114.62286890615329,-9.018923359165019,-12.508011863086118,-5.529834855243919,True,1.179850136691679e-06,2.831640328060029e-06,-8.736430942700864,-0.2824924164641551,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,C,ca_end_to_end_ratio,experimental_pdb_geometry,181,471,1712,0.6723245339479172,0.860187918060739,-0.18786338411282183,-0.21512294008167765,-0.160603828143966,True,2.0040121914064474e-23,1.604984155307099e-22,-0.18786338411282183,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,S,mean_contact_degree,contact_network,78,123,527,3.065705128205128,5.233910119020414,-2.168204990815285,-2.6096633948850063,-1.726746586745564,True,6.364345761567711e-12,2.421949761273125e-11,-2.168204990815285,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,S,mean_inverse_distance_weighted_degree,contact_network,78,123,527,0.47863131850135476,0.8315744608452408,-0.3529431423438858,-0.4234887259606664,-0.2823975587271052,True,4.653136686512416e-12,1.8129103973424997e-11,-0.3529431423438858,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,S,mean_betweenness,contact_network,78,123,527,0.00353210225007337,0.013732194931855086,-0.010200092681781717,-0.013604843602451462,-0.006795341761111972,True,2.112249256629188e-10,6.771235372987602e-10,-0.010200092681781717,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,S,mean_closeness,contact_network,78,123,527,0.16523857585355275,0.18954368860974552,-0.024305112756192786,-0.03319169261346256,-0.01541853289892301,True,1.3485218350611407e-07,3.4925745368489974e-07,-0.024305112756192786,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,S,mean_ca_curvature_degrees,experimental_pdb_geometry,78,123,525,65.99285652760709,72.39281001098978,-6.399953483382676,-10.18597343305293,-2.613933533712422,True,0.0005419182438121639,0.0009803546119215025,-6.399953483382676,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,S,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,78,122,525,79.8133416513608,87.07116316584177,-7.257821514480962,-17.925027250049936,3.409384221088014,True,0.27646516799423093,0.32053932521070255,-7.257821514480962,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,E,mean_contact_degree,contact_network,21,23,193,5.296504157218443,7.594069562481694,-2.297565405263251,-3.1895301365235897,-1.4056006740029123,True,0.00047736933226827106,0.000873236583417569,-2.297565405263251,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,E,mean_inverse_distance_weighted_degree,contact_network,21,23,193,0.8605028933070629,1.2561389973805235,-0.3956361040734607,-0.5424095387060693,-0.24886266944085209,True,0.00028104304823949435,0.0005333447409921875,-0.3956361040734607,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,E,mean_betweenness,contact_network,21,23,193,0.011702080006798241,0.028339083676451965,-0.016637003669653722,-0.021840037876983735,-0.01143396946232371,True,9.220613278654252e-05,0.00018410542320108323,-0.016637003669653722,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,E,mean_closeness,contact_network,21,23,193,0.20228400118880124,0.22544014380934194,-0.023156142620540682,-0.03575437716945225,-0.010557908071629119,True,0.0014710997703089304,0.00248636580897284,-0.023156142620540682,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,E,mean_ca_curvature_degrees,experimental_pdb_geometry,21,23,192,61.656599974397416,58.647265982784035,3.0093339916134028,-1.5421284299550626,7.560796413181868,True,0.16977498788033196,0.20420646721322924,3.0093339916134028,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,E,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,21,23,192,120.88534734298507,139.1119945469642,-18.22664720397917,-31.783784855352405,-4.669509552605934,True,0.008685211199123489,0.012995328477491503,-18.22664720397917,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,E,ca_end_to_end_ratio,experimental_pdb_geometry,21,23,187,0.8160825386871411,0.8396560897958403,-0.023573551108699235,-0.06840591131007256,0.0212588090926741,True,0.16977498788033196,0.20420646721322924,-0.023573551108699235,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,T,mean_contact_degree,contact_network,138,272,1539,2.8551227858293076,4.234160771561596,-1.379037985732289,-1.719501753625194,-1.038574217839384,True,5.782183457546988e-12,2.2262952349913536e-11,-1.379037985732289,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,T,mean_inverse_distance_weighted_degree,contact_network,138,272,1539,0.4445023551603542,0.6790428488155568,-0.2345404936552026,-0.2903661385147813,-0.17871484879562388,True,3.077285144122771e-12,1.2187267897515923e-11,-0.2345404936552026,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,T,mean_betweenness,contact_network,138,272,1539,0.003965281403061806,0.00961226655836025,-0.005646985155298444,-0.007103943296353103,-0.004190027014243784,True,3.4878041291654124e-14,1.6056387295390644e-13,-0.005646985155298444,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,T,mean_closeness,contact_network,138,272,1539,0.151880926669236,0.18245262797526127,-0.03057170130602528,-0.03859667437415212,-0.022546728237898443,True,3.36915036351504e-12,1.3241202302024174e-11,-0.03057170130602528,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,T,mean_ca_curvature_degrees,experimental_pdb_geometry,138,272,1538,79.89311209625345,81.74589850042472,-1.8527864041712863,-3.3851097005122788,-0.32046310783029375,True,0.03140845582270217,0.04294357803331858,-1.8527864041712863,0.0,True
esm3_frozen_bilstm_attn,test,1,fully_resolved_local,T,mean_abs_ca_virtual_torsion_degrees,experimental_pdb_geometry,138,272,1536,78.17834470701395,88.42821380723726,-10.24986910022331,-15.314826858252356,-5.184911342194265,True,2.142260509582528e-05,4.593292337401489e-05,-10.24986910022331,0.0,True
