condition,sign,stage,evaluation_split,structural_cohort,model_training_cohort,fitted_model_identifier,n_train_segments,n_train_proteins,model_status,n_segments,n_selected_segments,n_control_segments,n_proteins,weighted_auroc,weighted_average_precision,macro_within_protein_q8_concordance,n_matched_protein_q8_strata,delta_auroc_from_previous_stage,delta_concordance_from_previous_stage
esm2_top28_bilstm_attn,-1,01_base_biophysics,validation,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6410,694,ok,1341,621,720,155,0.8570590837094096,0.7954717462856913,0.8726865381375751,155,0.35705908370940964,0.37268653813757513
esm2_top28_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6410,694,ok,1341,621,720,155,0.8686346686902141,0.8224765539360428,0.8914668654496367,155,0.011575584980804465,0.018780327312061584
esm2_top28_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6410,694,ok,1341,621,720,155,0.8680902049424415,0.820933821784479,0.885713848567064,155,-0.0005444637477726166,-0.005753016882572681
esm2_top28_bilstm_attn,-1,04_add_contact_network,validation,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6410,694,ok,1341,621,720,155,0.8664041007851206,0.8209986965898942,0.8827674790123995,155,-0.0016861041573208446,-0.0029463695546645408
esm2_top28_bilstm_attn,-1,05_add_ecod_domain,validation,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6410,694,ok,1341,621,720,155,0.8679577349507412,0.8231527574622844,0.8832832882004962,155,0.0015536341656205988,0.0005158091880966831
esm2_top28_bilstm_attn,1,00_q8_only,test,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__00_q8_only,29166,885,ok,6494,1077,5417,200,0.5,0.5000000000000009,0.5,475,,
esm2_top28_bilstm_attn,1,01_base_biophysics,test,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,29166,885,ok,6494,1077,5417,200,0.8106602343666625,0.7956534587201678,0.8146355497629756,475,0.31066023436666246,0.3146355497629756
esm2_top28_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,29166,885,ok,6494,1077,5417,200,0.8367596816965085,0.8212908507872304,0.8422441947050037,475,0.026099447329846037,0.027608644942028082
esm2_top28_bilstm_attn,1,03_add_experimental_pdb_geometry,test,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,29166,885,ok,6494,1077,5417,200,0.8437404394460847,0.8302078332491947,0.8482423707086288,475,0.006980757749576183,0.0059981760036251774
esm2_top28_bilstm_attn,1,04_add_contact_network,test,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,29166,885,ok,6494,1077,5417,200,0.8511322101481056,0.8370080727959743,0.8499783338301933,475,0.007391770702020906,0.0017359631215644322
esm2_top28_bilstm_attn,1,05_add_ecod_domain,test,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,29166,885,ok,6494,1077,5417,200,0.8575674968904832,0.8442660567481055,0.85903251460539,475,0.006435286742377588,0.009054180775196707
esm2_top28_bilstm_attn,1,00_q8_only,validation,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__00_q8_only,29166,885,ok,6423,1085,5338,204,0.5,0.49999999999999956,0.5,496,,
esm2_top28_bilstm_attn,1,01_base_biophysics,validation,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,29166,885,ok,6423,1085,5338,204,0.8048341411313007,0.8011550803496608,0.8043590326163804,496,0.3048341411313007,0.3043590326163804
esm2_top28_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,29166,885,ok,6423,1085,5338,204,0.8373252088029125,0.825908651605187,0.8358360822628988,496,0.032491067671611806,0.03147704964651843
esm2_top28_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,29166,885,ok,6423,1085,5338,204,0.847191776844759,0.8356963440512426,0.8424352313662663,496,0.00986656804184649,0.006599149103367452
esm2_top28_bilstm_attn,1,04_add_contact_network,validation,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,29166,885,ok,6423,1085,5338,204,0.8531138250724716,0.8407231793648229,0.8484773439783022,496,0.005922048227712584,0.00604211261203591
esm2_top28_bilstm_attn,1,05_add_ecod_domain,validation,fully_resolved_local,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,29166,885,ok,6423,1085,5338,204,0.8566484004361261,0.8437688815986857,0.853729270806059,496,0.003534575363654535,0.00525192682775677
esm2_top4_bilstm_attn,-1,00_q8_only,test,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__00_q8_only,6620,704,ok,1450,635,815,159,0.5,0.4999999999999997,0.5,165,,
esm2_top4_bilstm_attn,-1,01_base_biophysics,test,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6620,704,ok,1450,635,815,159,0.865330983769562,0.8255236325185781,0.8920754998435374,165,0.36533098376956197,0.3920754998435374
esm2_top4_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6620,704,ok,1450,635,815,159,0.872329752061753,0.8354489575894956,0.90563671531691,165,0.006998768292191038,0.013561215473372634
esm2_top4_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6620,704,ok,1450,635,815,159,0.8755992476431643,0.835369605492971,0.8997581012862397,165,0.003269495581411319,-0.005878614030670359
esm2_top4_bilstm_attn,-1,04_add_contact_network,test,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6620,704,ok,1450,635,815,159,0.8756851755368735,0.8331540014251219,0.8951336497463842,165,8.59278937092034e-05,-0.0046244515398554675
esm2_top4_bilstm_attn,-1,05_add_ecod_domain,test,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6620,704,ok,1450,635,815,159,0.8762340221102136,0.8327099890602983,0.8963589564262365,165,0.0005488465733400893,0.0012253066798523227
esm2_top4_bilstm_attn,-1,00_q8_only,validation,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__00_q8_only,6620,704,ok,1321,637,684,150,0.5,0.49999999999999933,0.5,152,,
esm2_top4_bilstm_attn,-1,01_base_biophysics,validation,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6620,704,ok,1321,637,684,150,0.8541059709380149,0.811790474758713,0.8677158041347917,152,0.3541059709380149,0.36771580413479166
esm2_top4_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6620,704,ok,1321,637,684,150,0.8633115345886799,0.8267925591189422,0.8780240235298858,152,0.00920556365066505,0.010308219395094187
esm2_top4_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6620,704,ok,1321,637,684,150,0.8681135742084235,0.8290123859983846,0.882942235788953,152,0.00480203961974357,0.0049182122590671895
esm2_top4_bilstm_attn,-1,04_add_contact_network,validation,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6620,704,ok,1321,637,684,150,0.8689843921681331,0.8285242362854142,0.891349455655082,152,0.0008708179597095578,0.008407219866128912
esm2_top4_bilstm_attn,-1,05_add_ecod_domain,validation,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6620,704,ok,1321,637,684,150,0.8704088964244191,0.8288348567800118,0.8901939961333064,152,0.001424504256286041,-0.001155459521775537
esm2_top4_bilstm_attn,1,00_q8_only,test,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__00_q8_only,30069,909,ok,6521,1123,5398,204,0.5,0.5000000000000044,0.5,477,,
esm2_top4_bilstm_attn,1,01_base_biophysics,test,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30069,909,ok,6521,1123,5398,204,0.7991074807087506,0.7820731444227146,0.8026311932401099,477,0.2991074807087506,0.3026311932401099
esm2_top4_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30069,909,ok,6521,1123,5398,204,0.8289614903472043,0.819187382768727,0.8222164924199731,477,0.02985400963845375,0.01958529917986318
esm2_top4_bilstm_attn,1,03_add_experimental_pdb_geometry,test,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30069,909,ok,6521,1123,5398,204,0.8370814864298026,0.8261778723070268,0.8314483084040097,477,0.00811999608259828,0.009231815984036662
esm2_top4_bilstm_attn,1,04_add_contact_network,test,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30069,909,ok,6521,1123,5398,204,0.8450182386987845,0.8329615467767594,0.8417724078037526,477,0.007936752268981828,0.010324099399742881
esm2_top4_bilstm_attn,1,05_add_ecod_domain,test,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30069,909,ok,6521,1123,5398,204,0.8511503140296379,0.84154426217122,0.8465457203486345,477,0.00613207533085347,0.004773312544881891
esm2_top4_bilstm_attn,1,00_q8_only,validation,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__00_q8_only,30069,909,ok,6525,1097,5428,202,0.5,0.49999999999999795,0.5,495,,
esm2_top4_bilstm_attn,1,01_base_biophysics,validation,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30069,909,ok,6525,1097,5428,202,0.8109613862592709,0.8051255691000212,0.818225120968356,495,0.31096138625927094,0.318225120968356
esm2_top4_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30069,909,ok,6525,1097,5428,202,0.8388452465890022,0.8348664079360303,0.8409966117402771,495,0.027883860329731225,0.022771490771921088
esm2_top4_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30069,909,ok,6525,1097,5428,202,0.849768935553152,0.8433730127459403,0.8506461824749911,495,0.010923688964149858,0.009649570734714064
esm2_top4_bilstm_attn,1,04_add_contact_network,validation,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30069,909,ok,6525,1097,5428,202,0.8544482766163237,0.8469766948785802,0.848816299745236,495,0.004679341063171694,-0.00182988272975515
esm2_top4_bilstm_attn,1,05_add_ecod_domain,validation,fully_resolved_local,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30069,909,ok,6525,1097,5428,202,0.8583272786945572,0.8491729117758074,0.8538862705931922,495,0.00387900207823344,0.00506997084795624
esm3_frozen_bilstm_attn,-1,00_q8_only,test,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__00_q8_only,7371,701,ok,1505,693,812,166,0.5,0.5000000000000019,0.5,170,,
esm3_frozen_bilstm_attn,-1,01_base_biophysics,test,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7371,701,ok,1505,693,812,166,0.854356637754281,0.8210642409741185,0.8809910404289958,170,0.35435663775428095,0.3809910404289958
esm3_frozen_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7371,701,ok,1505,693,812,166,0.8624971435534518,0.8334673658965812,0.8812793730598775,170,0.008140505799170805,0.0002883326308816825
esm3_frozen_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7371,701,ok,1505,693,812,166,0.8699090743959208,0.8433491766267731,0.8874746689151266,170,0.00741193084246905,0.006195295855249139
esm3_frozen_bilstm_attn,-1,04_add_contact_network,test,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7371,701,ok,1505,693,812,166,0.8736945895080428,0.8441843690082802,0.8894837749635421,170,0.0037855151121219954,0.002009106048415532
esm3_frozen_bilstm_attn,-1,05_add_ecod_domain,test,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7371,701,ok,1505,693,812,166,0.8747809181380234,0.8434928801642905,0.8888513738351769,170,0.001086328629980593,-0.0006324011283652675
esm3_frozen_bilstm_attn,-1,00_q8_only,validation,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__00_q8_only,7371,701,ok,1432,670,762,158,0.5,0.5,0.5,167,,
esm3_frozen_bilstm_attn,-1,01_base_biophysics,validation,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7371,701,ok,1432,670,762,158,0.824509616547673,0.7722014432472472,0.8464338576426899,167,0.32450961654767296,0.34643385764268986
esm3_frozen_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7371,701,ok,1432,670,762,158,0.8387572512851325,0.7956682890333066,0.8591711457205469,167,0.014247634737459491,0.012737288077857012
esm3_frozen_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7371,701,ok,1432,670,762,158,0.8461642274703528,0.8050933747054958,0.8701419675633749,167,0.007406976185220349,0.010970821842828049
esm3_frozen_bilstm_attn,-1,04_add_contact_network,validation,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7371,701,ok,1432,670,762,158,0.8425606198712262,0.8009756072109995,0.8656677217493086,167,-0.0036036075991265903,-0.004474245814066302
esm3_frozen_bilstm_attn,-1,05_add_ecod_domain,validation,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7371,701,ok,1432,670,762,158,0.8440180019219824,0.8000530077152853,0.8669994433654614,167,0.001457382050756184,0.0013317216161528034
esm3_frozen_bilstm_attn,1,00_q8_only,test,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__00_q8_only,30949,915,ok,6693,974,5719,198,0.5,0.49999999999999845,0.5,451,,
esm3_frozen_bilstm_attn,1,01_base_biophysics,test,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30949,915,ok,6693,974,5719,198,0.8032421689463493,0.7928500249933838,0.8038178212897574,451,0.30324216894634926,0.30381782128975743
esm3_frozen_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30949,915,ok,6693,974,5719,198,0.8274387592521283,0.8154275859829649,0.814829435024319,451,0.02419659030577903,0.01101161373456161
esm3_frozen_bilstm_attn,1,03_add_experimental_pdb_geometry,test,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30949,915,ok,6693,974,5719,198,0.8342814216970917,0.8226926293396281,0.8251868535842192,451,0.006842662444963454,0.010357418559900133
esm3_frozen_bilstm_attn,1,04_add_contact_network,test,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30949,915,ok,6693,974,5719,198,0.8438969739987945,0.8308150946372912,0.8434052834495782,451,0.009615552301702746,0.018218429865359043
esm3_frozen_bilstm_attn,1,05_add_ecod_domain,test,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30949,915,ok,6693,974,5719,198,0.8493935327402744,0.8370520484514348,0.8482375005998756,451,0.005496558741479918,0.004832217150297358
esm3_frozen_bilstm_attn,1,00_q8_only,validation,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__00_q8_only,30949,915,ok,6403,962,5441,198,0.5,0.5000000000000003,0.5,456,,
esm3_frozen_bilstm_attn,1,01_base_biophysics,validation,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30949,915,ok,6403,962,5441,198,0.8246395349120215,0.8212717240373582,0.8276150715809593,456,0.32463953491202147,0.32761507158095926
esm3_frozen_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30949,915,ok,6403,962,5441,198,0.8490541781060192,0.8423007093276363,0.8549007899695689,456,0.024414643193997776,0.027285718388609603
esm3_frozen_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30949,915,ok,6403,962,5441,198,0.8583448029356727,0.8501394627387312,0.8559142515411184,456,0.009290624829653482,0.0010134615715495787
esm3_frozen_bilstm_attn,1,04_add_contact_network,validation,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30949,915,ok,6403,962,5441,198,0.8680568654793535,0.8557738462459554,0.8619626784942779,456,0.009712062543680733,0.006048426953159436
esm3_frozen_bilstm_attn,1,05_add_ecod_domain,validation,fully_resolved_local,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30949,915,ok,6403,962,5441,198,0.8694029897605979,0.8562633385641376,0.8628514020320793,456,0.0013461242812444763,0.0008887235378014502
esm3_top28_bilstm_attn,-1,00_q8_only,test,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__00_q8_only,6833,691,ok,1472,682,790,166,0.5,0.5000000000000006,0.5,169,,
esm3_top28_bilstm_attn,-1,01_base_biophysics,test,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6833,691,ok,1472,682,790,166,0.8480514395700278,0.8153622268005605,0.8651112397458369,169,0.3480514395700278,0.3651112397458369
esm3_top28_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6833,691,ok,1472,682,790,166,0.8530246132331026,0.8210972329840336,0.8593390290869578,169,0.004973173663074815,-0.005772210658879118
esm3_top28_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6833,691,ok,1472,682,790,166,0.8589711365910471,0.8310096707830265,0.8612839184069088,169,0.005946523357944433,0.0019448893199509598
esm3_top28_bilstm_attn,-1,04_add_contact_network,test,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6833,691,ok,1472,682,790,166,0.8644050756545062,0.837896069207881,0.872390171128159,169,0.005433939063459126,0.01110625272125021
esm3_top28_bilstm_attn,-1,05_add_ecod_domain,test,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6833,691,ok,1472,682,790,166,0.8670561477651093,0.8415539301682097,0.8710130312972892,169,0.0026510721106031143,-0.0013771398308697336
esm3_top28_bilstm_attn,-1,00_q8_only,validation,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__00_q8_only,6833,691,ok,1409,686,723,157,0.5,0.49999999999999956,0.5,163,,
esm3_top28_bilstm_attn,-1,01_base_biophysics,validation,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6833,691,ok,1409,686,723,157,0.8689961969627554,0.8276254113103634,0.889259315440297,163,0.36899619696275543,0.389259315440297
esm3_top28_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6833,691,ok,1409,686,723,157,0.874765142650729,0.842939430110275,0.8988058821149313,163,0.005768945687973592,0.009546566674634271
esm3_top28_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6833,691,ok,1409,686,723,157,0.880268562781122,0.8535275276540242,0.9083385951982578,163,0.005503420130392955,0.009532713083326483
esm3_top28_bilstm_attn,-1,04_add_contact_network,validation,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6833,691,ok,1409,686,723,157,0.8792162505149499,0.8529529395159878,0.9046077129244308,163,-0.001052312266172084,-0.0037308822738270075
esm3_top28_bilstm_attn,-1,05_add_ecod_domain,validation,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6833,691,ok,1409,686,723,157,0.8808197743092312,0.8546428079647365,0.898574057021143,163,0.001603523794281303,-0.006033655903287749
esm3_top28_bilstm_attn,1,00_q8_only,test,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__00_q8_only,31063,888,ok,6669,1005,5664,193,0.5,0.5000000000000073,0.5,450,,
esm3_top28_bilstm_attn,1,01_base_biophysics,test,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,31063,888,ok,6669,1005,5664,193,0.8142562517742045,0.804787026980073,0.8149347295619584,450,0.31425625177420446,0.31493472956195845
esm3_top28_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,31063,888,ok,6669,1005,5664,193,0.8346967210928488,0.8272088647008694,0.8331401530009134,450,0.020440469318644294,0.018205423438954926
esm3_top28_bilstm_attn,1,03_add_experimental_pdb_geometry,test,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,31063,888,ok,6669,1005,5664,193,0.840048976424896,0.8307437202838417,0.8422167388683394,450,0.0053522553320471955,0.00907658586742599
esm3_top28_bilstm_attn,1,04_add_contact_network,test,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,31063,888,ok,6669,1005,5664,193,0.8518147655396278,0.8419554724884245,0.8520034201999381,450,0.011765789114731806,0.009786681331598768
esm3_top28_bilstm_attn,1,05_add_ecod_domain,test,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,31063,888,ok,6669,1005,5664,193,0.8574796440190953,0.8475425340409841,0.8623603268572755,450,0.0056648784794675056,0.01035690665733735
esm3_top28_bilstm_attn,1,00_q8_only,validation,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__00_q8_only,31063,888,ok,6759,1046,5713,202,0.5,0.5000000000000026,0.5,491,,
esm3_top28_bilstm_attn,1,01_base_biophysics,validation,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,31063,888,ok,6759,1046,5713,202,0.8163716652632442,0.8009771071887123,0.8170047924657926,491,0.31637166526324423,0.3170047924657926
esm3_top28_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,31063,888,ok,6759,1046,5713,202,0.8308882460067684,0.8161567531346396,0.8195229219151892,491,0.014516580743524132,0.0025181294493965556
esm3_top28_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,31063,888,ok,6759,1046,5713,202,0.8363181991011999,0.8219857803961378,0.8270823360947833,491,0.0054299530944315055,0.007559414179594159
esm3_top28_bilstm_attn,1,04_add_contact_network,validation,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,31063,888,ok,6759,1046,5713,202,0.848435395408294,0.8331522484113061,0.8404323063876908,491,0.01211719630709418,0.01334997029290752
esm3_top28_bilstm_attn,1,05_add_ecod_domain,validation,fully_resolved_local,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,31063,888,ok,6759,1046,5713,202,0.8488652219509574,0.8328499245946274,0.8391004032934559,491,0.0004298265426633252,-0.0013319030942349208
esm3_top4_bilstm_attn,-1,00_q8_only,test,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__00_q8_only,7039,703,ok,1487,654,833,166,0.5,0.5000000000000011,0.5,169,,
esm3_top4_bilstm_attn,-1,01_base_biophysics,test,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7039,703,ok,1487,654,833,166,0.8369353688630514,0.7723609593851893,0.8500533685357894,169,0.3369353688630514,0.3500533685357894
esm3_top4_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7039,703,ok,1487,654,833,166,0.8483169418366077,0.7968073548164765,0.8662504197456964,169,0.011381572973556242,0.016197051209907
esm3_top4_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7039,703,ok,1487,654,833,166,0.858606476172762,0.8111283154938842,0.8729746466004549,169,0.010289534336154316,0.006724226854758486
esm3_top4_bilstm_attn,-1,04_add_contact_network,test,fully_resolved_local,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7039,703,ok,1487,654,833,166,0.8628511445505612,0.8146810470248437,0.8773595729265229,169,0.004244668377799243,0.004384926326068017
