condition,sign,model_cohort,receiver_scope,stage,evaluation_split,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_previous_stage
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,test,4475,164,0.9731056546869867,0.9765119789460742,0.9607717894478124,-0.00013984683974122003
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,validation,4324,160,0.976698277455935,0.9791395737971405,0.9648713336996816,-0.0002841803963460343
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,test,4475,164,0.9739715064061839,0.9772489906896278,0.962343741494979,0.0008658517191971749
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,validation,4324,160,0.9768144747113685,0.9792463967175097,0.9653696261626252,0.00011619725543354775
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,test,4475,164,0.9738722151499677,0.9771669610176585,0.9624736325000818,-9.929125621621626e-05
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,validation,4324,160,0.9766937836394264,0.9792165857371059,0.9633852631419416,-0.00012069107194212503
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,test,4475,164,0.9735627540717405,0.976937823992296,0.9622708750141155,-0.00030946107822715785
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,validation,4324,160,0.9781435744415684,0.9803545807037934,0.9685788041380607,0.0014497908021420258
esm3_top4_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,test,4475,164,0.97321193828519,0.9723112761967737,0.9621096460672132,-0.0003508157865504957
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,00_distance_q8,validation,7562,197,0.5195502762414705,0.5281605966043816,0.5454258411331986,
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,00_distance_q8,test,7518,192,0.5281757697827878,0.5285242036202691,0.537512226959771,
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,01_add_query_biophysics,validation,7562,197,0.8867921716763804,0.8807285980886956,0.8831142595750845,0.3672418954349098
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,01_add_query_biophysics,test,7518,192,0.8839341371100837,0.8835943235791524,0.87684965487347,0.35575836732729593
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,validation,7562,197,0.8870068042297165,0.8808977223688925,0.8830036079795872,0.00021463255333609155
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,test,7518,192,0.8841337130466045,0.8837101029171337,0.8757464255757433,0.00019957593652075722
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,validation,7562,197,0.8871879266810161,0.8808157685738589,0.8828480762552505,0.00018112245129964233
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,test,7518,192,0.8840777327041265,0.8834643090648444,0.8750767893242337,-5.598034247800143e-05
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,validation,7562,197,0.8885190262873808,0.8814672742346668,0.8846142530725399,0.001331099606364683
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,test,7518,192,0.883550625762564,0.8838458522173435,0.8770508919958874,-0.0005271069415624385
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,validation,7562,197,0.8885887049129098,0.8815107724684597,0.8848356317192339,6.967862552897941e-05
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,test,7518,192,0.8835114182913468,0.8838722900370864,0.8759799348433883,-3.920747121721746e-05
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,validation,7562,197,0.8893770667915097,0.8818723354754516,0.8859498639968869,0.0007883618785999857
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,test,7518,192,0.8837669037987368,0.8844100942615188,0.8753158157236246,0.0002554855073899631
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,validation,7562,197,0.8885473594634242,0.8796681371888087,0.8837519577906919,-0.0008297073280855161
esm3_top4_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,test,7518,192,0.8837579158044326,0.8831955943004275,0.874365961482379,-8.987994304154867e-06
