condition,sign,evaluation_split,feature,feature_type,n_pairs,n_proteins,baseline_auroc,single_feature_auroc,delta_auroc_single_from_baseline,full_query_auroc,without_feature_auroc,delta_auroc_full_minus_without,baseline_macro_protein_auroc,single_feature_macro_protein_auroc,delta_macro_auroc_single_from_baseline,full_query_macro_protein_auroc,without_feature_macro_protein_auroc,delta_macro_auroc_full_minus_without,baseline_average_precision,single_feature_average_precision,full_query_average_precision,without_feature_average_precision
esm3_top4_bilstm_attn,1,validation,neq,numeric,9704,204,0.5187800727171709,0.782362103815347,0.26358203109817613,0.8815312870947729,0.8423333805541143,0.03919790654065858,0.5497938169711879,0.8050146610272375,0.2552208440560496,0.8808549620591567,0.837750532064905,0.04310442999425168,0.5150519974850007,0.741051151393406,0.8754174228498782,0.8518057452576062
esm3_top4_bilstm_attn,1,validation,rsa,numeric,9704,204,0.5187800727171709,0.6520449606966644,0.13326488797949354,0.8815312870947729,0.8659801175733729,0.01555116952140001,0.5497938169711879,0.6414924445539397,0.09169862758275182,0.8808549620591567,0.8682142826614181,0.012640679397738608,0.5150519974850007,0.6021564762465814,0.8754174228498782,0.8666159123168549
esm3_top4_bilstm_attn,1,validation,disorder,numeric,9704,204,0.5187800727171709,0.49506312044973444,-0.02371695226743642,0.8815312870947729,0.8641248293733363,0.017406457721436563,0.5497938169711879,0.5071509148318765,-0.042642902139311434,0.8808549620591567,0.8650724481390293,0.015782513920127417,0.5150519974850007,0.4819984950312058,0.8754174228498782,0.858019372349565
esm3_top4_bilstm_attn,1,validation,torsion_change_from_previous,numeric,9704,204,0.5187800727171709,0.5977024789210894,0.07892240620391855,0.8815312870947729,0.8788868950439206,0.0026443920508523178,0.5497938169711879,0.6301607053161563,0.08036688834496841,0.8808549620591567,0.8759911670991527,0.004863794960003998,0.5150519974850007,0.5941281247752922,0.8754174228498782,0.8727832600350701
esm3_top4_bilstm_attn,1,validation,query_amino_acid_class,categorical,9704,204,0.5187800727171709,0.5948693382584537,0.07608926554128281,0.8815312870947729,0.8793833291670021,0.0021479579277707828,0.5497938169711879,0.6129262504185236,0.06313243344733566,0.8808549620591567,0.8796305515798267,0.0012244104793299737,0.5150519974850007,0.5865929485668417,0.8754174228498782,0.8740248031463014
esm3_top4_bilstm_attn,1,validation,normalized_query_position,numeric,9704,204,0.5187800727171709,0.518532938830965,-0.00024713388620589694,0.8815312870947729,0.8815351950214713,-3.90792669835438e-06,0.5497938169711879,0.5483099394794594,-0.0014838774917285136,0.8808549620591567,0.8808895326352284,-3.4570576071701886e-05,0.5150519974850007,0.5105006214402519,0.8754174228498782,0.8754145111971655
esm3_top4_bilstm_attn,1,validation,query_in_any_band,numeric,9704,204,0.5187800727171709,0.7747057108189463,0.2559256381017755,0.8815312870947729,0.8154414502315978,0.06608983686317516,0.5497938169711879,0.7651728664827115,0.21537904951152365,0.8808549620591567,0.8260598143904851,0.05479514766867155,0.5150519974850007,0.8063045863775811,0.8754174228498782,0.7916279525539789
esm3_top4_bilstm_attn,1,test,neq,numeric,9654,201,0.5244946715902369,0.790734875771014,0.2662402041807771,0.8785702761789136,0.8424078557031177,0.036162420475795876,0.5420288644763845,0.812389866428667,0.2703610019522824,0.874298562668697,0.8358320535956713,0.038466509073025734,0.5166870226012885,0.7475331942271779,0.87817765032919,0.8535756597542659
esm3_top4_bilstm_attn,1,test,rsa,numeric,9654,201,0.5244946715902369,0.6484899816745984,0.12399531008436149,0.8785702761789136,0.8618685248470204,0.016701751331893222,0.5420288644763845,0.6505556051383651,0.10852674066198054,0.874298562668697,0.8594712360334976,0.014827326635199367,0.5166870226012885,0.5936048143207405,0.87817765032919,0.8682748050604244
esm3_top4_bilstm_attn,1,test,disorder,numeric,9654,201,0.5244946715902369,0.5124303237089888,-0.012064347881248105,0.8785702761789136,0.8627467895782343,0.015823486600679337,0.5420288644763845,0.5028913942137772,-0.03913747026260739,0.874298562668697,0.859180209306021,0.015118353362675974,0.5166870226012885,0.49673974483756866,0.87817765032919,0.8650193017498451
esm3_top4_bilstm_attn,1,test,torsion_change_from_previous,numeric,9654,201,0.5244946715902369,0.5982577713638657,0.07376309977362883,0.8785702761789136,0.8774058232432462,0.0011644529356673594,0.5420288644763845,0.6210727347969588,0.07904387032057425,0.874298562668697,0.8715952066870608,0.0027033559816361796,0.5166870226012885,0.5921451861686733,0.87817765032919,0.8766862958136079
esm3_top4_bilstm_attn,1,test,query_amino_acid_class,categorical,9654,201,0.5244946715902369,0.5916953144578736,0.06720064286763672,0.8785702761789136,0.878042321604381,0.0005279545745325853,0.5420288644763845,0.6025965998951083,0.060567735418723734,0.874298562668697,0.8726666336983474,0.0016319289703495832,0.5166870226012885,0.5793391377865984,0.87817765032919,0.8776403720630201
esm3_top4_bilstm_attn,1,test,normalized_query_position,numeric,9654,201,0.5244946715902369,0.5230155961841516,-0.0014790754060852729,0.8785702761789136,0.8785666709285876,3.605250325944276e-06,0.5420288644763845,0.5366725647117853,-0.005356299764599282,0.874298562668697,0.8742581644593529,4.039820934409466e-05,0.5166870226012885,0.5104090501039872,0.87817765032919,0.878177437510253
esm3_top4_bilstm_attn,1,test,query_in_any_band,numeric,9654,201,0.5244946715902369,0.7778325647068397,0.2533378931166028,0.8785702761789136,0.8129469088691004,0.06562336730981322,0.5420288644763845,0.7475502028447073,0.20552133836832276,0.874298562668697,0.8318230579619074,0.042475504706789624,0.5166870226012885,0.8008509813323992,0.87817765032919,0.7884045744103061
