condition,split,sign,label,seed_a,seed_b,observed_n_proteins,observed_n_informative_proteins,observed_total_bands_seed_a,observed_total_bands_seed_b,observed_total_matched_bands,observed_micro_f1,observed_micro_jaccard,observed_macro_f1_informative_proteins,observed_mean_matched_apex_distance,null_mean_micro_jaccard,null_std_micro_jaccard,micro_jaccard_empirical_p_upper,micro_jaccard_null_z,null_mean_macro_f1,null_std_macro_f1,macro_f1_empirical_p_upper,macro_f1_null_z,micro_jaccard_empirical_q_bh,macro_f1_empirical_q_bh
esm3_top4_bilstm_attn,validation,1,flexibility_supporting,1,2,208,208,1277,1183,1013,0.8235772357723578,0.7000691085003455,0.8184522136386855,0.8943731490621916,0.21061160997823627,0.009955573884376881,0.000999000999000999,49.16416714964136,0.3190588442650575,0.014695457416057997,0.000999000999000999,33.98283940640947,0.000999000999000999,0.000999000999000999
esm3_top4_bilstm_attn,validation,1,flexibility_supporting,1,3,208,208,1277,1271,1042,0.8178963893249608,0.6918990703851262,0.8059736526134397,0.9625719769673704,0.21095048383658332,0.009695874680557317,0.000999000999000999,49.6034243834614,0.32299305841912745,0.014416453596665935,0.000999000999000999,33.50203924674028,0.000999000999000999,0.000999000999000999
esm3_top4_bilstm_attn,validation,1,flexibility_supporting,2,3,208,208,1183,1271,980,0.7986960065199674,0.6648575305291723,0.7941217319290979,0.8622448979591837,0.2100734241594795,0.009834498430200803,0.000999000999000999,46.24375199177361,0.31759239541077317,0.014989950637526901,0.000999000999000999,31.789920330047483,0.000999000999000999,0.000999000999000999
esm3_top4_bilstm_attn,validation,-1,rigidity_supporting,1,2,208,208,1198,1138,983,0.8416095890410958,0.7265336289726534,0.8108957012728352,1.1119023397761953,0.27879521651031813,0.010696001922753202,0.000999000999000999,41.860352652880344,0.4089716675153398,0.015725029361967454,0.000999000999000999,25.559509270589253,0.000999000999000999,0.000999000999000999
esm3_top4_bilstm_attn,validation,-1,rigidity_supporting,1,3,208,208,1198,1189,997,0.8353581901968998,0.7172661870503597,0.7882724120848675,1.1624874623871615,0.28741244664772897,0.01101084440071543,0.000999000999000999,39.039125861655165,0.4162225814220493,0.015375320766663918,0.000999000999000999,24.197858133111602,0.000999000999000999,0.000999000999000999
esm3_top4_bilstm_attn,validation,-1,rigidity_supporting,2,3,208,208,1138,1189,979,0.8414267296948861,0.7262611275964391,0.8115572394564485,1.1378958120531155,0.2762919579163473,0.010966310222430834,0.000999000999000999,41.03195701683788,0.40410700553012957,0.01617941689485326,0.000999000999000999,25.18324588421543,0.000999000999000999,0.000999000999000999
esm3_top4_bilstm_attn,test,1,flexibility_supporting,1,2,208,208,1268,1179,981,0.8017981201471189,0.6691678035470668,0.7760092742235231,0.9653414882772681,0.2081851349202414,0.009729832808766154,0.000999000999000999,47.378272339016995,0.3155653160790664,0.01563115332538376,0.000999000999000999,29.456812850573986,0.000999000999000999,0.000999000999000999
esm3_top4_bilstm_attn,test,1,flexibility_supporting,1,3,208,208,1268,1284,1036,0.8119122257053292,0.683377308707124,0.8044297109643659,0.9777992277992278,0.2136457492455021,0.009683924227291326,0.000999000999000999,48.50632330825349,0.32605415536614907,0.015388490833747702,0.000999000999000999,31.086580273948382,0.000999000999000999,0.000999000999000999
esm3_top4_bilstm_attn,test,1,flexibility_supporting,2,3,208,208,1179,1284,1001,0.8128298822574097,0.6846785225718194,0.7938513586334062,0.8771228771228772,0.20983892904444573,0.009438175395957834,0.000999000999000999,50.31052863572944,0.31699197412885904,0.015231249908342157,0.000999000999000999,31.307961419723746,0.000999000999000999,0.000999000999000999
esm3_top4_bilstm_attn,test,-1,rigidity_supporting,1,2,208,206,1194,1139,962,0.8246892413201886,0.7016776075857039,0.801850993686525,1.0374220374220373,0.27401257227463993,0.010744650763966813,0.000999000999000999,39.802599889544894,0.3995678678534563,0.015995347079682077,0.000999000999000999,25.150009176360083,0.000999000999000999,0.000999000999000999
esm3_top4_bilstm_attn,test,-1,rigidity_supporting,1,3,208,208,1194,1201,1008,0.8417536534446765,0.7267483777937995,0.821318247522822,1.056547619047619,0.28336302984430356,0.010979981316287659,0.000999000999000999,40.38124794363539,0.41068603655369046,0.01627833726829373,0.000999000999000999,25.225685166810244,0.000999000999000999,0.000999000999000999
esm3_top4_bilstm_attn,test,-1,rigidity_supporting,2,3,208,208,1139,1201,972,0.8307692307692308,0.7105263157894737,0.8067300001828175,1.0679012345679013,0.2744924401800703,0.010898700020000056,0.000999000999000999,40.00787936260687,0.4020072116808566,0.01605497674076298,0.000999000999000999,25.20855651409229,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,train,1,flexibility_supporting,1,2,967,965,6194,5810,4764,0.793735421526158,0.6580110497237569,0.7541874739523009,0.9298908480268682,0.21028690047890145,0.004325585037167228,0.000999000999000999,103.5060333799528,0.3130272925387216,0.007440459128315466,0.000999000999000999,59.292064347843386,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,train,1,flexibility_supporting,1,3,967,964,6194,5839,4786,0.7954790991440206,0.6604112046364012,0.7570975601651259,0.9600919348098621,0.21271830720020735,0.004267042022565465,0.000999000999000999,104.91879270666954,0.31480071494434636,0.007108340221975353,0.000999000999000999,62.222239145704336,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,train,1,flexibility_supporting,2,3,967,964,5810,5839,4608,0.7911408704609838,0.6544524925436728,0.7515877500911673,0.9244791666666666,0.21079937985216493,0.004440848785790516,0.000999000999000999,99.90277401722723,0.3092451491004593,0.0070688984221330894,0.000999000999000999,62.57588871353848,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,train,-1,rigidity_supporting,1,2,967,957,5781,5540,4673,0.8255454465153255,0.7029181708784596,0.7785098967836184,1.1001497967044724,0.29428049401749196,0.004958096716513602,0.000999000999000999,82.41825446848291,0.4083133742252594,0.0077479843556156796,0.000999000999000999,47.779719933229266,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,train,-1,rigidity_supporting,1,3,967,961,5781,5603,4693,0.8244905130007028,0.7013899267672994,0.7782974938406398,1.134881738759855,0.29601973679151106,0.0047547935859020354,0.000999000999000999,85.25505527258031,0.4097448030802261,0.007372429011631613,0.000999000999000999,49.990673383079255,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,train,-1,rigidity_supporting,2,3,967,960,5540,5603,4550,0.8166561967154268,0.6901258910966176,0.7570768081101238,1.1386813186813187,0.2871425908596767,0.004785196337441499,0.000999000999000999,84.21458009649903,0.3935018940287531,0.007165128548209824,0.000999000999000999,50.74227372685565,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,validation,1,flexibility_supporting,1,2,208,208,1361,1244,1058,0.8122840690978886,0.6839043309631545,0.8035903946161943,0.9083175803402647,0.21462445767232188,0.009752450494444785,0.000999000999000999,48.11917513020394,0.32496105395481345,0.014535042463247511,0.000999000999000999,32.92933900066794,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,validation,1,flexibility_supporting,1,3,208,208,1361,1303,1092,0.8198198198198198,0.6946564885496184,0.8045416178289094,0.8315018315018315,0.2192647884313855,0.00968969124856426,0.000999000999000999,49.06159421629379,0.33443505234702525,0.015471714636038641,0.000999000999000999,30.384904100212236,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,validation,1,flexibility_supporting,2,3,208,208,1244,1303,1031,0.8095798979191206,0.6800791556728232,0.785552979650229,0.7584869059165859,0.21268229056300086,0.009765019231831268,0.000999000999000999,47.864408048090425,0.3223638041979663,0.014771237981428388,0.000999000999000999,31.357505446369636,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,validation,-1,rigidity_supporting,1,2,208,208,1280,1193,1051,0.8499797816417307,0.7390998593530239,0.8134934747535556,1.1113225499524262,0.29651984613387833,0.011038792479241515,0.000999000999000999,40.09315457749738,0.43046437532132165,0.015135842121193944,0.000999000999000999,25.30609769613664,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,validation,-1,rigidity_supporting,1,3,208,208,1280,1232,1071,0.8527070063694268,0.7432338653712699,0.8266349638693854,1.2128851540616246,0.3016585806940942,0.010504053901881479,0.000999000999000999,42.03855852244637,0.4388855513718739,0.014790534135522889,0.000999000999000999,26.21605203332323,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,validation,-1,rigidity_supporting,2,3,208,208,1193,1232,1015,0.8371134020618557,0.7198581560283688,0.7972265132084515,1.1625615763546797,0.288045055721889,0.011272173320517827,0.000999000999000999,38.30788331833802,0.42100660580686317,0.015146972061438726,0.000999000999000999,24.83796140083811,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,test,1,flexibility_supporting,1,2,208,207,1360,1238,1040,0.8006158583525789,0.6675224646983312,0.7870580124627937,0.8865384615384615,0.21744634209998817,0.009252314175872522,0.000999000999000999,48.64470812848283,0.3265159878051471,0.014820473443864007,0.000999000999000999,31.074717444220436,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,test,1,flexibility_supporting,1,3,208,206,1360,1276,1065,0.8080424886191199,0.6779121578612349,0.7987790437219382,0.9586854460093897,0.22355038583082174,0.009283512272028897,0.000999000999000999,48.942874067113515,0.3345190988129821,0.015255873196897267,0.000999000999000999,30.431555042249375,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,test,1,flexibility_supporting,2,3,208,207,1238,1276,1030,0.8194112967382657,0.6940700808625337,0.8067230464745099,0.8446601941747572,0.21783240862235215,0.009074614796888182,0.000999000999000999,52.4802080197928,0.3264554040154158,0.015040156735373851,0.000999000999000999,31.932356218703738,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,test,-1,rigidity_supporting,1,2,208,208,1277,1202,1039,0.8382412263009278,0.7215277777777778,0.8183292582667702,1.1299326275264678,0.2947149305465498,0.01098951702415131,0.000999000999000999,38.83818063098087,0.4234925265617244,0.015981400813967466,0.000999000999000999,24.706015217387282,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,test,-1,rigidity_supporting,1,3,208,208,1277,1232,1066,0.8497409326424871,0.7387387387387387,0.84094307187972,0.9896810506566605,0.29854618184628706,0.010633172610475715,0.000999000999000999,41.39804487503359,0.42460781927976793,0.01595194014177969,0.000999000999000999,26.09934897571044,0.000999000999000999,0.000999000999000999
esm3_top28_bilstm_attn,test,-1,rigidity_supporting,2,3,208,207,1202,1232,1024,0.8414133114215283,0.7262411347517731,0.81907911459065,1.1181640625,0.28847496079360596,0.010863397384463782,0.000999000999000999,40.297354360269985,0.4108644418869935,0.01574227401040515,0.000999000999000999,25.931112140078326,0.000999000999000999,0.000999000999000999
