condition,sign,model_cohort,receiver_scope,evaluation_split,specification,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_query_biophysics,delta_auroc_from_ordinary_structure,delta_auroc_full_minus_specification
esm3_top28_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,test,full_without__putative_polar_contacts,5054,173,0.97615778850274,0.9733701426423637,0.9531649337908815,0.0008306834156498466,-0.0003641287596881648,0.00026013671821178974
esm3_top28_bilstm_attn,-1,water_eligible_fixed,all_eligible_queries,test,full_without__water_network,5054,173,0.9765219172624282,0.9731465314960648,0.9543327924637534,0.0011948121753380114,0.0,-0.00010399204147637509
esm3_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,validation,query_biophysics,9088,203,0.8545987915288742,0.8423942344440114,0.8643235422830814,0.0,-0.006842700992202522,0.007639316835195031
esm3_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,validation,query_plus_ordinary_structure,9088,203,0.8614414925210767,0.8498026110228243,0.8708759580710967,0.006842700992202522,0.0,0.0007966158429925096
esm3_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,validation,query_plus_structure_and_water,9088,203,0.8622381083640692,0.8505178151047695,0.8709039104290726,0.007639316835195031,0.0007966158429925096,0.0
esm3_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,validation,full_without_rsa,9088,203,0.853263332659598,0.8445714469898647,0.8615688872971997,-0.0013354588692762182,-0.00817815986147874,0.00897477570447125
esm3_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,validation,full_without__geometry,9088,203,0.86195795842573,0.8504114626841236,0.8704733561163417,0.007359166896855784,0.0005164659046532627,0.00028014993833924695
esm3_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,validation,full_without__contact_network,9088,203,0.8616403679786877,0.8490456342420349,0.8683313951231881,0.007041576449813514,0.0001988754576109919,0.0005977403853815177
esm3_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,validation,full_without__community_domain,9088,203,0.8610048964726342,0.8489679967648914,0.8694771534179648,0.006406104943760038,-0.00043659604844248356,0.0012332118914349932
esm3_top28_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,validation,full_without__putative_polar_contacts,9088,203,0.8606338818585817,0.8488789705782473,0.8681342490264001,0.006035090329707504,-0.0008076106624950175,0.001604226505487527
