condition,sign,model_cohort,receiver_scope,stage,evaluation_split,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_previous_stage
esm3_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,test,4245,168,0.9765961653817956,0.9735780751985587,0.9622335151524046,-8.931150163293822e-05
esm3_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,validation,4392,162,0.9748121230941423,0.9762680567037713,0.9417051289436444,-0.0006619593998234974
esm3_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,test,4245,168,0.9775217169136432,0.9728103108647257,0.9628576666321633,0.0009255515318475904
esm3_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,validation,4392,162,0.9747023154671413,0.9762203133368312,0.9410994836812627,-0.00010980762700107949
esm3_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,test,4245,168,0.9773984137210904,0.9732231494717704,0.9628151715357504,-0.00012330319255282607
esm3_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,validation,4392,162,0.9748461655342712,0.9765741462892081,0.9421212484214785,0.00014385006712991366
esm3_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,test,4245,168,0.9775419341938638,0.9735785217459351,0.9606273724805292,0.0001435204727734396
esm3_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,validation,4392,162,0.9758093174988937,0.9772136290395655,0.9429202010951838,0.0009631519646224884
esm3_top28_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,test,4245,168,0.9790964430916888,0.9764944929724935,0.9591473151090529,0.0015545088978249355
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,00_distance_q8,validation,7631,202,0.518779780715012,0.5291108728008405,0.5541571929704396,
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,00_distance_q8,test,7816,193,0.5237692374843179,0.5327916844273797,0.5431432649175965,
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,01_add_query_biophysics,validation,7631,202,0.8566319282240114,0.8449896615337811,0.8694399662987257,0.3378521475089994
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,01_add_query_biophysics,test,7816,193,0.8771677912237982,0.8698293729755129,0.8679775197110017,0.35339855373948026
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,validation,7631,202,0.8569628479569125,0.8448703761648163,0.8703021473255212,0.00033091973290111376
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,02_add_3d_geometry,test,7816,193,0.8772660894207106,0.8700057898628764,0.8652596330747521,9.829819691242747e-05
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,validation,7631,202,0.8569294605809128,0.8447090335778271,0.8702685806179407,-3.3387375999671676e-05
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,03_add_contact_network,test,7816,193,0.8775975920674599,0.8701976163142865,0.8665854592128506,0.0003315026467493043
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,validation,7631,202,0.8575368222912259,0.8459110031044448,0.8697833552995666,0.0006073617103130591
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,04_add_community_domain,test,7816,193,0.8783342718922886,0.8714324817192997,0.866132314749829,0.0007366798248287232
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,validation,7631,202,0.857632587727735,0.8460061100516226,0.8701030329267715,9.576543650913205e-05
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,05_add_putative_polar_contacts,test,7816,193,0.8784086667968141,0.8713609829493439,0.8654648583262878,7.439490452543218e-05
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,validation,7631,202,0.858459440521008,0.8464966657798996,0.8697543847827347,0.0008268527932729919
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,06_add_crystallographic_water_network,test,7816,193,0.8793712163625829,0.8717871434224992,0.8678764561856686,0.0009625495657687999
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,validation,7631,202,0.8580529526531286,0.8455256333012169,0.8659659812463436,-0.0004064878678793349
esm3_top28_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,07_add_source_mechanism_interactions,test,7816,193,0.8785244504158288,0.8716362276583141,0.8672351549633732,-0.0008467659467540356
