condition,split,sign,mechanism_class,receiver_scope,feature,n_proteins,n_bands,high_minus_low_macro_protein_mean,ci95_low,ci95_high,inference_eligible,protein_sign_p_two_sided,protein_sign_q_bh
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,shared_water_fraction_of_band_contacts,196,958,0.002087509487459848,-0.0009865683051114029,0.0051615872800310995,True,0.3153033008322579,0.5506181536657719
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,shared_water_fraction_of_query_contacts,196,958,0.0013094402962437106,-0.005784791683091999,0.00840367227557942,True,0.3153033008322579,0.5506181536657719
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,shares_any_ecod_domain_with_band,196,953,0.00123927281928192,-0.012040984291831956,0.014519529930395795,True,0.9075606176124984,1.0
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,shortest_nonlocal_contact_path_edges,196,950,0.3462719806373417,0.22772864573499904,0.46481531553968436,True,5.1564913584681934e-11,3.535879788663904e-10
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,shortest_ordinary_contact_path_edges,196,958,0.24339070937082746,0.13947512906414067,0.34730628967751426,True,1.493334839550204e-08,8.419564047749722e-08
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,shortest_water_path_water_count,27,31,0.1786694075345012,-0.22292413179858492,0.5802629468675873,True,0.454498291015625,0.7298272738189421
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,torsion_change_from_previous,198,1018,23.38035031544019,19.25810662533846,27.50259400554192,True,1.7868602363967824e-24,2.2506835318019047e-23
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,water_path_at_most_1,196,958,0.001827005841717626,-0.008021663415426355,0.011675675098861606,True,0.23520336797252533,0.44156573099281715
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,water_path_at_most_2,196,958,0.002362863873080293,-0.009447748371322593,0.01417347611748318,True,0.041638283839502584,0.10157911002603927
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,water_path_at_most_3,196,958,0.001836359835092903,-0.009968853313697866,0.01364157298388367,True,0.06508646998863736,0.14800713277825858
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,water_path_exists,196,958,0.0020877683134982307,-0.009745171090003417,0.013920707716999879,True,0.06508646998863736,0.14800713277825858
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,water_path_without_direct_ca_contact,196,958,-0.004631783109025316,-0.01272687573538853,0.0034633095173378986,True,0.002314601521425493,0.007487672681332743
esm3_frozen_bilstm_attn,validation,1,combined,all_eligible_queries,water_path_without_direct_polar_contact,196,958,-0.00594783006666182,-0.014450088110084013,0.0025544279767603737,True,0.003854108187381312,0.012244894706241878
esm3_frozen_bilstm_attn,validation,1,combined,sequence_distal_ge21,absolute_backbone_orientation_cosine,191,939,-0.011854610181414434,-0.031256796563381,0.007547576200552127,True,0.46942078247474495,0.7455885323572709
esm3_frozen_bilstm_attn,validation,1,combined,sequence_distal_ge21,absolute_sequence_separation,193,1000,-3.849041159997248,-6.022525534985238,-1.6755567850092574,True,0.003871258022729052,0.012255533419548657
esm3_frozen_bilstm_attn,validation,1,combined,sequence_distal_ge21,band_water_contact_count,191,939,0.0,0.0,0.0,True,1.0,1.0
esm3_frozen_bilstm_attn,validation,1,combined,sequence_distal_ge21,direct_ca_contact,191,939,-0.008453081253149461,-0.018285166961464306,0.0013790044551653842,True,0.009543281732431066,0.027469802847321836
esm3_frozen_bilstm_attn,validation,1,combined,sequence_distal_ge21,direct_putative_polar_contact,191,939,-0.003369613388481833,-0.008232948526392746,0.0014937217494290795,True,0.03294666029982693,0.08382989784024732
esm3_frozen_bilstm_attn,validation,1,combined,sequence_distal_ge21,direct_putative_polar_contact_count,191,939,-0.004580361725279472,-0.011429640581341898,0.0022689171307829544,True,0.011598202043786154,0.03290480324243484
esm3_frozen_bilstm_attn,validation,1,combined,sequence_distal_ge21,disorder,193,1000,-0.03945255842628919,-0.052036895040333146,-0.026868221812245234,True,0.021014080254850215,0.055454690241625526
esm3_frozen_bilstm_attn,validation,1,combined,sequence_distal_ge21,mean_query_contact_water_degree,173,862,-0.05556695287693352,-0.0971034060211857,-0.014030499732681348,True,0.014001016159629487,0.03885281984297183
esm3_frozen_bilstm_attn,validation,1,combined,sequence_distal_ge21,minimum_ca_distance_angstrom,191,939,1.3616901234660381,0.6883872492033194,2.034992997728757,True,6.036583515951758e-06,2.741936655838957e-05
esm3_frozen_bilstm_attn,validation,1,combined,sequence_distal_ge21,minimum_heavy_atom_distance_angstrom,191,939,1.384850377674809,0.7118193804154562,2.0578813749341616,True,2.9544105719194555e-06,1.3992088468610541e-05
esm3_frozen_bilstm_attn,validation,1,combined,sequence_distal_ge21,minimum_polar_atom_distance_angstrom,191,939,1.209675724949304,0.5414126502748962,1.8779387996237118,True,4.500450151619139e-05,0.0001841658863888385
