condition,sign,evaluation_split,feature,feature_type,n_pairs,n_proteins,baseline_auroc,single_feature_auroc,delta_auroc_single_from_baseline,full_query_auroc,without_feature_auroc,delta_auroc_full_minus_without,baseline_macro_protein_auroc,single_feature_macro_protein_auroc,delta_macro_auroc_single_from_baseline,full_query_macro_protein_auroc,without_feature_macro_protein_auroc,delta_macro_auroc_full_minus_without,baseline_average_precision,single_feature_average_precision,full_query_average_precision,without_feature_average_precision
esm2_top4_bilstm_attn,-1,test,torsion_change_from_previous,numeric,5315,173,0.5032569482459363,0.9097119544578058,0.4064550062118696,0.9740028936806016,0.9601174463905879,0.01388544729001362,0.5234849905265457,0.8956344834829475,0.37214949295640176,0.9482213731947442,0.9350546370033339,0.013166736191410289,0.5042302640581706,0.862388090501144,0.9681177576236392,0.9590379706866492
esm2_top4_bilstm_attn,-1,test,query_amino_acid_class,categorical,5315,173,0.5032569482459363,0.6261544066609593,0.12289745841502309,0.9740028936806016,0.9731986215228328,0.0008042721577687928,0.5234849905265457,0.6418480157853079,0.11836302525876219,0.9482213731947442,0.948874680356395,-0.0006533071616507957,0.5042302640581706,0.590684658821595,0.9681177576236392,0.9681276196632352
esm2_top4_bilstm_attn,-1,test,normalized_query_position,numeric,5315,173,0.5032569482459363,0.5122394505121997,0.008982502266263404,0.9740028936806016,0.9741209857544709,-0.00011809207386936915,0.5234849905265457,0.5166976009451638,-0.00678738958138192,0.9482213731947442,0.9482880821884367,-6.670899369254357e-05,0.5042302640581706,0.5060380647282967,0.9681177576236392,0.9682871992960181
esm2_top4_bilstm_attn,-1,test,query_in_any_band,numeric,5315,173,0.5032569482459363,0.9020431911140386,0.3987862428681024,0.9740028936806016,0.9391039955051381,0.03489889817546343,0.5234849905265457,0.8361000644765102,0.31261507394996446,0.9482213731947442,0.9255126044328257,0.02270876876191852,0.5042302640581706,0.8823762669719136,0.9681177576236392,0.9130208908616932
esm2_top4_bilstm_attn,1,validation,neq,numeric,9726,204,0.5217640037373972,0.778036757780944,0.2562727540435469,0.9295094869265524,0.911600731106321,0.017908755820231437,0.5409209028673985,0.8010166663648017,0.26009576349740327,0.9087349537507808,0.8832420026061046,0.0254929511446762,0.5182610653890529,0.7441829871436119,0.9365270194308366,0.9244673114947728
esm2_top4_bilstm_attn,1,validation,rsa,numeric,9726,204,0.5217640037373972,0.6794729941936384,0.1577089904562412,0.9295094869265524,0.9198449173023082,0.009664569624244224,0.5409209028673985,0.6572704110500289,0.11634950818263046,0.9087349537507808,0.9018275007659932,0.0069074529847876764,0.5182610653890529,0.6264416610708046,0.9365270194308366,0.931935619970946
esm2_top4_bilstm_attn,1,validation,disorder,numeric,9726,204,0.5217640037373972,0.49359262878932425,-0.028171374948072925,0.9295094869265524,0.9195691286533327,0.009940358273219707,0.5409209028673985,0.5111992007403532,-0.02972170212704528,0.9087349537507808,0.8979942509552788,0.010740702795501988,0.5182610653890529,0.48605680258127515,0.9365270194308366,0.9308272759378473
esm2_top4_bilstm_attn,1,validation,torsion_change_from_previous,numeric,9726,204,0.5217640037373972,0.6008125066811724,0.07904850294377519,0.9295094869265524,0.9279480800171038,0.001561406909448615,0.5409209028673985,0.6287679774639716,0.08784707459657315,0.9087349537507808,0.9102417419351623,-0.0015067881843814357,0.5182610653890529,0.5917785010909216,0.9365270194308366,0.9353131099985466
esm2_top4_bilstm_attn,1,validation,query_amino_acid_class,categorical,9726,204,0.5217640037373972,0.6117759511959806,0.09001194745858343,0.9295094869265524,0.9292986917080392,0.00021079521851319338,0.5409209028673985,0.615197122293778,0.07427621942637952,0.9087349537507808,0.9082025817496328,0.0005323720011480848,0.5182610653890529,0.6018890034874632,0.9365270194308366,0.9364226439864698
esm2_top4_bilstm_attn,1,validation,normalized_query_position,numeric,9726,204,0.5217640037373972,0.5222995123928137,0.0005355086554165167,0.9295094869265524,0.9294822970919479,2.718983460459068e-05,0.5409209028673985,0.5282636784040717,-0.012657224463326733,0.9087349537507808,0.908748570926356,-1.3617175575131313e-05,0.5182610653890529,0.5114587932683711,0.9365270194308366,0.9365230361167421
esm2_top4_bilstm_attn,1,validation,query_in_any_band,numeric,9726,204,0.5217640037373972,0.8751499035204874,0.3533858997830902,0.9295094869265524,0.8190131282500943,0.11049635867645813,0.5409209028673985,0.8422442463326268,0.3013233434652284,0.9087349537507808,0.8330293250298848,0.07570562872089603,0.5182610653890529,0.9003004204804226,0.9365270194308366,0.8025394257951537
esm2_top4_bilstm_attn,1,test,neq,numeric,10035,200,0.526405896640062,0.7749461118336451,0.24854021519358316,0.9234664106695749,0.9052974413081147,0.018168969361460174,0.5392128153551115,0.8058104987647116,0.2665976834096001,0.9030535453456097,0.877758661265403,0.025294884080206637,0.5204851066367283,0.7381837156120753,0.9287257993063751,0.9142955021361214
esm2_top4_bilstm_attn,1,test,rsa,numeric,10035,200,0.526405896640062,0.6651598714707749,0.13875397483071295,0.9234664106695749,0.9135982010293747,0.009868209640200187,0.5392128153551115,0.6621437970571651,0.12293098170205363,0.9030535453456097,0.8914460108835616,0.011607534462048097,0.5204851066367283,0.6028797412188196,0.9287257993063751,0.9243355607516417
esm2_top4_bilstm_attn,1,test,disorder,numeric,10035,200,0.526405896640062,0.5142297489688896,-0.012176147671172366,0.9234664106695749,0.9143891751617041,0.009077235507870762,0.5392128153551115,0.5207630426170256,-0.0184497727380859,0.9030535453456097,0.8890066717787733,0.014046873566836315,0.5204851066367283,0.49739584164095607,0.9287257993063751,0.9228801636821862
esm2_top4_bilstm_attn,1,test,torsion_change_from_previous,numeric,10035,200,0.526405896640062,0.5993618900694911,0.07295599342942916,0.9234664106695749,0.92285700349144,0.0006094071781349575,0.5392128153551115,0.6130454243199983,0.07383260896488686,0.9030535453456097,0.9008674191443785,0.0021861262012311533,0.5204851066367283,0.587600065640877,0.9287257993063751,0.9278808643605485
esm2_top4_bilstm_attn,1,test,query_amino_acid_class,categorical,10035,200,0.526405896640062,0.6237820495862489,0.09737615294618696,0.9234664106695749,0.9226543444233364,0.0008120662462385297,0.5392128153551115,0.6206436362338497,0.08143082087873821,0.9030535453456097,0.9003246214701204,0.0027289238754892864,0.5204851066367283,0.6069081666606708,0.9287257993063751,0.9283525258211851
esm2_top4_bilstm_attn,1,test,normalized_query_position,numeric,10035,200,0.526405896640062,0.5223551581499412,-0.004050738490120831,0.9234664106695749,0.9234414655706394,2.4945098935469368e-05,0.5392128153551115,0.5287765770490388,-0.010436238306072654,0.9030535453456097,0.9027093072486082,0.00034423809700145913,0.5204851066367283,0.5094888816598951,0.9287257993063751,0.9287180325247016
esm2_top4_bilstm_attn,1,test,query_in_any_band,numeric,10035,200,0.526405896640062,0.8627295237082908,0.3363236270682288,0.9234664106695749,0.8147385495441839,0.10872786112539101,0.5392128153551115,0.8207577703583168,0.2815449550032053,0.9030535453456097,0.8341781779919389,0.06887536735367072,0.5204851066367283,0.883179686094283,0.9287257993063751,0.7903791886577304
