match_scheme,condition,split,sign,label,q3,metric,metric_kind,metric_description,n_proteins,n_matched_apices,case_macro_protein_mean,matched_control_macro_protein_mean,case_minus_control_macro_mean,case_minus_control_ci95_low,case_minus_control_ci95_high,sign_flip_z,p_upper,p_lower,p_two_sided,p_upper_q_bh,p_lower_q_bh,p_two_sided_q_bh
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_H,binary,Q8 H,27,31,0.7037037037037037,0.7,0.003703703703703707,-0.2111574074074074,0.21481481481481482,0.04236241419937545,0.48305169483051696,0.5217478252174782,0.9656034396560343,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_I,binary,Q8 I,27,31,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_B,binary,Q8 B,27,31,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_E,binary,Q8 E,27,31,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_S,binary,Q8 S,27,31,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_T,binary,Q8 T,27,31,0.09259259259259259,0.0,0.09259259259259259,0.0,0.2037037037037037,1.6580945363647417,0.12498750124987501,1.0,0.24687531246875313,0.535522126959361,1.0,0.43900931795232495
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_C,binary,Q8 C,27,31,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_turn_or_bend_TS,binary,Q8 turn or bend (T/S),27,31,0.09259259259259259,0.0,0.09259259259259259,0.0,0.2037037037037037,1.663030485241023,0.1264873512648735,1.0,0.2526747325267473,0.5381285023996532,1.0,0.4408386553794138
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_loop_turn_bend_CTS,binary,Q8 loop/turn/bend (C/T/S),27,31,0.09259259259259259,0.0,0.09259259259259259,0.0,0.2037037037037037,1.6621418469002016,0.12498750124987501,1.0,0.24867513248675133,0.535522126959361,1.0,0.4394363763623637
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,structured_linker_loop,binary,structured linker/loop,27,31,0.05555555555555555,0.0,0.05555555555555555,0.0,0.14814814814814814,1.343874070564466,0.24887511248875113,1.0,0.4948505149485051,0.9278085564400469,1.0,0.7577853865098927
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,neq,continuous,Neq,27,31,1.3553518518518517,1.325330658436214,0.030021193415637824,0.008884423868312707,0.051741620370370354,2.441009279016647,0.0052994700529947,0.9948005199480052,0.010798920107989201,0.03443789041632135,1.0,0.028689323581010884
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,rsa,continuous,relative solvent accessibility,27,31,0.46585091631169673,0.2747488931333071,0.1911020231783896,0.08746546045731877,0.2989016682328225,2.9594887314580434,0.0012998700129987,0.9988001199880012,0.0024997500249975004,0.00945498422339318,1.0,0.007481179592884085
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,neq_peak,binary,Neq peak,27,31,0.12962962962962962,0.1037037037037037,0.025925925925925936,-0.09262345679012345,0.17037037037037037,0.38211601805408424,0.35636436356364365,0.6461353864613538,0.7286271372862714,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,distance_to_neq_peak,distance,distance to Neq peak,27,31,3.1666666666666665,3.235185185185185,-0.06851851851851848,-1.8569753086419751,1.8276388888888866,-0.07175354071727917,0.5149485051494851,0.48525147485251474,0.961003899610039,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q3_boundary_within2,binary,within two residues of Q3 boundary,27,31,0.7407407407407407,0.7197530864197531,0.020987654320987658,-0.1580246913580247,0.1975617283950616,0.23806489698272515,0.40575942405759424,0.6002399760023998,0.8197180281971803,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_boundary_within2,binary,within two residues of Q8 boundary,27,31,0.7407407407407407,0.75679012345679,-0.016049382716049387,-0.19632716049382717,0.16790123456790124,-0.175288742043113,0.5740425957404259,0.42805719428057193,0.8680131986801319,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,distance_to_q3_boundary,distance,distance to Q3 boundary,27,31,2.1666666666666665,2.505555555555555,-0.33888888888888896,-2.097685185185185,1.3263580246913553,-0.38819134458236426,0.6458354164583542,0.35466453354664534,0.7071292870712929,1.0,0.8921384317264477,0.9933601861077853
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,distance_to_q8_boundary,distance,distance to Q8 boundary,27,31,2.3703703703703702,2.3765432098765435,-0.006172839506172669,-2.000108024691358,1.8104938271604938,-0.025252697795885043,0.5110488951104889,0.48905109489051096,0.9794020597940206,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,torsion_change_from_previous,continuous,backbone torsion change,27,31,54.64874732212287,32.38705780842803,22.261689513694833,-4.128648565697756,48.81732203983721,1.5820604040652106,0.057694230576942306,0.9424057594240576,0.11448855114488551,0.2851989427922879,1.0,0.2332495887175687
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,disorder,continuous,disorder score,27,31,0.0189832191853956,0.0361357503865292,-0.0171525312011336,-0.04806690369824595,0.0067696654628025925,-1.1765209732952682,0.8439156084391561,0.1561843815618438,0.3157684231576842,1.0,0.4637919949786252,0.533584192601148
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,disorder_ge05,binary,disorder score >= 0.5,27,31,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,normalized_position,continuous,normalized sequence position,27,31,0.45431480605814795,0.4960331383817028,-0.041718332323554805,-0.17504730348487016,0.0859076393082155,-0.6346094915489385,0.7363263673632636,0.26377362263773624,0.5295470452954705,1.0,0.6972212595181025,0.7851931714752716
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_G,binary,Q8 G,21,24,0.2619047619047619,0.23174603174603176,0.030158730158730163,-0.22226190476190477,0.2761904761904762,0.24121491643846218,0.4106589341065893,0.6063393660633937,0.8371162883711629,1.0,1.0,1.0
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_H,binary,Q8 H,21,24,0.7142857142857143,0.7682539682539682,-0.053968253968253964,-0.28583333333333333,0.18412698412698414,-0.4446753899166815,0.6864313568643136,0.33266673332666735,0.6477352264773523,1.0,0.8479673325638192,0.926695062675158
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_I,binary,Q8 I,21,24,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_B,binary,Q8 B,21,24,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_E,binary,Q8 E,21,24,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_S,binary,Q8 S,21,24,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_T,binary,Q8 T,21,24,0.023809523809523808,0.0,0.023809523809523808,0.0,0.07142857142857142,1.0039578304397077,0.49805019498050196,1.0,0.49805019498050196,1.0,1.0,0.7577853865098927
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_C,binary,Q8 C,21,24,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_turn_or_bend_TS,binary,Q8 turn or bend (T/S),21,24,0.023809523809523808,0.0,0.023809523809523808,0.0,0.07142857142857142,0.9894061151602037,0.5053494650534947,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_loop_turn_bend_CTS,binary,Q8 loop/turn/bend (C/T/S),21,24,0.023809523809523808,0.0,0.023809523809523808,0.0,0.07142857142857142,1.0093941247557665,0.49535046495350465,1.0,0.49535046495350465,1.0,1.0,0.7577853865098927
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,structured_linker_loop,binary,structured linker/loop,21,24,0.023809523809523808,0.0,0.023809523809523808,0.0,0.07142857142857142,1.001551200734295,0.49925007499250074,1.0,0.49925007499250074,1.0,1.0,0.7577853865098927
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,neq,continuous,Neq,21,24,1.2678333333333331,1.2487568783068785,0.01907645502645497,-0.013049384920634965,0.049695720899470885,1.135254676346216,0.1366863313668633,0.8634136586341365,0.2695730426957304,0.5706367178408209,1.0,0.4647714301969074
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,rsa,continuous,relative solvent accessibility,21,24,0.4129130884650208,0.3939186618301189,0.01899442663490181,-0.0038744431250684517,0.04358065984078816,1.4828210475958508,0.068993100689931,0.9311068893110689,0.1416858314168583,0.32504288689196514,1.0,0.2731452116720807
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,neq_peak,binary,Neq peak,21,24,0.11904761904761904,0.1349206349206349,-0.015873015873015872,-0.15873015873015875,0.14285714285714285,-0.18471036304957875,0.6198380161983802,0.5137486251374862,1.0,1.0,1.0,1.0
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,distance_to_neq_peak,distance,distance to Neq peak,21,24,3.4761904761904763,4.01984126984127,-0.5436507936507935,-2.795019841269841,1.9660317460317456,-0.4392019963470992,0.6619338066193381,0.33856614338566143,0.6732326767323268,1.0,0.8594770568931865,0.9566990669354117
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q3_boundary_within2,binary,within two residues of Q3 boundary,21,24,0.7142857142857143,0.6547619047619048,0.059523809523809514,-0.14047619047619048,0.22857142857142856,0.6372160987761023,0.27977202279772023,0.7257274272572742,0.5584441555844416,0.9889060186830836,1.0,0.8204496717266024
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_boundary_within2,binary,within two residues of Q8 boundary,21,24,0.7619047619047619,0.669047619047619,0.09285714285714285,-0.06190476190476191,0.2357142857142857,1.1816496691817653,0.1344865513448655,0.8956104389561044,0.24777522247775222,0.5628721036910631,1.0,0.43915351597198465
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,distance_to_q3_boundary,distance,distance to Q3 boundary,21,24,2.1904761904761907,2.848412698412698,-0.6579365079365079,-2.0582341269841264,0.6000793650793648,-0.930155651907882,0.8138186181381862,0.18698130186981302,0.37246275372462756,1.0,0.5407002955117759,0.6131196025526673
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,distance_to_q8_boundary,distance,distance to Q8 boundary,21,24,1.880952380952381,2.846031746031746,-0.965079365079365,-2.4747023809523805,0.4444841269841267,-1.2435371351339828,0.8839116088391161,0.1166883311668833,0.22927707229277072,1.0,0.36877075651213503,0.4158629043995929
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,torsion_change_from_previous,continuous,backbone torsion change,21,24,60.67794867518199,25.51334263663066,35.16460603855133,9.80522174566239,60.51056351063046,2.2709607628933486,0.0081991800819918,0.9919008099190081,0.019998000199980003,0.050948751278718285,1.0,0.04991211504320555
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,disorder,continuous,disorder score,21,24,0.017750371031330058,0.023293492650422114,-0.0055431216190920595,-0.026624813094343457,0.008623327110544057,-0.5758856753482945,0.6217378262173783,0.37836216378362164,0.7553244675532447,1.0,0.9393819238765779,1.0
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,disorder_ge05,binary,disorder score >= 0.5,21,24,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,normalized_position,continuous,normalized sequence position,21,24,0.45666053432067466,0.5430044066692561,-0.08634387234858157,-0.2607241683265264,0.08365843528853749,-0.9589854934242815,0.8235176482351765,0.1765823417658234,0.3504649535046495,1.0,0.5158841951735436,0.5834818662905827
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_G,binary,Q8 G,14,15,0.17857142857142858,0.17857142857142858,0.0,-0.2857142857142857,0.2857142857142857,-0.005561471171085327,0.5978402159784022,0.5956404359564044,1.0,1.0,1.0,1.0
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_H,binary,Q8 H,14,15,0.8214285714285714,0.8214285714285714,0.0,-0.2857142857142857,0.32142857142857145,-0.010836393560820534,0.6040395960403959,0.5901409859014098,1.0,1.0,1.0,1.0
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_I,binary,Q8 I,14,15,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_B,binary,Q8 B,14,15,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_E,binary,Q8 E,14,15,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_S,binary,Q8 S,14,15,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_T,binary,Q8 T,14,15,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_is_C,binary,Q8 C,14,15,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_turn_or_bend_TS,binary,Q8 turn or bend (T/S),14,15,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_loop_turn_bend_CTS,binary,Q8 loop/turn/bend (C/T/S),14,15,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,structured_linker_loop,binary,structured linker/loop,14,15,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,neq,continuous,Neq,14,15,1.2382619047619043,1.2011150793650796,0.03714682539682531,0.008953075396825305,0.06905363095238082,2.0433119081007853,0.005599440055994401,0.9946005399460054,0.011498850114988501,0.03622137786221378,1.0,0.030394406688620843
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,rsa,continuous,relative solvent accessibility,14,15,0.3498036725712674,0.3323975147291397,0.017406157842127692,-0.012066259143120124,0.04839424298760214,1.050827208624696,0.1523847615238476,0.8478152184781522,0.3047695230476952,0.6287769894106935,1.0,0.5179934965791824
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,neq_peak,binary,Neq peak,14,15,0.14285714285714285,0.10714285714285714,0.03571428571428571,-0.10714285714285714,0.21428571428571427,0.4369998954688888,0.5070492950704929,0.7487251274872513,1.0,1.0,1.0,1.0
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,distance_to_neq_peak,distance,distance to Neq peak,14,15,3.857142857142857,4.357142857142857,-0.5,-3.292857142857143,2.82910714285714,-0.3121990607150989,0.619038096190381,0.38836116388361164,0.7737226277372263,1.0,0.9582211384026732,1.0
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q3_boundary_within2,binary,within two residues of Q3 boundary,14,15,0.7857142857142857,0.6047619047619047,0.18095238095238098,0.07142857142857142,0.3,2.3778967154231734,0.014698530146985302,1.0,0.029597040295970403,0.085757249289751,1.0,0.07146444529301627
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,q8_boundary_within2,binary,within two residues of Q8 boundary,14,15,0.7857142857142857,0.6404761904761905,0.14523809523809522,0.04761904761904762,0.2643452380952378,2.1791156029645267,0.027797220277972202,1.0,0.027797220277972202,0.1514216999352696,1.0,0.06757846358745578
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,distance_to_q3_boundary,distance,distance to Q3 boundary,14,15,2.2857142857142856,3.1523809523809523,-0.8666666666666668,-2.092916666666667,0.42160714285714207,-1.208382124689543,0.8825117488251175,0.11798820117988201,0.23617638236176383,1.0,0.3719323499122169,0.4270515987527726
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,distance_to_q8_boundary,distance,distance to Q8 boundary,14,15,2.142857142857143,2.958333333333333,-0.8154761904761905,-2.4013392857142857,0.7824107142857126,-0.972774779408138,0.823917608239176,0.17718228177182282,0.35366463353664634,1.0,0.5174847594605619,0.5881191295096432
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,torsion_change_from_previous,continuous,backbone torsion change,14,15,53.16393409001137,21.238693603994143,31.925240486017223,1.590835070112916,66.38627227345654,1.7034967574683655,0.04509549045095491,0.955004499550045,0.08859114088591141,0.2295434390987131,1.0,0.18570497380641685
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,disorder,continuous,disorder score,14,15,0.01309655525671712,0.008653102182047578,0.004443453074669544,-0.0014154352760312819,0.014244177610614427,0.9696118210528664,0.2538746125387461,0.7462253774622538,0.5213478652134786,0.9283590322286452,1.0,0.7759305555364175
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,disorder_ge05,binary,disorder score >= 0.5,14,15,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq_rsa_position,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,H,normalized_position,continuous,normalized sequence position,14,15,0.44529382187130884,0.4231979444570948,0.02209587741421411,-0.05437095435843127,0.09677786995589571,0.5743067267261148,0.28947105289471053,0.7107289271072893,0.5814418558144185,1.0,1.0,0.8472219210107146
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_is_G,binary,Q8 G,22,27,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_is_H,binary,Q8 H,22,27,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_is_I,binary,Q8 I,22,27,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_is_B,binary,Q8 B,22,27,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_is_E,binary,Q8 E,22,27,0.9545454545454546,0.9832375437990412,-0.028692089253586576,-0.12660619015565538,0.027480021463978682,-0.6261839968257972,0.5066493350664933,0.49735026497350265,0.9958004199580042,1.0,1.0,1.0
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_is_S,binary,Q8 S,22,27,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_is_T,binary,Q8 T,22,27,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_is_C,binary,Q8 C,22,27,0.045454545454545456,0.016762456200958877,0.028692089253586576,-0.02776565569012093,0.1282329524308134,0.6418042675331368,0.48905109489051096,0.5150484951504849,0.9934006599340066,1.0,1.0,1.0
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_turn_or_bend_TS,binary,Q8 turn or bend (T/S),22,27,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_loop_turn_bend_CTS,binary,Q8 loop/turn/bend (C/T/S),22,27,0.045454545454545456,0.016762456200958877,0.028692089253586576,-0.027236572844861615,0.1278886988679769,0.6289249061404593,0.49595040495950404,0.5089491050894911,0.9944005599440056,1.0,1.0,1.0
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,structured_linker_loop,binary,structured linker/loop,22,27,0.045454545454545456,0.0048451548451548445,0.04060939060939061,-0.009340659340659339,0.13484848484848486,0.9027505684353735,0.49445055494450557,0.5724427557244276,0.9388061193880612,1.0,1.0,1.0
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,neq,continuous,Neq,22,27,1.590871212121212,1.1572757645275187,0.4335954475936931,0.1328588250801545,0.8284438036349172,2.2142669295723714,0.0032996700329967,0.9968003199680032,0.006099390060993901,0.02240978909627834,1.0,0.017124481391928622
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,rsa,continuous,relative solvent accessibility,22,27,0.3425075940110467,0.17233698560923744,0.1701706084018092,0.10717356034085422,0.23026735092080597,3.5057118217041277,9.999000099990002e-05,1.0,9.999000099990002e-05,0.0008505998715196974,1.0,0.0003674188794138338
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,neq_peak,binary,Neq peak,22,27,0.09090909090909091,0.04970508653169663,0.041204004377394285,-0.05549358449166633,0.18032199126276086,0.6599756860392223,0.24937506249375063,0.7507249275072493,0.5004499550044995,0.9278085564400469,1.0,0.7577853865098927
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,distance_to_neq_peak,distance,distance to Neq peak,22,27,4.25,4.333355391437165,-0.08335539143716536,-2.391995765676775,2.6763312504946613,-0.05933522688925762,0.523947605239476,0.47615238476152383,0.956004399560044,1.0,1.0,1.0
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q3_boundary_within2,binary,within two residues of Q3 boundary,22,27,0.9772727272727273,0.8694690151251834,0.10780371214754375,0.03060649104683195,0.1942269763362872,2.2517017909289194,0.0093990600939906,0.9909009099090091,0.019198080191980802,0.05757648649438385,1.0,0.04810898481400284
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_boundary_within2,binary,within two residues of Q8 boundary,22,27,0.9545454545454546,0.8228718734077209,0.13167358113773361,0.04227150814500414,0.22702363931978564,2.427556125034633,0.0045995400459954,0.9955004499550045,0.0098990100989901,0.030305722743375528,1.0,0.02652550278952687
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,distance_to_q3_boundary,distance,distance to Q3 boundary,22,27,0.1590909090909091,1.1948916483261525,-1.0358007392352433,-1.3793546956228837,-0.7397952679924898,-3.759710343971124,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,distance_to_q8_boundary,distance,distance to Q8 boundary,22,27,0.38636363636363635,1.3871945140581625,-1.0008308776945263,-1.4182881923194877,-0.5736377014049724,-3.326921834040034,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.0006190035202087268,0.0003674188794138338
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,torsion_change_from_previous,continuous,backbone torsion change,22,27,71.49790308320455,30.248619942616873,41.249283140587686,15.424251287529986,68.59487332998022,2.515210452267473,0.004399560043995601,0.9957004299570043,0.007899210078992101,0.029103880557350394,1.0,0.021705351588734934
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,disorder,continuous,disorder score,22,27,0.021570825369880406,0.006943363929718781,0.014627461440161622,0.003387921248552828,0.02956236508479902,1.9138891765196635,0.0053994600539946005,0.9947005299470053,0.0098990100989901,0.03497329536928967,1.0,0.02652550278952687
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,disorder_ge05,binary,disorder score >= 0.5,22,27,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_only,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,normalized_position,continuous,normalized sequence position,22,27,0.4748798228895504,0.4902860571203211,-0.01540623423077072,-0.14152314843948613,0.1223852423648037,-0.2167056150608413,0.5878412158784122,0.41225877412258777,0.8333166683331666,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_is_G,binary,Q8 G,19,20,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_is_H,binary,Q8 H,19,20,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_is_I,binary,Q8 I,19,20,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_is_B,binary,Q8 B,19,20,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_is_E,binary,Q8 E,19,20,0.9473684210526315,0.9894736842105264,-0.042105263157894736,-0.15789473684210525,0.03157894736842105,-0.7968511911919409,0.7556244375562444,0.4948505149485051,0.7483251674832517,1.0,1.0,1.0
q3_neq,esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,E,q8_is_S,binary,Q8 S,19,20,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
