match_scheme,condition,split,sign,label,q3,covariate,matched_on_covariate,n_matched_cases,case_mean,matched_control_mean,paired_mean_difference,paired_mean_absolute_difference,standardized_mean_difference,mean_absolute_difference_over_caliper,caliper
q3_neq,esm2_top28_bilstm_attn,test,1,flexibility_supporting,H,neq,True,28,1.2467142857142857,1.193854761904762,0.05285952380952382,0.05351428571428572,0.15032761985719822,0.2140571428571429,0.25
q3_neq,esm2_top28_bilstm_attn,test,1,flexibility_supporting,H,rsa,False,28,0.4782254605420998,0.3832460432535126,0.09497941728858719,0.2208975188611519,0.5052200947092506,1.4726501257410127,0.15
q3_neq,esm2_top28_bilstm_attn,test,1,flexibility_supporting,H,normalized_position,False,28,0.5154087266180953,0.4715888436153626,0.04381988300273286,0.2957509077108856,0.16753267605975297,1.1830036308435423,0.25
q3_neq_rsa,esm2_top28_bilstm_attn,test,1,flexibility_supporting,H,neq,True,25,1.1821466666666667,1.1238582222222222,0.058288444444444434,0.0648648888888889,0.2316741037095759,0.2594595555555556,0.25
q3_neq_rsa,esm2_top28_bilstm_attn,test,1,flexibility_supporting,H,rsa,True,25,0.4701938834786415,0.448399162252744,0.021794721225897474,0.036675564865271244,0.10537847190715861,0.24450376576847496,0.15
q3_neq_rsa,esm2_top28_bilstm_attn,test,1,flexibility_supporting,H,normalized_position,False,25,0.5227157001017114,0.6535836148571436,-0.13086791475543214,0.2903586038137068,-0.5233281815792994,1.1614344152548273,0.25
q3_neq_rsa_position,esm2_top28_bilstm_attn,test,1,flexibility_supporting,H,neq,True,17,1.1248235294117648,1.0585228758169936,0.06630065359477119,0.0844601307189542,0.5249866592342127,0.3378405228758168,0.25
q3_neq_rsa_position,esm2_top28_bilstm_attn,test,1,flexibility_supporting,H,rsa,True,17,0.4377610924489358,0.4210611717227627,0.016699920726173073,0.029835954702952333,0.07730593803886429,0.1989063646863489,0.15
q3_neq_rsa_position,esm2_top28_bilstm_attn,test,1,flexibility_supporting,H,normalized_position,True,17,0.5498173697591612,0.5417271492589758,0.008090220500185279,0.10106445875648012,0.02628912654325464,0.4042578350259205,0.25
q3_only,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,C,neq,False,5694,1.951857686453577,1.55582790226964,0.3960297841839369,0.7562322954999715,0.5477453506804113,3.024929181999886,0.25
q3_only,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,C,rsa,False,5694,0.5133451632939444,0.4127306319778302,0.1006145313161142,0.18806325108279473,0.6542956694335408,1.2537550072186316,0.15
q3_only,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,C,normalized_position,False,5694,0.48815372769621446,0.5129012825517927,-0.024747554855578266,0.28046728813073624,-0.11040187241796527,1.121869152522945,0.25
q3_neq,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,C,neq,True,4878,1.7359149924832584,1.7170347193749715,0.01888027310828664,0.05445728098947655,0.025555890210986577,0.2178291239579062,0.25
q3_neq,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,C,rsa,False,4878,0.5043444014175377,0.4128294440150272,0.09151495740251046,0.2020396070485118,0.5230594657635371,1.3469307136567452,0.15
q3_neq,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,C,normalized_position,False,4878,0.4871965517505007,0.49400401722931975,-0.006807465478819066,0.31742127344715504,-0.025351044735044792,1.2696850937886202,0.25
q3_neq_rsa,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,C,neq,True,4034,1.6268968765493308,1.6003342092216162,0.026562667327714434,0.07416196771883435,0.03832645011585056,0.2966478708753374,0.25
q3_neq_rsa,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,C,rsa,True,4034,0.4883327164775408,0.4788791527311188,0.009453563746421973,0.044513506997962166,0.05008418403705856,0.2967567133197478,0.15
q3_neq_rsa,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,C,normalized_position,False,4034,0.48897192871707446,0.5043166603092365,-0.015344731592161981,0.3278311459027513,-0.05486969627927426,1.3113245836110052,0.25
q3_neq_rsa_position,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,C,neq,True,2655,1.4923193973634652,1.4675655764804352,0.024753820883029926,0.08193897677338355,0.0403214718448255,0.3277559070935342,0.25
q3_neq_rsa_position,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,C,rsa,True,2655,0.4750751210597612,0.4629576444264726,0.012117476633288621,0.05355277849194679,0.06410539947401551,0.3570185232796453,0.15
q3_neq_rsa_position,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,C,normalized_position,True,2655,0.49257725025551835,0.49157943469112236,0.0009978155643960076,0.10570656567675377,0.003238278261728008,0.42282626270701507,0.25
q3_only,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,H,neq,False,3977,1.006214818539938,1.1789682050902752,-0.17275338655033703,0.1812661193873941,-1.1821740921760207,0.7250644775495764,0.25
q3_only,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,H,rsa,False,3977,0.20392146752705234,0.3172595877516096,-0.11333812022455729,0.20449200962879327,-0.7649797174980201,1.3632800641919551,0.15
q3_only,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,H,normalized_position,False,3977,0.49244844798636056,0.5275187000402743,-0.035070252053913675,0.2756361382650255,-0.14917787896577572,1.102544553060102,0.25
q3_neq,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,H,neq,True,3946,1.0023481162358507,1.0045953694317733,-0.0022472531959227327,0.003097740327758064,-0.0525509211273269,0.012390961311032256,0.25
q3_neq,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,H,rsa,False,3946,0.2032727513268358,0.31656268671544835,-0.11328993538861255,0.21236625868529488,-0.6971611249498396,1.415775057901966,0.15
q3_neq,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,H,normalized_position,False,3946,0.4925587034845359,0.3027974130213979,0.18976129046313792,0.3440376378542342,0.707104526630569,1.3761505514169368,0.25
q3_neq_rsa,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,H,neq,True,3813,1.0019754349156396,1.0083268540373576,-0.006351419121718087,0.007216086779147348,-0.1628408891581162,0.028864347116589393,0.25
q3_neq_rsa,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,H,rsa,True,3813,0.20358388008427808,0.2122493739982898,-0.008665493914011758,0.027115250161204713,-0.04595418018267789,0.18076833440803142,0.15
q3_neq_rsa,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,H,normalized_position,False,3813,0.49212157034697396,0.5302563987308824,-0.03813482838390849,0.29369065132718203,-0.15049740483850416,1.1747626053087281,0.25
q3_neq_rsa_position,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,H,neq,True,3060,1.000648366013072,1.0102537726942629,-0.00960540668119098,0.0098967102396514,-0.41253541694022794,0.0395868409586056,0.25
q3_neq_rsa_position,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,H,rsa,True,3060,0.1931150406769483,0.20659545380619482,-0.013480413129246568,0.04216579084271796,-0.07324958069980875,0.28110527228478643,0.15
q3_neq_rsa_position,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,H,normalized_position,True,3060,0.4961039656902295,0.5015155715317088,-0.005411605841479147,0.09566437099616797,-0.019156477946922875,0.38265748398467186,0.25
q3_only,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,E,neq,False,1349,1.0219041265134667,1.1671663164530222,-0.1452621899395555,0.1724949924736458,-0.8488904528502598,0.6899799698945832,0.25
q3_only,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,E,rsa,False,1349,0.10147478335120713,0.1963884187732535,-0.09491363542204632,0.1377644787278448,-0.9447063934862678,0.918429858185632,0.15
q3_only,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,E,normalized_position,False,1349,0.49450919825580486,0.5282855201687217,-0.033776321912916844,0.2801548962967082,-0.13832779899961947,1.1206195851868328,0.25
q3_neq,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,E,neq,True,1330,1.0133977443609021,1.0135118462823727,-0.00011410192147033975,0.006880835421888046,-0.00128892768579234,0.027523341687552185,0.25
q3_neq,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,E,rsa,False,1330,0.10144778201531586,0.1753748229398149,-0.07392704092449905,0.129248700486642,-0.6740144738144691,0.86165800324428,0.15
q3_neq,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,E,normalized_position,False,1330,0.4933246524614606,0.41667002559369465,0.07665462686776592,0.3340775925267378,0.2744397596367387,1.3363103701069512,0.25
q3_neq_rsa,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,E,neq,True,1287,1.0116112406112405,1.0176778986445654,-0.006066658033324687,0.013604368471035121,-0.07428828884873323,0.054417473884140484,0.25
q3_neq_rsa,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,E,rsa,True,1287,0.10034988805591598,0.10974982074410979,-0.009399932688193788,0.026453017568595878,-0.0847421605424837,0.17635345045730585,0.15
q3_neq_rsa,esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,E,normalized_position,False,1287,0.49580043524407896,0.5309131451793958,-0.03511270993531682,0.30521059922922167,-0.1311802393945722,1.2208423969168867,0.25
q3_only,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,H,neq,False,210,1.7156888888888888,1.1667429918566425,0.5489458970322463,0.6779294024895801,0.9189933443658476,2.7117176099583205,0.25
q3_only,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,H,rsa,False,210,0.42100341845569866,0.338991541242926,0.08201187721277263,0.20434320016438356,0.46151767863155335,1.3622880010958904,0.15
q3_only,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,H,normalized_position,False,210,0.5059245571176062,0.5234696190012198,-0.017545061883613506,0.23324437231943204,-0.0800553854088163,0.9329774892777282,0.25
q3_neq,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,H,neq,True,151,1.4170971302428257,1.3789722958057393,0.03812483443708607,0.06692144959529066,0.07245473138306555,0.26768579838116263,0.25
q3_neq,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,H,rsa,False,151,0.3937509044178373,0.35710702910371717,0.03664387531412013,0.20806813624453122,0.18535656158815234,1.3871209082968747,0.15
q3_neq,esm3_frozen_bilstm_attn,train,1,flexibility_supporting,H,normalized_position,False,151,0.5058015529763482,0.49083278679622205,0.014968766180126191,0.2942514294853114,0.056584832726837224,1.1770057179412456,0.25
