condition,split,sign,label,target,unit_type,detection_method,n_proteins_total,n_proteins_with_target,n_proteins_with_prediction,total_target_units,total_detected_target_units,micro_coverage,macro_coverage,macro_coverage_ci95_low,macro_coverage_ci95_high,macro_precision,macro_precision_ci95_low,macro_precision_ci95_high,macro_recall,macro_recall_ci95_low,macro_recall_ci95_high,macro_specificity,macro_specificity_ci95_low,macro_specificity_ci95_high,macro_f1,macro_f1_ci95_low,macro_f1_ci95_high,macro_balanced_accuracy,macro_balanced_accuracy_ci95_low,macro_balanced_accuracy_ci95_high,macro_mcc,macro_mcc_ci95_low,macro_mcc_ci95_high,macro_target_prevalence,macro_target_prevalence_ci95_low,macro_target_prevalence_ci95_high,micro_tp,micro_fp,micro_fn,micro_tn,micro_precision,micro_recall,micro_specificity,micro_f1,micro_balanced_accuracy,micro_mcc
esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,neq_peak,residue,apex_within2,967,967,942,16230,138,0.008502772643253234,0.007356319272843284,0.005830037824455965,0.008893333304263808,0.004547077095503472,0.003598465444086463,0.00553844138390785,0.007356319272843284,0.005939761265224546,0.008967385327308368,0.8696200640057618,0.8670442197331164,0.8722911522286816,0.00544493022467474,0.0043416730785448485,0.006689647148017043,0.4384881916393025,0.4370434220546459,0.44000241361901526,-0.09791926012556236,-0.09980053790127241,-0.09602255314703961,0.07197259418148319,0.0710151550470081,0.07290734694404247,138.0,27822.0,16092.0,177587.0,0.004935622317596567,0.008502772643253234,0.8645531597933879,0.0062457569585879155,0.4365279662183206,-0.0996028013949189
esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,neq_peak,residue,apex_within5,967,967,942,16230,1587,0.0977818853974122,0.08692215127263543,0.08059554990348108,0.09339504345858506,0.024302270658249553,0.02247950154729134,0.02612536987601137,0.08692215127263543,0.08081856915277284,0.09374286915890535,0.7192371880886644,0.7140048839550086,0.7249375892365986,0.0365863981217529,0.0339968796847226,0.03926492436086664,0.4030796696806499,0.3997212702191664,0.40628309932324397,-0.11410256344417867,-0.11772300918661625,-0.11024341147242396,0.07197259418148319,0.07108149528900307,0.07288080920705983,1587.0,59913.0,14643.0,145496.0,0.025804878048780486,0.0977818853974122,0.7083233938142924,0.04083365495947511,0.4030526396058523,-0.1128103287114996
esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,neq_peak,residue,band_interval,967,967,942,16230,4634,0.28552064078866296,0.22691799446384422,0.21481155056294848,0.2385205868502947,0.03590059137222193,0.03427771905488075,0.03762515868826305,0.22691799446384422,0.21463807942376079,0.23898878643476354,0.559697475505765,0.5492528793862018,0.5705730239658577,0.05959486152403216,0.0568304392019759,0.06257996474006047,0.3933077349848046,0.38939819847713203,0.3971047689134861,-0.11728944529752436,-0.12110437019925493,-0.11332699824174382,0.07197259418148319,0.07107303139747545,0.072899332749089,4634.0,99539.0,11596.0,105870.0,0.04448369539132021,0.28552064078866296,0.5154107171545551,0.07697482620864929,0.400465678971609,-0.1039054128394301
esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,apex_any,967,967,0,16731,110,0.006574621959237344,0.008537354395117405,0.006123189351875823,0.01123969063121645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_frozen_bilstm_attn,train,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,967,967,0,16731,7897,0.47199808738270277,0.40657004983380624,0.39087035603485404,0.4223055708026449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_frozen_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,967,967,962,92205,5573,0.060441407732769376,0.06495701045522832,0.06326724107770862,0.06662910803163719,0.9245578444155745,0.9151722401304682,0.9335734750293843,0.06495701045522832,0.06333121436395923,0.06673605613042143,0.9966771843393781,0.9962697478904601,0.997049703313513,0.12022333286973787,0.11741314477315408,0.12322686600957083,0.5308170973973032,0.5299134970323824,0.5317565328967607,0.17863007988958118,0.1747147615417865,0.18264655822780734,0.41236833872113504,0.40485254212919236,0.4205924860710162,5573.0,438.0,86632.0,128996.0,0.9271335884212277,0.060441407732769376,0.9966160359720012,0.11348456463305368,0.5285287218523853,0.17313616418514655
esm3_frozen_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,band_interval,967,967,962,92205,44014,0.47734938452361586,0.4599186094895787,0.450567045017448,0.46946035303662575,0.6828760292507494,0.6726053827567984,0.6935485384130144,0.4599186094895787,0.45087447711972806,0.4691378639902215,0.8420446529146103,0.8355591304213177,0.8488697987330422,0.5239604908819429,0.5169312213436648,0.5310165776362711,0.6509816312020945,0.6469883552235567,0.6550605812627301,0.3320429115739482,0.32411856096744185,0.34033706564202876,0.41236833872113504,0.40468240648137865,0.4201489985058711,44014.0,25107.0,48191.0,104327.0,0.6367674078789369,0.47734938452361586,0.806024692121081,0.5456529015781709,0.6416870383223484,0.3015060168473685
esm3_frozen_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_exact,967,967,962,16230,1300,0.08009858287122612,0.08109300471964508,0.07551688809128088,0.08671513694620325,0.2075442321198557,0.19434925742497033,0.22100116540695233,0.08109300471964508,0.07545885200871395,0.08642989449830903,0.9767243088788737,0.9761658693743734,0.9772842781343993,0.11443512848923809,0.10717448139391965,0.12179566779296909,0.5289086567992594,0.526211979795754,0.5318333374714261,0.08920760691308284,0.08094606197660045,0.09784696893727372,0.07197259418148319,0.07107074495840543,0.07289558705350961,1300.0,4711.0,14930.0,200698.0,0.21627017135252039,0.08009858287122612,0.9770652697788315,0.11690121847039252,0.5285819263250288,0.09167787617366523
esm3_frozen_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_within1,967,967,962,16230,3511,0.21632778804682687,0.2206992548700295,0.21238985776173103,0.2290447010796006,0.18815383287193346,0.18255455160779893,0.19373246263106003,0.2206992548700295,0.21222827452538964,0.22915190715281739,0.928089462927684,0.9267057535399307,0.9294610179905104,0.1977189974906799,0.19146583787121144,0.2038230423591279,0.5743943588988568,0.5703021826436583,0.5785293320048495,0.13621134662328088,0.12975725540911826,0.14269792198967146,0.07197259418148319,0.07099369673154983,0.07288487361266775,3511.0,14522.0,12719.0,190887.0,0.19469860810735873,0.21632778804682687,0.9293020266882172,0.2049441088054169,0.572814907367522,0.13876821878646828
esm3_frozen_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_within2,967,967,962,16230,4894,0.3015403573629082,0.30579112552040644,0.2977927405244724,0.3136932685458968,0.15870057910274007,0.15552756735062834,0.16177603920198197,0.30579112552040644,0.2977182321067427,0.3142550316357474,0.8755798457812229,0.873139016789591,0.8779414408113277,0.20373160601743798,0.19958915750256406,0.20787190735172445,0.5906854856508146,0.5867404172682823,0.594321047782856,0.1340756217519844,0.12897311533070588,0.1389238136237041,0.07197259418148319,0.07105562426191835,0.07295099507156651,4894.0,25161.0,11336.0,180248.0,0.16283480286142074,0.3015403573629082,0.8775078015082104,0.21147239926542077,0.5895240794355593,0.13623881868960283
esm3_frozen_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_within5,967,967,962,16230,6921,0.4264325323475046,0.4276218913385592,0.4191450352318719,0.43664753184830424,0.10244975017617619,0.10089227972012305,0.10401166349470299,0.4276218913385592,0.41871160418494413,0.43622152288803295,0.7102077371459403,0.7045614228078714,0.7154350836732334,0.16220714986017643,0.15985001661067216,0.16464395378041077,0.5689148142422498,0.5652768722746012,0.5725513831311354,0.07685529052137077,0.0734362495013842,0.08034611452557368,0.07197259418148319,0.07101867299693038,0.07290901708746793,6921.0,58855.0,9309.0,146554.0,0.1052207492094381,0.4264325323475046,0.7134740931507383,0.16879252737604566,0.5699533127491214,0.07978146933577888
esm3_frozen_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,band_interval,967,967,962,16230,7827,0.4822550831792976,0.4560195580958007,0.4462313352701234,0.4663730609295823,0.12002804424675723,0.11790594093377811,0.12218488191525452,0.4560195580958007,0.44609762150253185,0.465918494772869,0.7338280272905117,0.7275547710043817,0.7400109957163198,0.18444628839326901,0.18146244044150664,0.18736158503890427,0.5949237926931561,0.5914296147973528,0.5985704295762204,0.11098168114531803,0.10711908673973143,0.11496154788139448,0.07197259418148319,0.07102221321923581,0.07289069523326021,7827.0,61294.0,8403.0,144115.0,0.11323620896688416,0.4822550831792976,0.701600221996115,0.18340734144884066,0.5919276525877063,0.10339025416464596
esm3_frozen_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,apex_any,967,967,0,16731,5515,0.329627637319945,0.34299316321123585,0.3351005450780385,0.3504951326825589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_frozen_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,967,967,0,16731,7900,0.47217739525431834,0.4509787474997577,0.44160858702267286,0.46025409912925247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_frozen_bilstm_attn,validation,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,208,208,206,19379,24,0.0012384539965942516,0.0011221313987449773,0.0006548282868974712,0.0016618085887164069,0.026817498844197873,0.015301351325319769,0.040113461242102015,0.0011221313987449773,0.0006175330181287191,0.0016822807710735732,0.9576907178108832,0.9557269819124642,0.9596537781776354,0.0021410512620497453,0.00121477725711196,0.003221895864322751,0.47940642460481403,0.4784125580570027,0.48038019103453006,-0.12680550798771004,-0.1318363977437913,-0.12164277136451818,0.41067693071209754,0.3943395799762933,0.42629981867001104,24.0,1158.0,19355.0,26922.0,0.02030456852791878,0.0012384539965942516,0.9587606837606838,0.0023345168036574097,0.47999956887863904,-0.12616597526208057
esm3_frozen_bilstm_attn,validation,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,band_interval,208,208,206,19379,5070,0.26162340678053564,0.23318933017814855,0.2083133589627915,0.2574293520901577,0.21563740811831808,0.19480688897485593,0.2376476618209687,0.23318933017814855,0.20857810550323075,0.25795058816646,0.44783236294669315,0.4240458185808754,0.47184633289568184,0.2156648646163632,0.19481497597625871,0.23621273049493152,0.34051084656242087,0.331785790796995,0.3494607472915301,-0.3276266094399337,-0.34402536732765654,-0.31148083366986706,0.41067693071209754,0.3948161862613783,0.42592760848189104,5070.0,15691.0,14309.0,12389.0,0.24420788979336255,0.26162340678053564,0.4412037037037037,0.2526158445440957,0.3514135552421197,-0.29444889007717806
esm3_frozen_bilstm_attn,validation,-1,rigidity_supporting,neq_peak,residue,apex_exact,208,208,206,3497,1,0.00028595939376608524,0.0004807692307692308,0.0,0.0014423076923076926,0.0009708737864077671,0.0,0.0029126213592233015,0.0004807692307692308,0.0,0.0014423076923076926,0.9733638503863709,0.9722980306469098,0.9744581515395343,0.000641025641025641,0.0,0.0019230769230769232,0.48692230980857004,0.4862652538307011,0.48770461450649133,-0.04352253861937729,-0.045133803035981995,-0.04151913282237861,0.07262432419660286,0.07037357151959138,0.07456337831544102,1.0,1181.0,3496.0,42781.0,0.0008460236886632825,0.00028595939376608524,0.9731358900868933,0.00042744176106005556,0.4867109247403297,-0.044557411880118844
esm3_frozen_bilstm_attn,validation,-1,rigidity_supporting,neq_peak,residue,apex_within1,208,208,206,3497,14,0.004003431512725193,0.0035504100713913086,0.0014226503437963884,0.006161351955002116,0.00383212616222325,0.0015203613807982738,0.006561456567524526,0.0035504100713913086,0.001549863196549619,0.006427463956027913,0.9202865931265658,0.9170531918492679,0.9236681305679523,0.0035903353362332943,0.0013735774973729013,0.006224088732150256,0.4619185015989787,0.45996183201717555,0.46399550752424445,-0.07481857172033957,-0.0782936924226015,-0.071150313165912,0.07262432419660286,0.07060535012165581,0.07456860820572947,14.0,3532.0,3483.0,40430.0,0.003948110547095319,0.004003431512725193,0.9196578863563987,0.003975578588669601,0.46183065893456193,-0.07585169251564068
esm3_frozen_bilstm_attn,validation,-1,rigidity_supporting,neq_peak,residue,apex_within2,208,208,206,3497,34,0.009722619388046897,0.008330557631060106,0.005143480395696518,0.011712081793048017,0.004996960016948595,0.0030986179408509507,0.0072611664146501375,0.008330557631060106,0.005285154195521861,0.012022092132817769,0.8673569886895548,0.8622011080245027,0.8725479803860727,0.006088823459516728,0.003756011686828698,0.008920038719569185,0.43784377316030754,0.4347624995934329,0.44097174211632933,-0.09756912244613042,-0.10159452204652035,-0.09337369957623322,0.07262432419660286,0.07049569895565751,0.07463790711869289,34.0,5876.0,3463.0,38086.0,0.005752961082910322,0.009722619388046897,0.8663391110504527,0.007228659508876368,0.4380308652192498,-0.0980658816221453
esm3_frozen_bilstm_attn,validation,-1,rigidity_supporting,neq_peak,residue,apex_within5,208,208,206,3497,316,0.09036316843008292,0.08835225852669588,0.07569623461762556,0.10231930013539714,0.023443775785619406,0.01972981807885402,0.027263059681580264,0.08835225852669588,0.07489315744269959,0.1033707412067177,0.7141991844908456,0.7031115622698082,0.7252446117690636,0.0362942987868575,0.030746212096751716,0.042357599678485805,0.4012757215087708,0.3936426470802431,0.40871598472895354,-0.11534647027519263,-0.1229418730868403,-0.10747528812558327,0.07262432419660286,0.07053644590109542,0.07460865649371902,316.0,12683.0,3181.0,31279.0,0.02430956227402108,0.09036316843008292,0.7115008416359583,0.03831231813773036,0.4009320050330206,-0.11607462726823271
esm3_frozen_bilstm_attn,validation,-1,rigidity_supporting,neq_peak,residue,band_interval,208,208,206,3497,862,0.24649699742636547,0.22177105496354146,0.1940655681800424,0.25091028272502297,0.03435578830403754,0.030697676034967702,0.03803518721982703,0.22177105496354146,0.19425299198970816,0.25016659866377006,0.5605940695191014,0.537731329477091,0.5834730921126594,0.05809639476706606,0.0519192275096363,0.06448626863392665,0.3911825622413214,0.38313527332065817,0.3995799643892024,-0.11864624510787584,-0.1270582527967605,-0.11011124340768749,0.07262432419660286,0.0706873466720161,0.07456446283387778,862.0,19899.0,2635.0,24063.0,0.0415201579885362,0.24649699742636547,0.5473590828442746,0.07106933795036689,0.39692804013532,-0.10856593281092428
esm3_frozen_bilstm_attn,validation,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,apex_any,208,208,0,3587,24,0.006690827989963758,0.00810494812096823,0.0045614344920792095,0.012351342331876998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_frozen_bilstm_attn,validation,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,208,208,0,3587,1511,0.42124337886813495,0.4105459571326169,0.37526975587527805,0.444379263442243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,208,208,207,19379,1184,0.06109706383198307,0.06525084710737758,0.06239973441546941,0.06811024420880749,0.9305237080812528,0.9146665359442427,0.946114914378981,0.06525084710737758,0.06244571215138654,0.06837981618193875,0.9965072041803639,0.995593559965004,0.9973630949258216,0.12106974496384026,0.1162215146281987,0.1259708692692376,0.5308790256438707,0.5293495691815123,0.5325256121071233,0.180244157015551,0.17275347569034666,0.187463164629874,0.41067693071209754,0.3949374811262248,0.427172777654344,1184.0,90.0,18195.0,27990.0,0.9293563579277865,0.06109706383198307,0.9967948717948718,0.11465646637292402,0.5289459678134274,0.17605449408129506
esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,band_interval,208,208,207,19379,9760,0.5036379586149956,0.4746277191498783,0.4557664021144695,0.49392658139152085,0.6755980139365164,0.654289305659537,0.6963200255728734,0.4746277191498783,0.4556042405504157,0.49475116518492634,0.826470523114809,0.810129817826624,0.8437701781433065,0.5328058193406549,0.517927572153466,0.546554325548135,0.6505491211323435,0.6420446072115825,0.658600833550638,0.33060220868188467,0.31361793699598445,0.3482390354178765,0.41067693071209754,0.39544487765302505,0.4258597099212988,9760.0,5878.0,9619.0,22202.0,0.6241207315513493,0.5036379586149956,0.7906695156695157,0.5574435274295342,0.6471537371422557,0.30776413515213263
esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,neq_peak,residue,apex_exact,208,208,207,3497,273,0.07806691449814127,0.0774956427749472,0.06708096118898249,0.08807915679779892,0.20047730875735986,0.17409093520266797,0.22628049530116875,0.0774956427749472,0.06754935948447686,0.08804246921888312,0.9760533258747829,0.97484100123798,0.9773029603609927,0.1095500648911118,0.09585984723241245,0.12394396283172744,0.526774484324865,0.521376074005953,0.5324712634370512,0.08316191582026058,0.06694431028871924,0.09971195008324192,0.07262432419660286,0.0706166442551258,0.07463961623353545,273.0,1001.0,3224.0,42961.0,0.21428571428571427,0.07806691449814127,0.9772303352895683,0.11444141689373297,0.5276486248938548,0.08938299060127664
esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,neq_peak,residue,apex_within1,208,208,207,3497,764,0.2184729768372891,0.2274331628946072,0.21257207441005913,0.2423473400710249,0.20036342205992674,0.1882472586918097,0.2123216349289097,0.2274331628946072,0.21214376960852366,0.24363228725212702,0.9278176540728652,0.9246206270442899,0.9308396654392851,0.2080339837093083,0.1955331304772022,0.21999736782807838,0.5776254084837362,0.5696686244621955,0.5854004873554839,0.14584881985858938,0.13219677214473866,0.15874122041645375,0.07262432419660286,0.07058984477740755,0.07452280536316964,764.0,3058.0,2733.0,40904.0,0.1998953427524856,0.2184729768372891,0.9304399253901097,0.20877169012160132,0.5744564511136994,0.14297038306703339
esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,neq_peak,residue,apex_within2,208,208,207,3497,1031,0.2948241349728339,0.305217442009444,0.2883881616917971,0.32187032570300766,0.1590530050291346,0.15214404943592924,0.16566375256677898,0.305217442009444,0.28736350583387166,0.32274147636122286,0.8738839962865449,0.8688971758095471,0.8790985324235004,0.20420084072211206,0.19527579855462932,0.2128250983267695,0.5895507191479946,0.5812495721693538,0.5973273713942102,0.13294665875820594,0.12270251878996903,0.1437182626772372,0.07262432419660286,0.07069474767941032,0.07461796715269003,1031.0,5339.0,2466.0,38623.0,0.1618524332810047,0.2948241349728339,0.8785542059050998,0.20897942637073072,0.5866891704389668,0.13287671343598084
esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,neq_peak,residue,apex_within5,208,208,207,3497,1427,0.4080640549042036,0.4127174550494139,0.39515177935461654,0.43046412086464986,0.09971285158932962,0.09621834553024801,0.10326709572789247,0.4127174550494139,0.3956223306988157,0.42954934369805164,0.7060934479343709,0.6943419396500976,0.7174387491440037,0.15781683088800136,0.1524417676237601,0.16289108444516529,0.5594054514918925,0.5527440379035887,0.5656164352238642,0.06709920175374465,0.05966989027814764,0.07471926997712376,0.07262432419660286,0.07067916247244893,0.07454951975878235,1427.0,12486.0,2070.0,31476.0,0.10256594551857974,0.4080640549042036,0.7159819844411083,0.16392877656519242,0.5620230196726559,0.07119322646088326
esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,neq_peak,residue,band_interval,208,208,207,3497,1729,0.4944237918215613,0.4644823597985032,0.4430464316197448,0.4845146081166833,0.11963416138925334,0.11496066876117961,0.12421125639979917,0.4644823597985032,0.44309105924118447,0.48514949872106455,0.7184090990484991,0.7024891139040126,0.7347491664496644,0.18458263909174508,0.17764746664807976,0.19088566698918003,0.5914457294235012,0.5839665582809214,0.5992987333731149,0.10783663746105052,0.09846002385547901,0.11663936088060524,0.07262432419660286,0.0705227419564872,0.07469339484715729,1729.0,13909.0,1768.0,30053.0,0.11056401074306177,0.4944237918215613,0.6836131204221828,0.180715965508231,0.5890184561218721,0.09895758190847162
esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,apex_any,208,208,0,3587,1174,0.3272930025090605,0.3429254736388941,0.32767525150707366,0.35751961103671964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_frozen_bilstm_attn,validation,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,208,208,0,3587,1775,0.4948424867577363,0.46512418333608685,0.44482228885022834,0.4861008684600663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_frozen_bilstm_attn,test,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,208,208,208,19451,26,0.00133669220091512,0.0011747962581961713,0.0006280904223512745,0.0018425874546320036,0.02998501624067235,0.014480639866669276,0.049161389570396896,0.0011747962581961713,0.0006229903965329665,0.0018143697585829574,0.9567382620228272,0.9548427002764981,0.9586282559697294,0.002249271812389695,0.001171241752137155,0.0034836809631895484,0.4789565291405116,0.47785013369282797,0.48002780126807637,-0.12769642022398162,-0.1333969142806721,-0.1215497764491634,0.4139743765456635,0.3968477896110715,0.4299973042779193,26.0,1183.0,19425.0,26701.0,0.021505376344086023,0.00133669220091512,0.9575742361210731,0.0025169409486931267,0.4794554641609941,-0.1281411996727204
esm3_frozen_bilstm_attn,test,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,band_interval,208,208,208,19451,5217,0.2682124312374685,0.24529163768718412,0.22213768586584953,0.2695386749147261,0.2228620722609339,0.20299478153494968,0.24350944755599216,0.24529163768718412,0.2185742208827135,0.26922612093384934,0.43046858523366754,0.40681831446516187,0.4532963288078686,0.22535607922676615,0.2049731749962359,0.24668978273063932,0.33788011146042574,0.3285356090753569,0.34683130013855396,-0.32567946033420203,-0.34382861651236907,-0.3084375742003375,0.4139743765456635,0.39740221179214624,0.4305957583196062,5217.0,15711.0,14234.0,12173.0,0.24928325688073394,0.2682124312374685,0.43655859991392915,0.2584016444191288,0.35238551557569886,-0.29247185361777905
esm3_frozen_bilstm_attn,test,-1,rigidity_supporting,neq_peak,residue,apex_exact,208,208,208,3498,5,0.001429388221841052,0.0008415645994392678,0.00016578249336870026,0.0017441392818547976,0.0027243589743589742,0.0005862713675213676,0.005503472222222214,0.0008415645994392678,0.00016578249336870026,0.0017504195926568266,0.9727923570865962,0.9718704731954336,0.973741502258864,0.0012727929143591793,0.00023169601482854495,0.0026468423644628427,0.48681696084301773,0.48624163742843163,0.48745940840493285,-0.04295381402050598,-0.04474385094507922,-0.04090070724128596,0.07254445246022237,0.0703786935976996,0.07469085593279752,5.0,1204.0,3493.0,42633.0,0.0041356492969396195,0.001429388221841052,0.9725346168761548,0.0021244954323348204,0.4869820025489979,-0.043173618076847546
esm3_frozen_bilstm_attn,test,-1,rigidity_supporting,neq_peak,residue,apex_within1,208,208,208,3498,17,0.004859919954259577,0.004028851774765843,0.0020724658371790335,0.006195931115743943,0.0044412941047556435,0.0021896572978303747,0.007183493589743588,0.004028851774765843,0.0019869569942857937,0.006162266086492618,0.9185163493845329,0.9156623151939501,0.921420388794515,0.004175137186804196,0.0021104512862119783,0.0064724915892408795,0.46127260057964936,0.45950573084503527,0.46304588037246375,-0.07475911751621761,-0.07803099791135017,-0.07154338806339064,0.07254445246022237,0.07021231652369588,0.07460397913170243,17.0,3610.0,3481.0,40227.0,0.0046870692031982355,0.004859919954259577,0.917649474188471,0.004771929824561404,0.4612546970713653,-0.07621231024236019
esm3_frozen_bilstm_attn,test,-1,rigidity_supporting,neq_peak,residue,apex_within2,208,208,208,3498,42,0.012006861063464836,0.011811926724684266,0.007622710399131418,0.01608581854226391,0.0062838523655831344,0.0042827138139638135,0.008504525522554362,0.011811926724684266,0.007616607321630868,0.016136226982973324,0.8645738924562043,0.8600252572271273,0.8690162256310688,0.008025437212555418,0.005375580427169431,0.010973942226220642,0.43819290959044427,0.43547882498116386,0.4409691643017614,-0.0958851518345655,-0.09964748777598763,-0.0917933408836248,0.07254445246022237,0.07040395785949255,0.07471187804742653,42.0,6003.0,3456.0,37834.0,0.006947890818858561,0.012006861063464836,0.8630608846408285,0.008802263439170073,0.4375338728521467,-0.09792290700633001
esm3_frozen_bilstm_attn,test,-1,rigidity_supporting,neq_peak,residue,apex_within5,208,208,208,3498,351,0.10034305317324185,0.09383179810968369,0.0810133913314911,0.10668849978219097,0.024808413368933732,0.02144628149649553,0.028250256356006302,0.09383179810968369,0.08152285460058542,0.10722825898391751,0.70798257519503,0.6984534122239232,0.7176151566292174,0.03864739397707739,0.03366522063780541,0.043990710741427914,0.40090718665235686,0.394731999645215,0.406819879442259,-0.11351206383417464,-0.12018485624405598,-0.1069087914149697,0.07254445246022237,0.07043867868089182,0.0746306151129498,351.0,12943.0,3147.0,30894.0,0.026402888521137355,0.10034305317324185,0.7047471314186646,0.04180562172463077,0.40254509229595326,-0.11345797642151662
esm3_frozen_bilstm_attn,test,-1,rigidity_supporting,neq_peak,residue,band_interval,208,208,208,3498,870,0.24871355060034306,0.23062443692341905,0.2039485818119678,0.25697853516529445,0.03498977638037385,0.03160786845111345,0.03834893396535802,0.23062443692341905,0.20479247362214875,0.25623648032746055,0.5479180378700698,0.5272542266350434,0.5670184892370259,0.05989068975199547,0.05406016373624575,0.06567992663471764,0.38927123739674446,0.38182571337932736,0.3973044157580715,-0.11822351239610968,-0.1256654600360413,-0.11064270996708839,0.07254445246022237,0.07038197911046867,0.07467839613243005,870.0,20058.0,2628.0,23779.0,0.04157110091743119,0.24871355060034306,0.5424413166959418,0.0712355686563498,0.3955774336481424,-0.11000977524056497
esm3_frozen_bilstm_attn,test,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,apex_any,208,208,0,3581,26,0.007260541748115051,0.01001496498634611,0.0046604429899683095,0.01697120290657722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_frozen_bilstm_attn,test,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,208,208,0,3581,1551,0.4331192404356325,0.41996550281812883,0.3857340987072233,0.45096862650461644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_frozen_bilstm_attn,test,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,208,208,207,19451,1199,0.06164207495758573,0.0649570810884936,0.06168043965381761,0.06863778299459933,0.9241669022146431,0.9049984084542907,0.9423340182637925,0.0649570810884936,0.06148756309952088,0.06831151232118411,0.9967004637440176,0.9958607282389343,0.9974582207876559,0.12042504293949562,0.11483084732151085,0.12616222228882837,0.5308287724162556,0.5290527376374885,0.5326432071052595,0.17841058613123487,0.17009565825718526,0.18692571680236983,0.4139743765456635,0.3972410796175153,0.4297155840525819,1199.0,92.0,18252.0,27792.0,0.9287374128582494,0.06164207495758573,0.9967006168411993,0.1156108379134124,0.5291713458993925,0.1762322243562278
esm3_frozen_bilstm_attn,test,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,band_interval,208,208,207,19451,9602,0.4936507120456532,0.4715882151489009,0.45226421953540163,0.49053894669631376,0.6745898051083404,0.6519011029310583,0.6975113114886629,0.4715882151489009,0.4532565331698873,0.49091211265084034,0.8267663920333337,0.8101554509129091,0.8432855022701514,0.5282642453712708,0.5132260628022302,0.5424664230274224,0.6491773035911172,0.6408929698569478,0.6576329032095579,0.3252828833114521,0.3094124110618205,0.34324462815115736,0.4139743765456635,0.3977176018421689,0.43065797391030225,9602.0,6024.0,9849.0,21860.0,0.6144886727249456,0.4936507120456532,0.7839621288193946,0.5474812555235624,0.6388064204325239,0.2904509968406083
esm3_frozen_bilstm_attn,test,1,flexibility_supporting,neq_peak,residue,apex_exact,208,208,207,3498,292,0.08347627215551744,0.08644420731636279,0.07506964361822337,0.09899164326734383,0.2206739686066199,0.1940998876324963,0.24948853313889546,0.08644420731636279,0.07473533725794496,0.09819237347880073,0.9766423921027099,0.975472961824964,0.9778286172994182,0.12139045883387099,0.1053755499265133,0.13638722427489755,0.5315432997095363,0.5255804697322525,0.5380644873581137,0.09695247640115386,0.07891170389743726,0.11593561932843095,0.07254445246022237,0.07044403297455121,0.07470930970570716,292.0,999.0,3206.0,42838.0,0.22618125484120838,0.08347627215551744,0.9772110317768096,0.12194612653998747,0.5303436519661635,0.09747169439248148
