condition,split,metric,metric_kind,directional_hypothesis,n_paired_proteins,flex_minus_rigid_mean,flex_minus_rigid_median,sign_flip_null_mean,sign_flip_null_std,sign_flip_z,p_upper,p_lower,p_two_sided,p_upper_q_bh,p_lower_q_bh,p_two_sided_q_bh
esm2_top28_bilstm_attn,train,q8_boundary_within2,binary,upper,926,0.6281129203455192,0.6666666666666667,1.1252042492746484e-05,0.023658073997036563,26.549146324493837,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,train,distance_to_q3_boundary,distance,lower,926,-1.7086834725257172,-1.75,-0.0012003622629928688,0.10142347944768129,-16.835185694290043,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm2_top28_bilstm_attn,train,distance_to_q8_boundary,distance,lower,926,-3.3029129496515783,-3.4000000000000004,-0.0010240627083986003,0.13297534139910544,-24.830835944485813,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm2_top28_bilstm_attn,train,rsa,continuous,two-sided,926,0.3477495046371841,0.3522189222226319,-7.855821046204462e-05,0.012304677798728354,28.267953743867473,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,train,exposed_rsa_ge025,binary,two-sided,926,0.5963674930492046,0.625,0.00013006930215957854,0.021955813914992482,27.15624326456445,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,train,disorder,continuous,upper,926,0.09031164004409307,0.05561926275452911,-2.9916168258588476e-06,0.004398166459229054,20.534609705688585,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,train,disorder_ge05,binary,upper,926,0.050643327280457916,0.0,2.134749453216141e-05,0.004575518236909992,11.063660369128492,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,train,interface,binary,two-sided,926,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
esm2_top28_bilstm_attn,train,torsion_change_from_previous,continuous,upper,926,82.86698071166288,84.52815007170355,-0.004137596567791681,3.0716837609959873,26.979052778974836,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,neq,continuous,flexibility-supporting higher,208,1.0076348127625736,0.9580416666666667,-0.0006020492342106469,0.08152744817611274,12.366839445518108,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,flexible_neq_gt1,binary,flexibility-supporting higher,208,0.8158003282225568,0.9166666666666666,0.0010681347199651783,0.06020884967586643,13.531768135227495,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,neq_top10_within_protein,binary,flexibility-supporting higher,208,0.3530874040489425,0.3333333333333333,0.00010571486339515185,0.03008275908339766,11.733687332567643,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,neq_peak,binary,flexibility-supporting higher,208,0.21095056119094582,0.2,-0.0001880598995022073,0.02060033458549754,10.249281156777318,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,distance_to_neq_peak,distance,flexibility-supporting lower,208,-6.280961374598252,-6.240384615384616,0.013873409290087743,0.4787683428656574,-13.147976213737827,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm2_top28_bilstm_attn,validation,distance_to_neq_top10,distance,flexibility-supporting lower,208,-5.638982605661056,-5.857323232323232,-0.0017144155357588598,0.48052144283840775,-11.73156427073542,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm2_top28_bilstm_attn,validation,q3_is_H,binary,two-sided,208,-0.6708261505808168,-0.75,0.0011871128271552479,0.051817314707511865,-12.968894030908775,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm2_top28_bilstm_attn,validation,q3_is_E,binary,two-sided,208,-0.25653953261419327,-0.125,0.00013029329966476462,0.028562652848157243,-8.986204022376633,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm2_top28_bilstm_attn,validation,q3_is_C,binary,two-sided,208,0.9273656831950101,1.0,-3.0219938981958407e-05,0.06552226464061565,14.153904908822733,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,q8_is_T,binary,upper,208,0.2959550799094068,0.2857142857142857,-0.00035793312723601193,0.026086637498913188,11.358804408923445,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,q8_is_S,binary,upper,208,0.12808536282093974,0.0,0.0002023714026358258,0.014447320833609043,8.851675192317153,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,q8_turn_or_bend_TS,binary,upper,208,0.42404044273034663,0.4083333333333333,-0.0006868517820320707,0.03453870277198737,12.297140900637821,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,q8_loop_turn_bend_CTS,binary,upper,208,0.9144370119730697,1.0,0.0006016860183086142,0.06420836482648316,14.232340730437722,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,structured_linker_loop,binary,upper,208,0.7373026679517065,0.75,-0.0004082182654418231,0.05429714164246053,13.58655103936919,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,q3_boundary_within2,binary,upper,208,0.35701552877740667,0.4023809523809524,-0.0002952844566977767,0.03805123101935138,9.390256337630445,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,q8_boundary_within2,binary,upper,208,0.6494696138608751,0.7116883116883116,0.000318179815251365,0.050967660645085934,12.736535792097648,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,distance_to_q3_boundary,distance,lower,208,-1.8796500539430403,-2.0,-0.0021964720556278813,0.2248661715911018,-8.349204189331719,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm2_top28_bilstm_attn,validation,distance_to_q8_boundary,distance,lower,208,-3.474971722203764,-3.6458333333333335,0.0013253114011428505,0.2961618777036329,-11.73782750352364,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm2_top28_bilstm_attn,validation,rsa,continuous,two-sided,208,0.3878056215588848,0.37607835346300694,-0.00022349718943998967,0.028366979435564633,13.678901542186747,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,exposed_rsa_ge025,binary,two-sided,208,0.6527096783778062,0.6666666666666667,0.0006980202987372104,0.04948518537733026,13.175896040550414,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,disorder,continuous,upper,208,0.09326742637595808,0.06032589950773401,2.1443686594688267e-05,0.009496574722043532,9.818906860483075,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,disorder_ge05,binary,upper,208,0.04552319341982803,0.0,0.00014850585312123775,0.007878938987824892,5.758984507536237,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,validation,interface,binary,two-sided,208,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
esm2_top28_bilstm_attn,validation,torsion_change_from_previous,continuous,upper,208,90.41160269659518,89.12503291183506,-0.03714435538046235,6.867716428341012,13.170134206287363,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,neq,continuous,flexibility-supporting higher,205,1.0097823309425449,0.8993333333333333,0.0007591173121846627,0.08186713620152117,12.325131431818813,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,flexible_neq_gt1,binary,flexibility-supporting higher,205,0.8310505613384493,0.9090909090909091,0.00033423508858346115,0.06009247985821942,13.823964799086934,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,neq_top10_within_protein,binary,flexibility-supporting higher,205,0.33881363681736476,0.3333333333333333,0.00023513380869488295,0.02810712309484177,12.046003494068232,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,neq_peak,binary,flexibility-supporting higher,205,0.22942867412997656,0.21052631578947367,-8.319326577939658e-05,0.022568969553964577,10.169355178000972,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,distance_to_neq_peak,distance,flexibility-supporting lower,205,-5.988702099900682,-6.174242424242424,-0.004573796679076412,0.47456512850930427,-12.60970927640395,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm2_top28_bilstm_attn,test,distance_to_neq_top10,distance,flexibility-supporting lower,205,-5.346518855495953,-5.5,0.005256264981638671,0.45655675815489477,-11.72203680021293,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm2_top28_bilstm_attn,test,q3_is_H,binary,two-sided,205,-0.7229032718845467,-0.8,0.00034585767744748025,0.05478056474357318,-13.202659245071862,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm2_top28_bilstm_attn,test,q3_is_E,binary,two-sided,205,-0.20452010477042565,-0.04999999999999999,5.381156512863829e-05,0.024502119139832215,-8.349233597635472,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm2_top28_bilstm_attn,test,q3_is_C,binary,two-sided,205,0.9274233766549725,1.0,-0.000645591780565995,0.06588530479088435,14.086130000933725,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,q8_is_T,binary,upper,205,0.25557111055810944,0.25,-0.00014407397076201265,0.02278685834390555,11.222046526535047,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,q8_is_S,binary,upper,205,0.11857918272211797,0.0,9.90694735038999e-05,0.013176890131346566,8.99150801650544,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,q8_turn_or_bend_TS,binary,upper,205,0.3741502932802274,0.35714285714285715,0.0003622570349914953,0.03129263490556274,11.94492050200571,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,q8_loop_turn_bend_CTS,binary,upper,205,0.9102179490772726,1.0,0.0004593551382045549,0.064385110408876,14.129953154722719,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,structured_linker_loop,binary,upper,205,0.7315475266674833,0.8,0.0009448274847635082,0.05428183048939468,13.459433710981088,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,q3_boundary_within2,binary,upper,205,0.3522838606661479,0.35714285714285715,-0.0002544719819720083,0.03772674841808387,9.34451940414602,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,q8_boundary_within2,binary,upper,205,0.6235309895610825,0.6666666666666667,0.0007724541363908806,0.04949377456482129,12.582562976866386,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,distance_to_q3_boundary,distance,lower,205,-1.5390333643147434,-1.7545454545454544,0.0023453159829573984,0.2270075818521267,-6.789987663503498,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm2_top28_bilstm_attn,test,distance_to_q8_boundary,distance,lower,205,-3.203770986261301,-3.333333333333333,0.003730452795261775,0.29670478546809764,-10.810413569825757,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm2_top28_bilstm_attn,test,rsa,continuous,two-sided,205,0.3664210631213819,0.36246321820432237,2.763434184813406e-05,0.027283435491164906,13.429152970789971,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,exposed_rsa_ge025,binary,two-sided,205,0.62707139083021,0.6666666666666667,0.0006872791104399961,0.04843424053668377,12.932671283352754,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,disorder,continuous,upper,205,0.09381762987786556,0.05325540846388317,-0.00019924731967792226,0.010395254395081766,9.044211293378739,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,disorder_ge05,binary,upper,205,0.06178977725606132,0.0,-3.421121027864209e-05,0.011422550222473193,5.412450570338042,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm2_top28_bilstm_attn,test,interface,binary,two-sided,205,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
esm2_top28_bilstm_attn,test,torsion_change_from_previous,continuous,upper,205,85.32755316758889,87.97152941997895,-0.004407732755344782,6.4844645546752515,13.15944596209112,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,neq,continuous,flexibility-supporting higher,940,0.9727629637674474,0.8927303921568627,0.00011135478616835294,0.0366846427617795,26.51386345227416,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,flexible_neq_gt1,binary,flexibility-supporting higher,940,0.8640510510357959,1.0,0.0007601918788885213,0.02903333099723263,29.734475153374365,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,neq_top10_within_protein,binary,flexibility-supporting higher,940,0.3442261242312379,0.3333333333333333,-5.440235818792916e-05,0.013986798510585262,24.61467692759519,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,neq_peak,binary,flexibility-supporting higher,940,0.2064966156367751,0.2,-7.431428961910913e-06,0.009433356350173595,21.890834969033783,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,distance_to_neq_peak,distance,flexibility-supporting lower,940,-5.852701298947912,-5.728409090909091,0.0024695659881703467,0.21195807584707926,-27.62419332944122,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,train,distance_to_neq_top10,distance,flexibility-supporting lower,940,-5.1925057888119746,-5.202272727272727,0.004775204804371199,0.21395674464226705,-24.29126972513128,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,train,q3_is_H,binary,two-sided,940,-0.6946918282506396,-0.7692307692307692,0.000330906089857896,0.024936351764827794,-27.87186918500294,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,train,q3_is_E,binary,two-sided,940,-0.2217589768162327,-0.1111111111111111,-1.3079781497554732e-06,0.012025624535226147,-18.44042845246812,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,train,q3_is_C,binary,two-sided,940,0.9164508050668723,1.0,-0.00018712073410665221,0.03054305642222211,30.011335903307426,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,q8_is_T,binary,upper,940,0.23722099722622686,0.23076923076923078,-4.899565434571788e-05,0.010714203221099956,22.145369840783516,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,q8_is_S,binary,upper,940,0.11988846884203028,0.0,3.8612389803465394e-05,0.0066314996703529545,18.072813452443093,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,q8_turn_or_bend_TS,binary,upper,940,0.35710946606825716,0.3333333333333333,0.00011622076515134353,0.014259996995889148,25.034594706157325,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,q8_loop_turn_bend_CTS,binary,upper,940,0.9007979282713595,1.0,0.0006596629951315091,0.029507015110109856,30.505907219595983,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,structured_linker_loop,binary,upper,940,0.7208755139193667,0.75,-8.049778691470653e-05,0.025009706048813585,28.827048598617264,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,q3_boundary_within2,binary,upper,940,0.3501783631700823,0.4,-0.00022861328184114668,0.017964295327752573,19.505745706072243,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,q8_boundary_within2,binary,upper,940,0.5971887241621545,0.6666666666666666,-0.00012542848595949855,0.022369743512625016,26.70187757454628,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,distance_to_q3_boundary,distance,lower,940,-1.3545949468981318,-1.5,0.0013046998091565702,0.0985956085700842,-13.75213020510423,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,train,distance_to_q8_boundary,distance,lower,940,-2.909593258239445,-3.0669590643274853,-0.0013993916628168006,0.12557949653263467,-23.158190205204942,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,train,rsa,continuous,two-sided,940,0.3276342853886435,0.33628676709098126,-0.00014573337318322957,0.011509092275055772,28.480093036723726,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,exposed_rsa_ge025,binary,two-sided,940,0.5602669064030541,0.5895194508009154,4.280693357728573e-05,0.02084789811109705,26.87197032929076,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,disorder,continuous,upper,940,0.08669336378915084,0.05640311214370308,-1.885117366457435e-05,0.004149988104651648,20.894569520722534,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,disorder_ge05,binary,upper,940,0.04727450603295123,0.0,6.625968144605824e-05,0.0044043497918423696,10.718550656204272,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,train,interface,binary,two-sided,940,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
esm3_frozen_bilstm_attn,train,torsion_change_from_previous,continuous,upper,940,86.57506197428424,86.85687520138048,-0.029736854643611685,3.085374561798663,28.06946031811462,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,neq,continuous,flexibility-supporting higher,205,1.0187498256151628,0.9575121212121214,0.001018853404021081,0.08109131597991621,12.550431077764255,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,flexible_neq_gt1,binary,flexibility-supporting higher,205,0.8276818156337525,0.9230769230769231,-0.0006783187509127249,0.06014744560367413,13.772158170156183,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,neq_top10_within_protein,binary,flexibility-supporting higher,205,0.3620885053094522,0.3333333333333333,0.0004093045629645344,0.03046493290062161,11.871984157204823,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,neq_peak,binary,flexibility-supporting higher,205,0.20145757518426097,0.2,-1.9526204785171807e-05,0.019234759527771827,10.474635833016075,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,distance_to_neq_peak,distance,flexibility-supporting lower,205,-5.769413440059064,-5.833333333333333,0.0010475408040867163,0.43945915114299605,-13.130824482445457,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,distance_to_neq_top10,distance,flexibility-supporting lower,205,-5.102553424974516,-5.319444444444445,-0.007198051341453062,0.4382270371263085,-11.627204489814371,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,q3_is_H,binary,two-sided,205,-0.6613994131964,-0.7321428571428571,5.495711119742657e-05,0.0515072338974031,-12.841970345857511,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,q3_is_E,binary,two-sided,205,-0.2527958475447715,-0.15238095238095237,3.521579679685842e-05,0.028452938309066405,-8.885938618894938,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,q3_is_C,binary,two-sided,205,0.9141952607411717,1.0,-0.0003683770893541338,0.06483907466013795,14.105130935694634,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,q8_is_T,binary,upper,205,0.26156807842245433,0.25,0.00017890382533137202,0.024298144539845527,10.757577565994046,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,q8_is_S,binary,upper,205,0.1489471508087003,0.125,-0.00014035252695654416,0.01551451952640245,9.609546920350402,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,q8_turn_or_bend_TS,binary,upper,205,0.41051522923115463,0.4,4.609596923083281e-05,0.033971800188740235,12.08264298569528,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,q8_loop_turn_bend_CTS,binary,upper,205,0.9028975746873881,1.0,-5.449753825004906e-05,0.06414859621848114,14.07594437687007,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,structured_linker_loop,binary,upper,205,0.7287419487096675,0.75,-7.204556204197524e-05,0.05256857243556817,13.86406288976168,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,q3_boundary_within2,binary,upper,205,0.35437024835518377,0.4166666666666667,8.548714158471693e-07,0.03711301249759406,9.54838666105967,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,q8_boundary_within2,binary,upper,205,0.6261311389073226,0.6666666666666667,0.0004947463515282742,0.049302213510175885,12.689823600448776,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,distance_to_q3_boundary,distance,lower,205,-1.5462472339552682,-1.6666666666666665,0.0008308725625562074,0.18647170405372937,-8.29658373300463,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,distance_to_q8_boundary,distance,lower,205,-3.1322089030051723,-3.266666666666667,0.0010800175069629867,0.2591652177077395,-12.08992837937668,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,rsa,continuous,two-sided,205,0.3622265055220852,0.3638812750577927,-0.0001865766220553515,0.02719407531166195,13.326913233513137,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,exposed_rsa_ge025,binary,two-sided,205,0.6177113664272919,0.6666666666666666,6.471249920173887e-05,0.047778343317079384,12.927335086298383,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,disorder,continuous,upper,205,0.08905547179304173,0.0615546192391776,-0.00014124743251682747,0.00890027794530808,10.02179030516457,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,disorder_ge05,binary,upper,205,0.05115823878019,0.0,9.531932159980939e-05,0.008294185193222163,6.156472066758016,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,validation,interface,binary,two-sided,205,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
esm3_frozen_bilstm_attn,validation,torsion_change_from_previous,continuous,upper,205,90.89724466047669,88.57789360425886,-0.050018694919072446,6.735851655518271,13.501969462300767,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,neq,continuous,flexibility-supporting higher,207,1.016655392115331,0.977396825396825,-0.00015427330753650567,0.0798818184217555,12.728924873171684,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_frozen_bilstm_attn,test,flexible_neq_gt1,binary,flexibility-supporting higher,207,0.8131683817745199,0.8888888888888888,-0.00013693692354817678,0.05900485252709081,13.78370225270297,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
