condition,sign,evaluation_split,feature,feature_type,n_pairs,n_proteins,baseline_auroc,single_feature_auroc,delta_auroc_single_from_baseline,full_query_auroc,without_feature_auroc,delta_auroc_full_minus_without,baseline_macro_protein_auroc,single_feature_macro_protein_auroc,delta_macro_auroc_single_from_baseline,full_query_macro_protein_auroc,without_feature_macro_protein_auroc,delta_macro_auroc_full_minus_without,baseline_average_precision,single_feature_average_precision,full_query_average_precision,without_feature_average_precision
esm3_frozen_bilstm_attn,-1,test,neq,numeric,7959,205,0.48952008197880714,0.7866612112636497,0.2971411292848426,0.8708122130640716,0.8123913886890665,0.058420824375005176,0.5082534109894626,0.8160744261684422,0.30782101517897953,0.8802586725882227,0.8076844985674819,0.07257417402074073,0.49345747439975796,0.7210378223757887,0.8450112813495694,0.7893339418036224
esm3_frozen_bilstm_attn,-1,test,rsa,numeric,7959,205,0.48952008197880714,0.6688937458070983,0.17937366382829112,0.8708122130640716,0.8639222777458959,0.006889935318175722,0.5082534109894626,0.6853086754266134,0.1770552644371508,0.8802586725882227,0.8758063052818261,0.004452367306396532,0.49345747439975796,0.6738363956797822,0.8450112813495694,0.8230346574845748
esm3_frozen_bilstm_attn,-1,test,disorder,numeric,7959,205,0.48952008197880714,0.6558076614923901,0.16628757951358297,0.8708122130640716,0.8694963744028903,0.0013158386611813455,0.5082534109894626,0.697204326528873,0.18895091553941035,0.8802586725882227,0.8784454803963427,0.0018131921918799199,0.49345747439975796,0.6103498002549523,0.8450112813495694,0.8454288160254776
esm3_frozen_bilstm_attn,-1,test,torsion_change_from_previous,numeric,7959,205,0.48952008197880714,0.8255142240403813,0.3359941420615742,0.8708122130640716,0.8297649676489843,0.04104724541508731,0.5082534109894626,0.8383693656995541,0.3301159547100915,0.8802586725882227,0.8443762864775616,0.03588238611066108,0.49345747439975796,0.7502437103289427,0.8450112813495694,0.8048624734496737
esm3_frozen_bilstm_attn,-1,test,query_amino_acid_class,categorical,7959,205,0.48952008197880714,0.5958247917693843,0.10630470979057716,0.8708122130640716,0.8668684227010774,0.003943790362994193,0.5082534109894626,0.5800056796827485,0.07175226869328588,0.8802586725882227,0.8784369118565273,0.0018217607316953766,0.49345747439975796,0.5677959216984099,0.8450112813495694,0.8408395874820199
esm3_frozen_bilstm_attn,-1,test,normalized_query_position,numeric,7959,205,0.48952008197880714,0.4895209975974168,9.156186096537233e-07,0.8708122130640716,0.8708345667873683,-2.2353723296619776e-05,0.5082534109894626,0.4903467946226203,-0.01790661636684232,0.8802586725882227,0.8803840583182745,-0.00012538573005183018,0.49345747439975796,0.4973397543689423,0.8450112813495694,0.8452076493409054
esm3_frozen_bilstm_attn,-1,test,query_in_any_band,numeric,7959,205,0.48952008197880714,0.5822191728263593,0.09269909084755212,0.8708122130640716,0.8648178790383201,0.005994334025751558,0.5082534109894626,0.5870831536438027,0.07882974265434006,0.8802586725882227,0.8743234904296759,0.005935182158546715,0.49345747439975796,0.5407189575901361,0.8450112813495694,0.8365009747956041
esm3_frozen_bilstm_attn,1,validation,neq,numeric,8324,201,0.5192067827255598,0.7342468121905712,0.21504002946501144,0.7961703567206089,0.7448723144350846,0.05129804228552426,0.5324056110699867,0.7538193090639201,0.2214136979939334,0.8132321644115671,0.7598751159687989,0.05335704844276823,0.5126063051778804,0.701109538386317,0.7725386178970881,0.7192132167182345
esm3_frozen_bilstm_attn,1,validation,rsa,numeric,8324,201,0.5192067827255598,0.6590271812421487,0.1398203985165889,0.7961703567206089,0.7543389307618414,0.04183142595876743,0.5324056110699867,0.6506250247535318,0.11821941368354505,0.8132321644115671,0.7798669216113431,0.033365242800224015,0.5126063051778804,0.6140304968080975,0.7725386178970881,0.7383052569913443
esm3_frozen_bilstm_attn,1,validation,disorder,numeric,8324,201,0.5192067827255598,0.5042836261361117,-0.014923156589448094,0.7961703567206089,0.7842167641136482,0.011953592606960717,0.5324056110699867,0.5237961748227717,-0.008609436247214997,0.8132321644115671,0.8014039143700886,0.011828250041478472,0.5126063051778804,0.4918892081520367,0.7725386178970881,0.7576013409108102
esm3_frozen_bilstm_attn,1,validation,torsion_change_from_previous,numeric,8324,201,0.5192067827255598,0.5973918500147787,0.07818506728921892,0.7961703567206089,0.7918151463090224,0.004355210411586485,0.5324056110699867,0.6240004285813597,0.091594817511373,0.8132321644115671,0.8101970310398904,0.0030351333716767126,0.5126063051778804,0.5925815986204228,0.7725386178970881,0.7677018011046237
esm3_frozen_bilstm_attn,1,validation,query_amino_acid_class,categorical,8324,201,0.5192067827255598,0.5910076294982635,0.07180084677270371,0.7961703567206089,0.79097293421636,0.0051974225042489275,0.5324056110699867,0.6056086062265319,0.07320299515654516,0.8132321644115671,0.8092078636374428,0.004024300774124301,0.5126063051778804,0.5812004727796005,0.7725386178970881,0.7694840839157364
esm3_frozen_bilstm_attn,1,validation,normalized_query_position,numeric,8324,201,0.5192067827255598,0.5201091198366955,0.0009023371111357426,0.7961703567206089,0.7962061488583462,-3.57921377373005e-05,0.5324056110699867,0.533904127640515,0.001498516570528241,0.8132321644115671,0.8127606364819249,0.0004715279296422237,0.5126063051778804,0.5123404234392607,0.7725386178970881,0.7725358132079907
esm3_frozen_bilstm_attn,1,validation,query_in_any_band,numeric,8324,201,0.5192067827255598,0.6252799291546589,0.10607314642909915,0.7961703567206089,0.7851909452819035,0.0109794114387054,0.5324056110699867,0.6386314649362475,0.10622585386626071,0.8132321644115671,0.8001938734095941,0.013038291001972957,0.5126063051778804,0.5920729574667045,0.7725386178970881,0.7562356943027237
esm3_frozen_bilstm_attn,1,test,neq,numeric,8505,203,0.5023793073777689,0.7345765428434035,0.23219723546563453,0.791749375014654,0.7384716138756258,0.05327776113902827,0.5199722481076875,0.7546902694009963,0.23471802129330877,0.80569302702784,0.7497376619413813,0.05595536508645871,0.4976066454863952,0.7007238398845261,0.7643663720452955,0.7130176824345335
