condition,split,sign,mechanism_class,q8,feature,feature_group,n_proteins,n_selected_segments,n_control_segments,selected_macro_protein_mean,control_macro_protein_mean,selected_minus_control_macro_mean,ci95_low,ci95_high,inference_eligible,wilcoxon_p_two_sided,wilcoxon_q_bh
esm3_frozen_bilstm_attn,test,-1,evidence_dominated,H,mean_strain,mechanical_strain_test_only,67,146,997,0.06817675453900092,0.08159696742914449,-0.013420212890143573,-0.021176671557665443,-0.005663754222621701,True,0.0009099974440968805,0.0031069275481052806
esm3_frozen_bilstm_attn,test,-1,evidence_dominated,H,mean_strain_spatial_gradient,mechanical_strain_test_only,67,146,997,0.018095926609480565,0.021522471047242305,-0.003426544437761742,-0.007121146123787878,0.00026805724826439335,True,0.029717699720740946,0.06358948649921987
esm3_frozen_bilstm_attn,test,-1,evidence_dominated,H,near_domain_boundary_fraction,inter_domain_geometry,68,150,1008,0.012583773474833847,0.023364661965080073,-0.010780888490246226,-0.030593236629705985,0.009031459649213534,True,0.18865353803697849,0.28458795773145557
esm3_frozen_bilstm_attn,test,-1,evidence_dominated,H,std_strain,mechanical_strain_test_only,64,142,849,0.020240394839707493,0.020374478875159148,-0.00013408403545165086,-0.003537759179917684,0.0032695911090143827,True,0.5383893465300222,0.6312932320844453
esm3_frozen_bilstm_attn,test,1,combined,E,ca_end_to_end_ratio,experimental_geometry,20,22,200,0.8121554233129477,0.8383926050753076,-0.026237181762360055,-0.07316504871150059,0.020690685186780473,True,0.15600357596610903,0.24610756661471106
esm3_frozen_bilstm_attn,test,1,combined,E,community_boundary_fraction,contact_network,20,22,208,0.3624007936507937,0.5776640184110422,-0.21526322476024856,-0.33846775558631426,-0.09205869393418284,True,0.004045197049694201,0.01136368846958282
esm3_frozen_bilstm_attn,test,1,combined,E,max_abs_ca_virtual_torsion_degrees,experimental_geometry,20,22,206,160.21025152042512,168.46713147261158,-8.256879952186482,-24.138296035779916,7.62453613140695,True,0.8812927086539598,0.9168340128117745
esm3_frozen_bilstm_attn,test,1,combined,E,max_betweenness,contact_network,20,22,208,0.030917662067190533,0.053710604789761085,-0.022792942722570552,-0.03734058624864369,-0.008245299196497411,True,0.0064246026289671515,0.016917715429397434
esm3_frozen_bilstm_attn,test,1,combined,E,max_ca_curvature_degrees,experimental_geometry,20,22,206,79.17397831986018,72.37289255455588,6.801085765304305,2.6771676389892383,10.925003891619372,True,0.0057339909503071225,0.015330996917039964
esm3_frozen_bilstm_attn,test,1,combined,E,max_contact_degree,contact_network,20,22,208,7.575,9.557302586302587,-1.9823025863025865,-3.1533307712447316,-0.8112744013604416,True,0.004546406334110102,0.012565761951220975
esm3_frozen_bilstm_attn,test,1,combined,E,max_inverse_distance_weighted_degree,contact_network,20,22,208,1.226110638167875,1.563763115169746,-0.3376524770018708,-0.5272630597766894,-0.14804189422705216,True,0.004045197049694201,0.01136368846958282
esm3_frozen_bilstm_attn,test,1,combined,E,max_strain,mechanical_strain_test_only,18,19,169,0.09941963043608838,0.07979576880954425,0.019623861626544115,-0.009940618650252604,0.04918834190334083,True,0.3957522466577532,0.5008392422902934
esm3_frozen_bilstm_attn,test,1,combined,E,mean_abs_ca_virtual_torsion_degrees,experimental_geometry,20,22,206,118.72207549699719,138.9382947783716,-20.216219281374393,-33.830710438160935,-6.601728124587847,True,0.003591821574029202,0.010273937274379216
esm3_frozen_bilstm_attn,test,1,combined,E,mean_betweenness,contact_network,20,22,208,0.011617983662429294,0.02779009404688649,-0.016172110384457195,-0.021564479674726085,-0.010779741094188305,True,0.0001401336206158955,0.0005758293024128096
esm3_frozen_bilstm_attn,test,1,combined,E,mean_ca_curvature_degrees,experimental_geometry,20,22,206,61.32891596069767,58.50403613396786,2.8248798267298225,-1.9591506479296665,7.608910301389312,True,0.2471446025403431,0.3456550515448774
esm3_frozen_bilstm_attn,test,1,combined,E,mean_closeness,contact_network,20,22,208,0.19977068382050073,0.22221513606247778,-0.02244445224197711,-0.03564140406347222,-0.009247500420481997,True,0.002495007691836849,0.007487228814047805
esm3_frozen_bilstm_attn,test,1,combined,E,mean_contact_degree,contact_network,20,22,208,5.361329365079365,7.601808754891493,-2.2404793898121276,-3.1729667745164676,-1.3079920051077876,True,0.0007795932575314031,0.00269472309613212
esm3_frozen_bilstm_attn,test,1,combined,E,mean_cross_domain_contact_fraction,inter_domain_geometry,20,22,208,0.009409722222222222,0.01795592721022993,-0.008546204988007709,-0.03883055117864395,0.021738141202628534,True,0.306889421320483,0.4083764860657313
esm3_frozen_bilstm_attn,test,1,combined,E,mean_cross_domain_contacts,inter_domain_geometry,20,22,208,0.075,0.15977661478732907,-0.08477661478732909,-0.3523654068336506,0.18281217725899238,True,0.306889421320483,0.4083764860657313
esm3_frozen_bilstm_attn,test,1,combined,E,mean_distance_to_domain_boundary,inter_domain_geometry,20,22,208,40.75,48.02075538548753,-7.2707553854875275,-23.931209266352127,9.389698495377074,True,0.43300821232079933,0.536160390900332
esm3_frozen_bilstm_attn,test,1,combined,E,mean_inverse_distance_weighted_degree,contact_network,20,22,208,0.8706644376837162,1.2572612537094519,-0.3865968160257356,-0.5401412748058069,-0.2330523572456643,True,0.0004493369040712341,0.0016428512004494202
esm3_frozen_bilstm_attn,test,1,combined,E,mean_participation_coefficient,contact_network,20,22,208,0.161385898851016,0.24659536005084504,-0.08520946119982906,-0.1350845614231898,-0.0353343609764683,True,0.003591821574029202,0.010273937274379216
esm3_frozen_bilstm_attn,test,1,combined,E,mean_strain,mechanical_strain_test_only,18,19,169,0.07114921330845103,0.05846029201376869,0.012688921294682343,-0.000682565383351685,0.026060407972716373,True,0.12209548134133213,0.19938922099469597
esm3_frozen_bilstm_attn,test,1,combined,E,near_domain_boundary_fraction,inter_domain_geometry,20,22,208,0.02847222222222222,0.01810974025974026,0.010362481962481962,-0.0297822174794707,0.05050718140443462,True,0.6185315195320935,0.7074009907292333
esm3_frozen_bilstm_attn,test,1,combined,T,ca_end_to_end_ratio,experimental_geometry,118,212,1798,0.9661172013405281,0.9743303383098326,-0.00821313696930462,-0.021993996754448804,0.005567722815839563,True,0.21396574967865156,0.31042619688954315
esm3_frozen_bilstm_attn,test,1,combined,T,community_boundary_fraction,contact_network,133,261,3410,0.15948203842940686,0.3084181485835315,-0.14893611015412472,-0.20258028888939372,-0.09529193141885572,True,2.3699077010445902e-08,1.602563799784036e-07
esm3_frozen_bilstm_attn,test,1,combined,T,max_abs_ca_virtual_torsion_degrees,experimental_geometry,133,260,3390,106.58395121061275,107.41740730128882,-0.8334560906760865,-6.751214880894439,5.084302699542267,True,0.7936019959362154,0.8497214299301676
esm3_frozen_bilstm_attn,test,1,combined,T,max_betweenness,contact_network,133,261,3410,0.006803780026895649,0.013820424680644566,-0.0070166446537489185,-0.009603452977213222,-0.004429836330284615,True,3.7434602525037146e-11,3.751539663120629e-10
esm3_frozen_bilstm_attn,test,1,combined,T,max_ca_curvature_degrees,experimental_geometry,133,260,3394,85.07768688535252,85.15869300745658,-0.0810061221040512,-1.493377513115507,1.3313652689074045,True,0.08001416415986413,0.14144635872422684
esm3_frozen_bilstm_attn,test,1,combined,T,max_contact_degree,contact_network,133,261,3410,3.680075187969925,4.917514533562852,-1.2374393455929271,-1.63173266976528,-0.8431460214205743,True,2.7684928134474887e-09,2.1425058272957512e-08
esm3_frozen_bilstm_attn,test,1,combined,T,max_inverse_distance_weighted_degree,contact_network,133,261,3410,0.5801190936970425,0.7910761115384219,-0.2109570178413796,-0.2763924394272689,-0.14552159625549033,True,1.9500969886988384e-09,1.5611983363548747e-08
