condition,split,sign,q8,feature,feature_group,n_proteins,n_selected_segments,n_control_segments,selected_macro_protein_mean,control_macro_protein_mean,selected_minus_control_macro_mean,ci95_low,ci95_high,inference_eligible,wilcoxon_p_two_sided,wilcoxon_q_bh
esm2_frozen_bilstm_attn,validation,-1,E,ca_end_to_end_ratio,experimental_geometry,29,36,252,0.839179895203656,0.8275757707534513,0.01160412445020487,-0.014684160027196937,0.037892408927606674,True,0.5813652373104127,0.6503149000286279
esm2_frozen_bilstm_attn,validation,-1,E,mean_contact_degree,contact_network,29,36,265,8.705064210508857,7.2289316303959374,1.4761325801129193,0.9707902351987495,1.981474925027089,True,4.582225313844912e-05,0.00012593728927083435
esm2_frozen_bilstm_attn,validation,-1,E,max_contact_degree,contact_network,29,36,265,11.07471264367816,9.368304869572615,1.7064077741055428,1.0929360354209852,2.3198795127901004,True,6.612055352905977e-05,0.00017884035430717118
esm2_frozen_bilstm_attn,validation,-1,E,mean_inverse_distance_weighted_degree,contact_network,29,36,265,1.4574820955531962,1.1930386509753645,0.26444344457783187,0.18420994641578609,0.34467694273987765,True,2.863113962230184e-05,8.068488740309097e-05
esm2_frozen_bilstm_attn,validation,-1,E,max_inverse_distance_weighted_degree,contact_network,29,36,265,1.8173954956749114,1.5280352705070788,0.28936022516783255,0.18888204210068388,0.3898384082349812,True,6.621813018725804e-05,0.0001789149479478135
esm2_frozen_bilstm_attn,validation,-1,E,mean_betweenness,contact_network,29,36,265,0.03407070229533423,0.0265815201362843,0.0074891821590499326,0.0021748382348294026,0.012803526083270463,True,0.011062253064602436,0.02038581026180521
esm2_frozen_bilstm_attn,validation,-1,E,max_betweenness,contact_network,29,36,265,0.066174744932317,0.0517232701170221,0.014451474815294902,0.0047205192653512855,0.024182430365238518,True,0.009171463756728953,0.01714869155976533
esm2_frozen_bilstm_attn,validation,-1,E,mean_closeness,contact_network,29,36,265,0.22837095321530274,0.2241216868194592,0.00424926639584358,-0.00273992963348451,0.01123846242517167,True,0.13288740647153138,0.18631936968800558
esm2_frozen_bilstm_attn,validation,-1,E,mean_participation_coefficient,contact_network,29,36,265,0.2394345159571705,0.22693769928025478,0.01249681667691575,-0.021230394167627186,0.04622402752145868,True,0.4427108127662316,0.5188302785100816
esm2_frozen_bilstm_attn,validation,-1,E,community_boundary_fraction,contact_network,29,36,265,0.5963666568022284,0.5333179858071861,0.06304867099504237,-0.024667813248260423,0.15076515523834516,True,0.15668192940348688,0.21473405445325067
esm2_frozen_bilstm_attn,validation,-1,E,mean_distance_to_domain_boundary,inter_domain_geometry,29,36,265,36.487684729064036,38.69258316420372,-2.2048984351396697,-14.638815667997882,10.229018797718542,True,0.6891349940127396,0.7447902937406183
esm2_frozen_bilstm_attn,validation,-1,E,near_domain_boundary_fraction,inter_domain_geometry,29,36,265,0.05960591133004926,0.03370426433306758,0.025901646996981685,-0.05597750609418605,0.10778080008814941,True,0.09593006872773878,0.13971353599321956
esm2_frozen_bilstm_attn,validation,-1,E,mean_cross_domain_contacts,inter_domain_geometry,29,36,265,0.39482758620689656,0.3563109253829335,0.03851666082396307,-0.3522547033829252,0.4292880250308514,True,0.37544447761838706,0.4520188812023539
