attention_source,profile,condition_pair,n_proteins,n_seed_pair_observations,profile_spearman_mean,profile_spearman_std_between_proteins,profile_spearman_n_proteins,profile_spearman_ci95_low,profile_spearman_ci95_high,top10_residue_jaccard_mean,top10_residue_jaccard_std_between_proteins,top10_residue_jaccard_n_proteins,top10_residue_jaccard_ci95_low,top10_residue_jaccard_ci95_high,band_mask_jaccard_mean,band_mask_jaccard_std_between_proteins,band_mask_jaccard_n_proteins,band_mask_jaccard_ci95_low,band_mask_jaccard_ci95_high,band_peak_match_precision_mean,band_peak_match_precision_std_between_proteins,band_peak_match_precision_n_proteins,band_peak_match_precision_ci95_low,band_peak_match_precision_ci95_high,band_peak_match_recall_mean,band_peak_match_recall_std_between_proteins,band_peak_match_recall_n_proteins,band_peak_match_recall_ci95_low,band_peak_match_recall_ci95_high,band_peak_match_f1_mean,band_peak_match_f1_std_between_proteins,band_peak_match_f1_n_proteins,band_peak_match_f1_ci95_low,band_peak_match_f1_ci95_high,band_peak_mean_distance_mean,band_peak_mean_distance_std_between_proteins,band_peak_mean_distance_n_proteins,band_peak_mean_distance_ci95_low,band_peak_mean_distance_ci95_high,band_count_absdiff_mean,band_count_absdiff_std_between_proteins,band_count_absdiff_n_proteins,band_count_absdiff_ci95_low,band_count_absdiff_ci95_high,both_no_bands_mean,both_no_bands_std_between_proteins,both_no_bands_n_proteins,both_no_bands_ci95_low,both_no_bands_ci95_high,either_no_bands_mean,either_no_bands_std_between_proteins,either_no_bands_n_proteins,either_no_bands_ci95_low,either_no_bands_ci95_high,normalized_row_entropy_absdiff_mean,normalized_row_entropy_absdiff_std_between_proteins,normalized_row_entropy_absdiff_n_proteins,normalized_row_entropy_absdiff_ci95_low,normalized_row_entropy_absdiff_ci95_high,long_range_mass_absdiff_mean,long_range_mass_absdiff_std_between_proteins,long_range_mass_absdiff_n_proteins,long_range_mass_absdiff_ci95_low,long_range_mass_absdiff_ci95_high,diagonal_mass_absdiff_mean,diagonal_mass_absdiff_std_between_proteins,diagonal_mass_absdiff_n_proteins,diagonal_mass_absdiff_ci95_low,diagonal_mass_absdiff_ci95_high,top10_profile_mass_absdiff_mean,top10_profile_mass_absdiff_std_between_proteins,top10_profile_mass_absdiff_n_proteins,top10_profile_mass_absdiff_ci95_low,top10_profile_mass_absdiff_ci95_high
bilstm_self_attention,rigid_support,esm2_top28_bilstm_attn vs esm3_top4_bilstm_attn,208,1872,0.824685517583742,0.09268338852813446,208,0.811751666357559,0.8372450571100815,0.5435583434863733,0.15481896126275654,208,0.5217501280366074,0.5647362431528975,0.5345593902300975,0.17987388308475863,208,0.5104681526773748,0.5579176211065056,0.674836163658279,0.21442250136795393,208,0.6453352608040108,0.7038174895276257,0.685101646039146,0.22449543438605615,208,0.6540264283363242,0.7152635804588929,0.6681376542244812,0.20928041155750368,208,0.6393312305086742,0.6967335857355217,0.8217768376943254,0.30577633068187554,203,0.7825103344266419,0.8630887271386553,0.6655982905982907,0.5676084271816866,208,0.5902777777777778,0.7489316239316239,0.002670940170940171,0.027715773732204227,208,0.0,0.007478632478632478,0.02297008547008547,0.13199149838680263,208,0.006931089743589744,0.0438034188034188,,,0,,,,,0,,,,,0,,,0.062414150290759925,0.0446838464290759,208,0.056635811914997204,0.06887886964371485
bilstm_self_attention,rigid_support,esm2_top4_bilstm_attn vs esm3_frozen_bilstm_attn,208,1872,0.8103322662081076,0.09985320286026968,208,0.7958020531627685,0.8229184631995623,0.5215074544812597,0.16081133764229186,208,0.49946091172665386,0.5440242276845549,0.5096045678521057,0.1805127696662016,208,0.48612635554307065,0.5334218524696037,0.6808233270172374,0.21792446638486507,208,0.6512674984900546,0.7097568674351528,0.6759157731513501,0.21985657439122877,208,0.6454485844980636,0.7062057864010989,0.6665535168837984,0.20665522378755583,208,0.6387880143400614,0.6936349772161619,0.7870722901007453,0.32402988452564807,205,0.7414598557682908,0.8298270353366897,0.6260683760683761,0.5125159093711605,208,0.5555422008547007,0.6971287393162392,0.00641025641025641,0.07298216652542222,208,0.0,0.017628205128205128,0.01282051282051282,0.10281154346066493,208,0.0016025641025641025,0.028846153846153848,,,0,,,,,0,,,,,0,,,0.07444788239206786,0.04316825771162332,208,0.06867571066655964,0.08043812485929083
bilstm_self_attention,rigid_support,esm2_top4_bilstm_attn vs esm3_top28_bilstm_attn,208,1872,0.8289963777063741,0.09983452023079167,208,0.814736003039526,0.8417659256500956,0.546056193668246,0.17629362307987323,208,0.5234268951738531,0.5692991067337594,0.5457359053304222,0.18876090826432962,208,0.5178181972808252,0.5720507483679717,0.686525957719868,0.22578190082746616,208,0.655314588145117,0.7173082180684344,0.6996420083359186,0.22865178578918857,208,0.6666067748579767,0.7294998560022599,0.6819936915649188,0.21769588110538177,208,0.6536309451547268,0.7110051018613449,0.8175545821583403,0.3736573449073319,204,0.7654778760901106,0.8699889751074392,0.5833333333333333,0.4756239760954511,208,0.5197649572649573,0.6458333333333333,0.004807692307692308,0.051581175799409434,208,0.0,0.01282051282051282,0.016025641025641024,0.1123582921407744,208,0.003205128205128205,0.03365384615384615,,,0,,,,,0,,,,,0,,,0.05946803034954451,0.04914169838218793,208,0.05309424283293124,0.06674037685883819
bilstm_self_attention,rigid_support,esm2_top4_bilstm_attn vs esm3_top4_bilstm_attn,208,1872,0.8298385406592038,0.09749835652191124,208,0.8156120457314532,0.8424511915887121,0.5437733452737619,0.16524527905798908,208,0.5213861399834665,0.5656257066335735,0.5303077554902264,0.18907758476937067,208,0.504360031860274,0.5546580184560175,0.6720025760089862,0.22125288973684853,208,0.6407340918889397,0.700152336089836,0.6920686067744891,0.23265345022633677,208,0.660058094875803,0.7235341339170995,0.6696353242128926,0.21466986976947397,208,0.6402364538763872,0.6986388309091194,0.7770194160717036,0.3411405081525241,204,0.7305917941671617,0.8232236623254803,0.6559829059829059,0.5243561956122538,208,0.585443376068376,0.7281116452991453,0.0016025641025641025,0.023112508176051216,208,0.0,0.004807692307692308,0.016025641025641028,0.1123582921407744,208,0.003205128205128205,0.03365384615384615,,,0,,,,,0,,,,,0,,,0.05979743789538868,0.0448609805420159,208,0.05380632466929464,0.06618475091198184
bilstm_self_attention,rigid_support,esm3_frozen_bilstm_attn vs esm3_top28_bilstm_attn,208,1872,0.8703386803640688,0.07861769323427008,208,0.8595718589046849,0.8808917965185606,0.5848516896099837,0.14662071949958508,208,0.5649216491486809,0.6036478916933373,0.5804537996186092,0.15431319667860707,208,0.5591330982212843,0.6005717837008595,0.6971199414308388,0.18409710164283036,208,0.6707613274961032,0.7218285952680984,0.7149157392346495,0.18428442489397184,208,0.6899708350840162,0.7397493595109782,0.6953778210755819,0.17751009750254151,208,0.6702265497230294,0.718651788750231,0.7587311462915326,0.26083056929961,207,0.7232344987719384,0.7951513735526418,0.5694444444444444,0.40606938823882155,208,0.5170940170940171,0.6239316239316239,0.004807692307692308,0.04921436630904018,208,0.0,0.01282051282051282,0.012820512820512822,0.09806099166420572,208,0.0016025641025641025,0.027777777777777776,,,0,,,,,0,,,,,0,,,0.07039812640622901,0.032486833248257505,208,0.06603666839618308,0.07474986676615542
bilstm_self_attention,rigid_support,esm3_frozen_bilstm_attn vs esm3_top4_bilstm_attn,208,1872,0.8914181850100066,0.06191547100242572,208,0.8825980237527112,0.8995392267099723,0.6172014235596909,0.12783543474149414,208,0.6003617760956096,0.6347429471413081,0.6109044253288795,0.14550586958374107,208,0.5914404883239224,0.6295292182006212,0.7224829405518508,0.17874139336213188,208,0.6995194851444851,0.7454317375851832,0.7427313075903762,0.17777665061566847,208,0.7178672639089306,0.7665696148554604,0.72273388485008,0.17340798879768207,208,0.6986499461311138,0.7461865560132495,0.7059342108657729,0.2647004770558143,207,0.6698384482719225,0.7416888484606882,0.5822649572649572,0.43384989025658033,208,0.5261752136752137,0.6415731837606837,0.0021367521367521365,0.0243273888418074,208,0.0,0.005876068376068375,0.012286324786324786,0.09409623877288403,208,0.0016025641025641025,0.026709401709401708,,,0,,,,,0,,,,,0,,,0.061856134441258565,0.02401166273037589,208,0.058618786881164085,0.06505646222181542
bilstm_self_attention,rigid_support,esm3_top28_bilstm_attn vs esm3_top4_bilstm_attn,208,1872,0.8994993017574424,0.07418797872399574,208,0.888746083982161,0.9086915838277717,0.6255444915967777,0.15040843041720872,208,0.6042951608468875,0.6461567124295203,0.6235720050960576,0.16614147287667103,208,0.5999883029424636,0.6456542113954081,0.7379188623579649,0.1885564465251601,208,0.7126406989407789,0.7630778671263447,0.7411557260821967,0.18780341589658497,208,0.7167917521839091,0.7665041811005352,0.7296270436884005,0.18213994516213156,208,0.7042719960003679,0.7552263472276138,0.7184666417539014,0.25320676643150763,208,0.6842266674297924,0.7524848273350877,0.5512820512820512,0.43396751615182794,208,0.4946581196581196,0.6073851495726496,0.0021367521367521365,0.02173798346295946,208,0.0,0.005341880341880342,0.013888888888888888,0.09418913424636265,208,0.003205128205128205,0.027777777777777773,,,0,,,,,0,,,,,0,,,0.046040110749930294,0.025181796773581466,208,0.04287048194518848,0.04940926644733006
esm2_backbone_attention,raw_received,esm2_frozen_bilstm_attn vs esm2_frozen_linear,208,1872,1.0,0.0,208,1.0,1.0,1.0,0.0,208,1.0,1.0,1.0,0.0,208,1.0,1.0,1.0,0.0,208,1.0,1.0,1.0,0.0,208,1.0,1.0,1.0,0.0,208,1.0,1.0,0.0,0.0,208,0.0,0.0,0.0,0.0,208,0.0,0.0,0.0,0.0,208,0.0,0.0,0.0,0.0,208,0.0,0.0,8.581640206143467e-12,6.440796506311658e-12,208,7.710931012295551e-12,9.468349768756349e-12,8.886860264772495e-12,6.615351385186837e-12,208,7.969747298006361e-12,9.783467946034872e-12,8.88688188209581e-12,6.615358306471734e-12,208,7.98915045363771e-12,9.818474031938814e-12,7.389343544102093e-12,5.5520954789034095e-12,208,6.6581964067436315e-12,8.147807315324648e-12
esm2_backbone_attention,raw_received,esm2_frozen_bilstm_attn vs esm2_top28_bilstm_attn,208,1872,0.5163752982908758,0.0945382230488794,208,0.5030912389756713,0.5281360068190679,0.28201110932263357,0.07998818359547796,208,0.2713741692141659,0.29272786315343596,0.46749977019861555,0.18846564091910362,208,0.4412581614015149,0.4945391554286601,0.6675665146818992,0.1770331571071045,208,0.644230849834816,0.6914817575364451,0.6547139049047986,0.17787274359614028,208,0.6315552019559019,0.6788254557994376,0.6507847988776411,0.1641321101191687,208,0.6287718968238288,0.6734726781456194,0.1916806573056573,0.2155204609619833,208,0.16416159506003256,0.22023833371489618,0.9743589743589743,0.9413188492409192,208,0.8525641025641026,1.1073717948717947,0.0,0.0,208,0.0,0.0,0.0016025641025641025,0.023112508176051216,208,0.0,0.00641025641025641,0.03590786967874225,0.01293442934161842,208,0.03408777047517876,0.037666004650944725,0.10084097838084302,0.01706877859302867,208,0.09854356514481726,0.10317571697063539,0.100840978380843,0.017068778593028664,208,0.09851699604819746,0.10309044854233669,0.03415053864664486,0.01962418134344161,208,0.03144754736907509,0.0368423423745562
esm2_backbone_attention,raw_received,esm2_frozen_bilstm_attn vs esm2_top4_bilstm_attn,208,1872,0.8339391999594253,0.04520382412228494,208,0.8277540070179746,0.8398912504557808,0.5141360074856214,0.10181019581787085,208,0.5006265850946159,0.5277181277643348,0.6760111993661597,0.18611538961443908,208,0.649208368649867,0.6997683109399294,0.81666948169352,0.1588465484262005,208,0.7945783960297181,0.8376253783164841,0.8057484404840174,0.15536637949055362,208,0.7844753394753395,0.8265442433501328,0.8036200116946698,0.1446607432856761,208,0.7837064605393357,0.822997346797435,0.16662087912087914,0.1999437188300855,208,0.13889413537851036,0.19445751297313799,0.7147435897435896,0.7780099987777206,208,0.6121794871794872,0.8269230769230769,0.0,0.0,208,0.0,0.0,0.0,0.0,208,0.0,0.0,0.03087701532113455,0.007563111804398455,208,0.029876501648649183,0.03192979809636102,0.060729645949858156,0.008109109461291297,208,0.059644117923179814,0.06182566759033741,0.06072964594985815,0.008109109461291293,208,0.05966737542091143,0.06180352412770686,0.008352124476198156,0.0063138144140060725,208,0.007504392392030899,0.009244180174965576
esm2_backbone_attention,raw_received,esm2_frozen_linear vs esm2_top28_bilstm_attn,208,1872,0.5163752982908758,0.0945382230488794,208,0.5027804451024475,0.528477499524483,0.28201110932263357,0.07998818359547796,208,0.2714377437586052,0.29274027086116927,0.46749977019861555,0.18846564091910362,208,0.4414836413740152,0.49337679349112096,0.6675665146818992,0.17703315710710452,208,0.6436425983871898,0.6913811927033081,0.6547139049047986,0.17787274359614028,208,0.6299790822655641,0.6783677979169,0.6507847988776411,0.1641321101191687,208,0.6282882531825181,0.6744664259119616,0.1916806573056573,0.2155204609619833,208,0.16307576248982497,0.2209216333435083,0.9743589743589743,0.9413188492409192,208,0.8541666666666666,1.1058092948717948,0.0,0.0,208,0.0,0.0,0.0016025641025641025,0.023112508176051216,208,0.0,0.004807692307692308,0.03590786967851026,0.01293442934302168,208,0.03409841149420216,0.0376615768512652,0.1008409783808555,0.017068778594033482,208,0.098417944870092,0.10317942986074277,0.1008409783808555,0.01706877859403348,208,0.09848692493709063,0.10327103961362352,0.03415053864608696,0.019624181343176263,208,0.03148527832146901,0.03692635479391997
esm2_backbone_attention,raw_received,esm2_frozen_linear vs esm2_top4_bilstm_attn,208,1872,0.8339391999594253,0.04520382412228494,208,0.8280643770086885,0.8398167552983054,0.5141360074856214,0.10181019581787085,208,0.500710398812145,0.527682573427109,0.6760111993661597,0.18611538961443908,208,0.6507038486361969,0.7010501196365161,0.81666948169352,0.1588465484262005,208,0.7950694968092804,0.8377940165470213,0.8057484404840174,0.15536637949055362,208,0.7843711910418641,0.8266699781032714,0.8036200116946698,0.1446607432856761,208,0.7836125021527658,0.8236021657178129,0.16662087912087914,0.1999437188300855,208,0.14152423242266993,0.19340821504884,0.7147435897435896,0.7780099987777206,208,0.6153846153846154,0.828525641025641,0.0,0.0,208,0.0,0.0,0.0,0.0,208,0.0,0.0,0.03087701532095471,0.007563111805287493,208,0.029849385457874203,0.03189828581671425,0.06072964594987064,0.008109109462949559,208,0.05963699544229078,0.061784206207618285,0.06072964594987065,0.008109109462949555,208,0.059659957754368324,0.06177879427682318,0.008352124475973253,0.006313814413830745,208,0.007549726757662715,0.009240649222126921
esm2_backbone_attention,raw_received,esm2_top28_bilstm_attn vs esm2_top4_bilstm_attn,208,1872,0.7125642247568851,0.09111756808754272,208,0.6997363944620578,0.7245228762958437,0.42872266833036765,0.09301819495648316,208,0.4157297838064365,0.4417560889102753,0.5568027710089664,0.15479712543899954,208,0.5362207606186175,0.5782884461875804,0.7364965466492616,0.14442331456838303,208,0.7169981087550374,0.7569414441732503,0.744062285648824,0.13468915266695522,208,0.7260380818804296,0.7621460449495304,0.7289173771433535,0.12556231050720315,208,0.7118539633350116,0.7471158742838764,0.2001482313982314,0.18236972903333198,208,0.17605684872611954,0.22334442852672015,0.9946581196581198,0.7571263088520089,208,0.8963541666666667,1.0993589743589742,0.0,0.0,208,0.0,0.0,0.0016025641025641025,0.023112508176051216,208,0.0,0.004807692307692308,0.008695672808551512,0.004219463572594491,208,0.008144789828578832,0.009260789419059603,0.04030773905906496,0.011328512114020032,208,0.03882561408281134,0.04185797032292481,0.04030773905906496,0.011328512114020035,208,0.03873287101129912,0.04185394680059424,0.03262148880132181,0.014617308145103073,208,0.03070566159140986,0.03452700416288839
